datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2022-11-17 00:00:00+00:00,9.7,A,14181500,741.0,A,896.0,A,2300.0,A,44.0,P,13.3,P,7.3,P,1.01,P,0.31,P
2022-11-18 00:00:00+00:00,9.9,A,14181500,740.0,A,823.0,A,1910.0,A,43.0,P,11.9,P,7.0,P,1.24,P,0.32,P
2022-11-19 00:00:00+00:00,9.8,A,14181500,738.0,A,772.0,A,1620.0,A,43.0,P,11.1,P,7.0,P,1.29,P,0.33,P
2022-11-20 00:00:00+00:00,9.5,A,14181500,739.0,A,771.0,A,1370.0,A,44.0,P,11.2,P,7.0,P,1.31,P,0.35,P
2022-11-21 00:00:00+00:00,9.2,A,14181500,738.0,A,785.0,A,1290.0,A,44.0,P,11.5,P,7.0,P,1.26,P,0.35,P
2022-11-22 00:00:00+00:00,9.2,A,14181500,735.0,A,792.0,A,1280.0,A,44.0,P,11.6,P,7.0,P,1.25,P,0.35,P
2022-11-23 00:00:00+00:00,9.2,A,14181500,740.0,A,787.0,A,1290.0,A,44.0,P,11.5,P,7.1,P,1.28,P,0.35,P
2022-11-24 00:00:00+00:00,8.9,A,14181500,739.0,A,783.0,A,1290.0,A,44.0,P,11.5,P,7.1,P,1.18,P,0.34,P
2022-11-25 00:00:00+00:00,9.0,A,14181500,738.0,A,779.0,A,1310.0,A,44.0,P,11.4,P,7.0,P,1.29,P,0.33,P
2022-11-26 00:00:00+00:00,8.9,A,14181500,741.0,A,795.0,A,1520.0,A,44.0,P,11.7,P,7.0,P,1.24,P,0.32,P
2022-11-27 00:00:00+00:00,8.7,A,14181500,734.0,A,800.0,A,1950.0,A,45.0,P,11.8,P,7.2,P,0.99,P,0.22,P
2022-11-28 00:00:00+00:00,8.5,A,14181500,730.0,A,791.0,A,2040.0,A,44.0,P,11.7,P,7.5,P,0.98,P,0.22,P
2022-11-29 00:00:00+00:00,8.3,A,14181500,731.0,A,792.0,A,2050.0,A,45.0,P,11.7,P,7.4,P,1.05,P,0.31,P
2022-11-30 00:00:00+00:00,8.2,A,14181500,722.0,A,780.0,A,1770.0,A,44.0,P,11.5,P,7.6,P,1.0,P,0.28,P
2022-12-01 00:00:00+00:00,8.1,A,14181500,725.0,A,773.0,A,1600.0,A,43.0,P,11.5,P,7.8,P,0.94,P,0.24,P
2022-12-02 00:00:00+00:00,7.8,A,14181500,733.0,A,778.0,A,1580.0,A,44.0,P,11.6,P,7.3,P,1.01,P,0.27,P
2022-12-03 00:00:00+00:00,7.6,A,14181500,731.0,A,780.0,A,1580.0,A,44.0,P,11.7,P,7.3,P,1.02,P,0.26,P
2022-12-04 00:00:00+00:00,7.5,A,14181500,730.0,A,773.0,A,1550.0,A,44.0,P,11.6,P,7.2,P,1.06,P,0.27,P
2022-12-05 00:00:00+00:00,7.4,A,14181500,731.0,A,775.0,A,1520.0,A,44.0,P,11.7,P,7.2,P,1.12,P,0.29,P
2022-12-06 00:00:00+00:00,7.5,A,14181500,735.0,A,779.0,A,1330.0,A,44.0,P,11.7,P,7.3,P,1.16,P,0.3,P
2022-12-07 00:00:00+00:00,7.3,A,14181500,735.0,A,778.0,A,1310.0,A,44.0,P,11.8,P,7.4,P,1.16,P,0.29,P
2022-12-08 00:00:00+00:00,7.2,A,14181500,732.0,A,782.0,A,1310.0,A,44.0,P,12.0,P,7.4,P,1.22,P,0.32,P
2022-12-09 00:00:00+00:00,7.1,A,14181500,727.0,A,784.0,A,1350.0,A,43.0,P,12.1,P,7.4,P,1.13,P,0.3,P
2022-12-10 00:00:00+00:00,7.0,A,14181500,718.0,A,781.0,A,1550.0,A,43.0,P,12.1,P,7.5,P,1.07,P,0.29,P
2022-12-11 00:00:00+00:00,7.0,A,14181500,725.0,A,771.0,A,1850.0,A,42.0,P,12.0,P,7.7,P,1.15,P,0.29,P
2022-12-12 00:00:00+00:00,6.8,A,14181500,732.0,A,777.0,A,1700.0,A,42.0,P,12.1,P,7.4,P,0.99,P,0.28,P
2022-12-13 00:00:00+00:00,6.6,A,14181500,737.0,A,781.0,A,1400.0,A,43.0,P,12.3,P,7.2,P,0.95,P,0.27,P
2022-12-14 00:00:00+00:00,6.5,A,14181500,739.0,A,793.0,A,1390.0,A,43.0,P,12.5,P,7.2,P,0.98,P,0.28,P
2022-12-15 00:00:00+00:00,6.4,A,14181500,740.0,A,785.0,A,1370.0,A,43.0,P,12.4,P,7.2,P,1.11,P,0.29,P
2022-12-16 00:00:00+00:00,6.3,A,14181500,738.0,A,785.0,A,1340.0,A,43.0,P,12.5,P,7.2,P,1.25,P,0.3,P
2022-12-17 00:00:00+00:00,6.2,A,14181500,734.0,A,779.0,A,1330.0,A,43.0,P,12.4,P,7.1,P,1.39,P,0.32,P
2022-12-18 00:00:00+00:00,6.2,A,14181500,733.0,A,783.0,A,1330.0,A,43.0,P,12.5,P,7.2,P,1.37,P,0.32,P
2022-12-19 00:00:00+00:00,6.2,A,14181500,737.0,A,786.0,A,1330.0,A,44.0,P,12.5,P,7.3,P,1.29,P,0.32,P
2022-12-20 00:00:00+00:00,6.1,A,14181500,736.0,A,788.0,A,1340.0,A,44.0,P,12.6,P,7.4,P,1.25,P,0.31,P
2022-12-21 00:00:00+00:00,6.0,A,14181500,739.0,A,790.0,A,1360.0,A,41.0,P,12.7,P,7.9,P,1.2,P,0.31,P
2022-12-22 00:00:00+00:00,5.5,A,14181500,737.0,A,776.0,A,1340.0,A,42.0,P,12.6,P,7.6,P,1.19,P,0.32,P
2022-12-23 00:00:00+00:00,4.8,A,14181500,735.0,A,756.0,A,1380.0,A,43.0,P,12.5,P,7.2,P,1.26,P,0.34,P
2022-12-24 00:00:00+00:00,5.2,A,14181500,738.0,A,785.0,A,2170.0,A,42.0,P,12.9,P,7.6,P,1.25,P,0.33,P
2022-12-25 00:00:00+00:00,5.6,A,14181500,737.0,A,798.0,A,2780.0,A,40.0,P,13.0,P,8.3,P,1.19,P,0.32,P
2022-12-26 00:00:00+00:00,5.7,A,14181500,725.0,A,790.0,A,2070.0,A,40.0,P,12.8,P,7.8,P,1.18,P,0.32,P
2022-12-27 00:00:00+00:00,6.0,A,14181500,716.0,A,776.0,A,1510.0,A,35.0,P,12.6,P,9.2,P,1.22,P,0.32,P
2022-12-28 00:00:00+00:00,6.0,A,14181500,728.0,A,746.0,A,1500.0,A,30.0,P,12.1,P,10.7,P,1.22,P,0.34,P
2022-12-29 00:00:00+00:00,5.7,A,14181500,723.0,A,763.0,A,1480.0,A,35.0,P,12.4,P,8.6,P,1.04,P,0.31,P
2022-12-30 00:00:00+00:00,5.5,A,14181500,723.0,A,777.0,A,2890.0,A,39.0,P,12.7,P,8.3,P,1.14,P,0.33,P
2022-12-31 00:00:00+00:00,5.4,A,14181500,729.0,A,788.0,A,4460.0,A,40.0,P,12.9,P,8.6,P,1.19,P,0.33,P
2023-01-01 00:00:00+00:00,5.3,A,14181500,733.0,A,851.0,A,5790.0,A,41.0,P,14.1,P,8.6,P,1.18,P,0.33,P
2023-01-02 00:00:00+00:00,5.3,A,14181500,726.0,A,850.0,A,5960.0,A,39.0,P,14.1,P,9.3,P,1.36,P,0.36,P
2023-01-03 00:00:00+00:00,5.4,A,14181500,728.0,A,852.0,A,5950.0,A,39.0,P,14.1,P,9.6,P,1.38,P,0.35,P
2023-01-04 00:00:00+00:00,5.4,A,14181500,723.0,A,838.0,A,5940.0,A,38.0,P,13.9,P,10.0,P,1.4,P,0.36,P
2023-01-05 00:00:00+00:00,5.4,A,14181500,722.0,A,854.0,A,6610.0,A,38.0,P,14.1,P,10.3,P,1.33,P,0.35,P
2023-01-06 00:00:00+00:00,5.4,A,14181500,731.0,A,924.0,A,8980.0,A,38.0,P,15.2,P,10.3,P,1.37,P,0.36,P
2023-01-07 00:00:00+00:00,5.4,A,14181500,727.0,A,948.0,A,9990.0,A,38.0,P,15.6,P,10.3,P,1.36,P,0.36,P
2023-01-08 00:00:00+00:00,5.4,A,14181500,724.0,A,947.0,A,9980.0,A,38.0,P,15.6,P,10.3,P,1.33,P,0.35,P
2023-01-09 00:00:00+00:00,5.4,A,14181500,722.0,A,945.0,A,10000.0,A,38.0,P,15.6,P,10.4,P,1.33,P,0.35,P
2023-01-10 00:00:00+00:00,5.3,A,14181500,722.0,A,969.0,A,8920.0,A,38.0,P,15.9,P,10.5,P,1.4,P,0.37,P
2023-01-11 00:00:00+00:00,5.3,A,14181500,728.0,A,927.0,A,7130.0,A,37.0,P,15.3,P,10.5,P,1.42,P,0.35,P
2023-01-12 00:00:00+00:00,5.3,A,14181500,729.0,A,859.0,A,5580.0,A,37.0,P,14.2,P,10.5,P,1.35,P,0.35,P
2023-01-13 00:00:00+00:00,5.4,A,14181500,726.0,A,824.0,A,4400.0,A,37.0,P,13.6,P,10.4,P,1.32,P,0.34,P
2023-01-14 00:00:00+00:00,5.4,A,14181500,718.0,A,803.0,A,4150.0,A,37.0,P,13.2,P,10.4,P,1.31,P,0.34,P
2023-01-15 00:00:00+00:00,5.4,A,14181500,719.0,A,801.0,A,4150.0,A,37.0,P,13.2,P,10.3,P,1.34,P,0.34,P
2023-01-16 00:00:00+00:00,5.3,A,14181500,726.0,A,806.0,A,4140.0,A,37.0,P,13.3,P,10.2,P,1.35,P,0.34,P
2023-01-17 00:00:00+00:00,5.3,A,14181500,732.0,A,812.0,A,4120.0,A,37.0,P,13.4,P,10.1,P,1.34,P,0.35,P
2023-01-18 00:00:00+00:00,5.3,A,14181500,731.0,A,819.0,A,3680.0,A,37.0,P,13.5,P,10.1,P,1.35,P,0.34,P
2023-01-19 00:00:00+00:00,5.2,A,14181500,740.0,A,824.0,A,2960.0,A,38.0,P,13.6,P,10.1,P,1.17,P,0.34,P
2023-01-20 00:00:00+00:00,5.1,A,14181500,742.0,A,821.0,A,2330.0,A,38.0,P,13.6,P,10.0,P,1.12,P,0.33,P
2023-01-21 00:00:00+00:00,5.1,A,14181500,740.0,A,810.0,A,1880.0,A,37.0,P,13.5,P,9.8,P,1.19,P,0.34,P
2023-01-22 00:00:00+00:00,5.1,A,14181500,743.0,A,801.0,A,1490.0,A,37.0,P,13.3,P,9.8,P,1.18,P,0.35,P
2023-01-23 00:00:00+00:00,5.1,A,14181500,743.0,A,797.0,A,1280.0,A,37.0,P,13.2,P,9.7,P,1.15,P,0.34,P
2023-01-24 00:00:00+00:00,5.0,A,14181500,746.0,A,797.0,A,1280.0,A,37.0,P,13.2,P,9.7,P,1.11,P,0.35,P
2023-01-25 00:00:00+00:00,5.0,A,14181500,747.0,A,780.0,A,1280.0,A,38.0,P,12.9,P,9.6,P,1.1,P,0.35,P
2023-01-26 00:00:00+00:00,5.0,A,14181500,746.0,A,784.0,A,1270.0,A,38.0,P,13.0,P,9.6,P,1.08,P,0.34,P
2023-01-27 00:00:00+00:00,5.1,A,14181500,739.0,A,786.0,A,1100.0,A,38.0,P,12.9,P,9.4,P,1.08,P,0.35,P
2023-01-28 00:00:00+00:00,5.1,A,14181500,734.0,A,794.0,A,1030.0,A,38.0,P,13.1,P,9.3,P,1.01,P,0.34,P
2023-01-29 00:00:00+00:00,4.6,A,14181500,739.0,A,789.0,A,1030.0,A,39.0,P,13.1,P,8.7,P,0.96,P,0.36,P
2023-01-30 00:00:00+00:00,4.3,A,14181500,740.0,A,782.0,A,1030.0,A,40.0,P,13.1,P,8.3,P,0.95,P,0.36,P
2023-01-31 00:00:00+00:00,4.1,A,14181500,737.0,A,786.0,A,1030.0,A,39.0,P,13.3,P,8.5,P,0.95,P,0.37,P
2023-02-01 00:00:00+00:00,4.2,P,14181500,735.0,A,789.0,A,1030.0,A,39.0,P,13.3,P,8.4,P,0.92,P,0.37,P
2023-02-02 00:00:00+00:00,4.3,P,14181500,734.0,A,791.0,A,1030.0,A,40.0,P,13.3,P,8.3,P,0.94,P,0.37,P
2023-02-03 00:00:00+00:00,4.4,P,14181500,732.0,A,793.0,A,1030.0,A,40.0,P,13.3,P,8.2,P,0.92,P,0.36,P
2023-02-04 00:00:00+00:00,4.5,P,14181500,730.0,A,797.0,A,1040.0,A,40.0,P,13.3,P,8.2,P,0.89,P,0.37,P
2023-02-05 00:00:00+00:00,4.6,P,14181500,731.0,A,796.0,A,1030.0,A,40.0,P,13.3,P,8.3,P,0.93,P,0.36,P
2023-02-06 00:00:00+00:00,4.7,P,14181500,743.0,A,799.0,A,1030.0,A,39.0,P,13.3,P,8.4,P,0.94,P,0.36,P
2023-02-07 00:00:00+00:00,4.7,P,14181500,740.0,A,798.0,A,1030.0,A,39.0,P,13.3,P,8.5,P,0.93,P,0.36,P
2023-02-08 00:00:00+00:00,4.6,P,14181500,743.0,A,799.0,A,1030.0,A,39.0,P,13.3,P,8.3,P,0.91,P,0.37,P
2023-02-09 00:00:00+00:00,4.5,P,14181500,738.0,A,792.0,A,1020.0,A,39.0,P,13.2,P,8.1,P,0.94,P,0.37,P
2023-02-10 00:00:00+00:00,4.6,P,14181500,736.0,A,787.0,A,1030.0,A,39.0,P,13.1,P,7.9,P,0.93,P,0.36,P
2023-02-11 00:00:00+00:00,4.6,P,14181500,737.0,A,789.0,A,1030.0,A,39.0,P,13.1,P,7.9,P,0.98,P,0.37,P
2023-02-12 00:00:00+00:00,4.6,P,14181500,736.0,A,788.0,A,1030.0,A,39.0,P,13.1,P,7.9,P,1.03,P,0.37,P
2023-02-13 00:00:00+00:00,4.6,P,14181500,732.0,A,788.0,A,1050.0,A,39.0,P,13.1,P,7.9,P,1.07,P,0.38,P
2023-02-14 00:00:00+00:00,4.4,P,14181500,734.0,A,785.0,A,1060.0,A,39.0,"P, [4]",13.2,"P, [4]",7.9,"P, [4]",1.05,"P, [4]",0.39,"P, [4]"
2023-02-15 00:00:00+00:00,4.2,P,14181500,740.0,A,781.0,A,1150.0,A,39.0,P,13.1,P,7.8,P,1.04,P,0.4,P
2023-02-16 00:00:00+00:00,4.2,P,14181500,737.0,A,855.0,A,1490.0,A,40.0,P,14.3,P,7.7,P,1.04,P,0.42,P
2023-02-17 00:00:00+00:00,4.3,P,14181500,738.0,A,860.0,A,1440.0,A,40.0,P,14.5,P,7.6,P,1.05,P,0.39,P
2023-02-18 00:00:00+00:00,4.4,P,14181500,737.0,A,844.0,A,1180.0,A,40.0,P,14.3,P,7.6,P,1.06,P,0.39,P
2023-02-19 00:00:00+00:00,4.5,P,14181500,740.0,A,838.0,A,1050.0,A,40.0,P,14.1,P,7.6,P,1.09,P,0.38,P
2023-02-20 00:00:00+00:00,4.6,P,14181500,737.0,A,806.0,A,1050.0,A,39.0,P,13.4,P,7.5,P,1.1,P,0.37,P
2023-02-21 00:00:00+00:00,4.6,P,14181500,725.0,A,791.0,A,1050.0,A,38.0,P,13.1,P,7.6,P,1.15,P,0.37,P
2023-02-22 00:00:00+00:00,4.3,P,14181500,720.0,A,780.0,A,1050.0,A,40.0,P,13.0,P,7.6,P,1.13,P,0.39,P
2023-02-23 00:00:00+00:00,4.1,P,14181500,723.0,A,777.0,A,1030.0,A,40.0,P,13.0,P,7.5,P,1.11,P,0.4,P
2023-02-24 00:00:00+00:00,3.9,P,14181500,730.0,A,773.0,A,1030.0,A,41.0,P,13.1,P,7.2,P,1.23,P,0.42,P
2023-02-25 00:00:00+00:00,3.7,P,14181500,728.0,A,771.0,A,1030.0,A,41.0,P,13.1,P,7.1,P,1.19,P,0.39,P
2023-02-26 00:00:00+00:00,3.8,P,14181500,725.0,A,778.0,A,1030.0,A,41.0,P,13.2,P,7.1,P,1.25,P,0.39,P
2023-02-27 00:00:00+00:00,3.9,P,14181500,720.0,A,780.0,A,1030.0,A,41.0,P,13.2,P,7.0,P,1.24,P,0.37,P
2023-02-28 00:00:00+00:00,3.9,P,14181500,722.0,A,780.0,A,1030.0,A,41.0,P,13.2,P,7.0,P,1.29,P,0.38,P
2023-03-01 00:00:00+00:00,3.9,P,14181500,733.0,A,775.0,A,1340.0,A,41.0,P,13.2,P,7.0,P,1.35,P,0.38,P
2023-03-02 00:00:00+00:00,4.1,P,14181500,735.0,A,815.0,A,1470.0,A,41.0,P,13.9,P,7.0,P,1.39,P,0.39,P
2023-03-03 00:00:00+00:00,4.1,P,14181500,732.0,A,816.0,A,1170.0,A,41.0,P,13.9,P,7.0,P,1.41,P,0.38,P
2023-03-04 00:00:00+00:00,4.1,P,14181500,721.0,A,806.0,A,1050.0,A,41.0,P,13.7,P,6.9,P,1.56,P,0.4,P
2023-03-05 00:00:00+00:00,4.1,P,14181500,725.0,A,797.0,A,1050.0,A,41.0,P,13.6,P,6.9,P,1.6,P,0.41,P
2023-03-06 00:00:00+00:00,4.1,P,14181500,732.0,A,799.0,A,1040.0,A,41.0,P,13.6,P,6.8,P,1.71,P,0.41,P
2023-03-07 00:00:00+00:00,4.1,P,14181500,731.0,A,801.0,A,1050.0,A,41.0,"P, [4]",13.7,"P, [4]",6.6,"P, [4]",1.78,"P, [4]",0.41,"P, [4]"
2023-03-08 00:00:00+00:00,4.1,P,14181500,731.0,A,797.0,A,1270.0,A,42.0,P,13.6,P,6.6,P,2.03,P,0.42,P
2023-03-09 00:00:00+00:00,4.2,P,14181500,724.0,A,819.0,A,1420.0,A,41.0,P,14.0,P,6.5,P,2.26,P,0.44,P
2023-03-10 00:00:00+00:00,4.2,P,14181500,722.0,A,826.0,A,1190.0,A,41.0,P,14.2,P,6.7,P,2.4,P,0.44,P
2023-03-11 00:00:00+00:00,4.2,P,14181500,730.0,A,813.0,A,1050.0,A,41.0,P,13.9,P,6.6,P,2.45,P,0.46,P
2023-03-12 00:00:00+00:00,4.3,P,14181500,728.0,A,798.0,A,1030.0,A,41.0,P,13.6,P,6.5,P,2.41,P,0.44,P
2023-03-13 00:00:00+00:00,4.3,P,14181500,727.0,A,797.0,A,1050.0,A,41.0,P,13.6,P,6.6,P,2.74,P,0.45,P
2023-03-14 00:00:00+00:00,4.3,P,14181500,727.0,P,790.0,P,1050.0,A,39.0,P,13.5,P,6.9,P,2.58,P,0.45,P
2023-03-15 00:00:00+00:00,4.4,P,14181500,736.0,P,780.0,P,1130.0,A,39.0,P,13.3,P,6.8,P,2.61,P,0.44,P
2023-03-16 00:00:00+00:00,4.4,P,14181500,735.0,P,792.0,P,1220.0,A,40.0,P,13.5,P,6.3,P,2.55,P,0.45,P
2023-03-17 00:00:00+00:00,4.3,P,14181500,734.0,P,790.0,P,1240.0,A,41.0,P,13.5,P,6.2,P,2.56,P,0.43,P
2023-03-18 00:00:00+00:00,4.5,P,14181500,731.0,P,778.0,P,1240.0,A,41.0,P,13.3,P,6.2,P,2.8,P,0.46,P
2023-03-19 00:00:00+00:00,4.5,P,14181500,725.0,P,769.0,P,1240.0,A,40.0,P,13.1,P,6.2,P,2.83,P,0.45,P
2023-03-20 00:00:00+00:00,4.5,P,14181500,726.0,P,766.0,P,1250.0,A,40.0,P,13.0,P,6.3,P,2.92,P,0.45,P
2023-03-21 00:00:00+00:00,4.6,P,14181500,724.0,P,764.0,P,1250.0,A,40.0,P,13.0,P,6.2,P,2.9,P,0.46,P
2023-03-22 00:00:00+00:00,4.7,P,14181500,727.0,P,765.0,P,1240.0,A,40.0,P,13.0,P,6.0,P,3.02,P,0.48,P
2023-03-23 00:00:00+00:00,4.8,P,14181500,734.0,P,766.0,P,1220.0,A,40.0,P,13.0,P,6.1,P,3.41,P,0.54,P
2023-03-24 00:00:00+00:00,4.4,P,14181500,738.0,P,765.0,P,1220.0,A,40.0,P,13.1,P,6.2,P,3.38,P,0.54,P
2023-03-25 00:00:00+00:00,4.1,P,14181500,738.0,P,762.0,P,1210.0,A,40.0,P,13.1,P,6.1,P,3.13,P,0.54,P
2023-03-26 00:00:00+00:00,4.2,P,14181500,740.0,P,764.0,P,1230.0,A,41.0,P,13.2,P,6.0,P,2.84,P,0.53,P
2023-03-27 00:00:00+00:00,4.4,P,14181500,734.0,P,773.0,P,1230.0,A,42.0,P,13.3,P,6.0,P,2.96,P,0.54,P
2023-03-28 00:00:00+00:00,4.4,P,14181500,725.0,P,770.0,P,1230.0,A,42.0,P,13.2,P,6.0,P,3.23,P,0.53,P
