datetime,"mean_Modeled snowpack sublimation rate, 24-hour total","sum_Modeled snowpack sublimation rate, 24-hour total","std_Modeled snowpack sublimation rate, 24-hour total","mean_Snow accumulation, 24-hour total","sum_Snow accumulation, 24-hour total","std_Snow accumulation, 24-hour total","mean_Modeled snow water equivalent, total of snow layers","sum_Modeled snow water equivalent, total of snow layers","std_Modeled snow water equivalent, total of snow layers","mean_Modeled snow layer thickness, total of snow layers","sum_Modeled snow layer thickness, total of snow layers","std_Modeled snow layer thickness, total of snow layers","mean_Modeled blowing snow sublimation rate, 24-hour total","sum_Modeled blowing snow sublimation rate, 24-hour total","std_Modeled blowing snow sublimation rate, 24-hour total","mean_Non-snow accumulation, 24-hour total","sum_Non-snow accumulation, 24-hour total","std_Non-snow accumulation, 24-hour total","mean_Modeled melt rate, bottom of snow layers","sum_Modeled melt rate, bottom of snow layers","std_Modeled melt rate, bottom of snow layers","mean_Modeled average temperature, SWE-weighted average of snow layers, 24-hour average","sum_Modeled average temperature, SWE-weighted average of snow layers, 24-hour average","std_Modeled average temperature, SWE-weighted average of snow layers, 24-hour average","mean_Modeled blowing snow sublimation, 24-hour total","sum_Modeled blowing snow sublimation, 24-hour total","std_Modeled blowing snow sublimation, 24-hour total","mean_Modeled snowpack sublimation, 24-hour total","sum_Modeled snowpack sublimation, 24-hour total","std_Modeled snowpack sublimation, 24-hour total","mean_Modeled melt, bottom of snow layers, 24-hour total","sum_Modeled melt, bottom of snow layers, 24-hour total","std_Modeled melt, bottom of snow layers, 24-hour total"
2006-03-29,0.044862208929715874,210.0,10.634762792315568,118.83715846994535,869888,128.26654277829934,316.0866119838732,2273611.0,404.2462183008381,1060.8648686222716,7630801,1267.8709208176126,-0.6921420882669537,-3215.0,6.640998070200052,203.3754098360656,1488708,141.4701084367867,1621.8698995941038,7591973.0,1721.7433510860267,273.0,1273545.0,0.0,,,,,,,,,
2006-03-30,-5.072205551387847,-27045.0,8.077261955757946,33.9688524590164,248652,28.693892503269065,316.6122619213124,2277392.0,407.3306863004746,925.5829278465175,6657718,1078.0951024926164,-0.5569334836527621,-2964.0,6.003494678661588,13.891120218579236,101683,10.487334429899901,438.66316579144785,2338952.0,355.93472481364097,272.95048195048196,1444181.0,0.21694702646032632,,,,,,,,,
2006-03-31,-3.5162280701754387,-16034.0,9.533790311432801,27.994945355191255,204923,34.13672447756409,319.6364521062144,2299145.0,410.8425667699633,925.6707910468511,6658350,1093.86231269367,-0.22083333333333333,-1007.0,2.0503861870588844,70.45901639344262,515760,48.69535287255084,530.7212719298245,2420089.0,547.9183666980409,272.9918841851283,1244570.0,0.10120974211746636,,,,,,,,,
2006-04-01,-2.2406269858080914,-10578.0,6.882507900915814,159.46038251366122,1167250,162.10240915361376,335.61518142638675,2414080.0,423.7713875534372,1049.8231614069234,7551378,1214.1685276556407,-0.5821815862215607,-2738.0,5.9023160764503935,219.4804644808743,1606597,182.29741477204536,1192.7456047447574,5630952.0,1566.5053528266365,273.0,1246791.0,0.0,,,,,,,,,
2006-04-02,-4.1892918169736095,-22065.0,8.888977010608995,66.78907103825136,488896,57.42444349890461,339.7332128458223,2443701.0,428.9536807837792,1071.4084526623105,7706641,1237.458489121519,-0.3049847792998478,-1603.0,4.131083434431468,34.04494535519126,249209,30.62557284616051,508.72394152268845,2679449.0,708.5785438485555,273.0,1431339.0,0.0,,,,,,,,,
2006-04-03,-8.660087215974293,-37732.0,19.666239595838167,12.712021857923498,93052,23.191177843996453,341.32795773668846,2455172.0,431.37494514484837,1037.9487001251216,7465965,1224.6335420838443,-0.42698412698412697,-1883.0,4.8786403092789845,71.1139344262295,520554,40.13996853002414,395.04425569959767,1767428.0,484.9446178181339,273.0,1221129.0,0.0,,,,,,,,,
2006-04-04,11.546942486928847,50795.0,14.396995660873364,56.710519125683064,415121,105.0851668586941,351.3728625052134,2527425.0,453.6231643680934,1019.2257750590852,7331291,1255.0261836795673,-0.6390410958904109,-2799.0,5.829979283087848,782.3198087431693,5726581,304.04379185764765,5411.896794726074,23806934.0,4125.709586206037,273.0,1200108.0,0.0,,,,,,,,,
2006-04-05,1.8841732979664014,8524.0,6.3002060723060636,156.19726775956283,1143364,181.3809433335176,361.00556096204645,2596713.0,467.8385381586238,1138.5725010426804,8189752,1384.8880085093474,-0.41889798628015046,-1893.0,4.531857827034615,265.3096994535519,1942067,163.46410131763426,2971.933023872679,13445025.0,2093.626208381372,272.99909049567987,1200650.0,0.03014427179477317,,,,,,,,,
2006-04-06,-2.4605530703538023,-12101.0,6.916010494361829,76.2525956284153,558169,69.167093899546,367.1626581398582,2641001.0,472.62633367659373,1164.3642430140414,8375272,1412.6189314434541,-0.590890605937373,-2906.0,5.509149325531268,81.65614754098361,597723,64.79320353634957,633.7934119560797,3116996.0,433.5530229277874,273.0,1284738.0,0.0,,,,,,,,,
2006-04-07,-4.970915109955072,-21022.0,17.452197472880737,2.190983606557377,16038,3.4676294819047455,363.97386347838176,2618064.0,467.0883740332279,1117.8750173780063,8040875,1357.3211069333056,-0.1493795364083353,-638.0,2.1007572335445475,3.69603825136612,27055,4.45068124442994,542.7883399672207,2318249.0,385.4895037411202,272.99789227166275,1165701.0,0.045861594155599775,,,,,,,,,
2006-04-08,-4.071577303487767,-15643.0,19.663854728414854,21.790983606557376,159510,24.84291689390651,364.03294870012513,2618489.0,469.3181913609053,1092.9933268455443,7861901,1333.6387587709446,-0.4570168993387215,-1866.0,5.293057724038712,54.72718579234973,400603,26.422880334948147,764.7928606119475,3149417.0,501.21832149896653,273.0,1123395.0,0.0,,,,,,,,,
2006-04-09,-2.2865989596234826,-9231.0,9.505319749653598,21.48224043715847,157250,24.671031471901316,362.063951063534,2604326.0,471.13849003711687,1076.4729598220492,7743070,1327.4983134220117,-0.8473187686196624,-3413.0,6.636936999215405,23.399043715846993,171281,7.454153070109604,945.6489493201483,3825150.0,549.1162477334412,273.0,1102647.0,0.0,,,,,,,,,
2006-04-10,-5.8085529587270015,-23362.0,11.544097298668648,23.678551912568306,173327,29.22768316984453,362.1331850410121,2604824.0,472.84803338203284,1079.2619213123871,7763131,1336.1159754968094,-0.1781094527363184,-716.0,2.7828755677951262,53.478415300546445,391462,36.351555670624606,634.4592647789369,2554333.0,333.2056816502532,273.0,1096914.0,0.0,,,,,,,,,
2006-04-11,-1.6278505579815623,-6710.0,6.11492559881755,77.31215846994536,565925,90.30933914838215,368.9010148755735,2653505.0,480.8904693128796,1125.9684415403865,8099091,1397.2227227011833,-0.5168648386314001,-2130.0,5.399117318767834,142.54357923497267,1043419,111.35016403136561,879.6484716157205,3625911.0,1011.1211776124765,273.0,1094457.0,0.0,,,,,,,,,
2006-04-12,-2.2751113310242452,-9196.0,13.326264708225683,54.83907103825137,401422,76.28983992406697,374.24774085916863,2691964.0,488.5878206251142,1131.5351035729182,8139132,1425.7263754579278,-0.5127044025157232,-2038.0,6.118805088011463,217.7159836065574,1593681,152.26977449710313,1145.5235032162295,4630206.0,1424.7334113739328,273.0,1079169.0,0.0,,,,,,,,,
2006-04-13,16.63316844571726,63888.0,20.701132199472077,11.846174863387978,86714,17.654721163399916,371.30988461003756,2670832.0,491.0143585206941,1085.0116780202975,7804489,1377.2002627596232,-0.6505029662109879,-2522.0,5.764204992903222,87.23210382513662,638539,45.56081124450025,1446.2815633839034,5624589.0,1164.9988846811527,273.0,1061151.0,0.0,,,,,,,,,
2006-04-14,5.811067193675889,22053.0,17.77177474674312,0.001912568306010929,14,0.04369107904922665,374.63478381760046,2694748.0,500.1832439938741,1077.5473376894204,7750798,1380.6165626865406,0.0,0.0,0.0,4.087704918032787,29922,3.855407341753933,1227.2418300653594,4694200.0,690.1336616409782,273.0,1043952.0,0.0,,,,,,,,,
2006-04-15,3.508861439312567,13067.0,16.213455210194443,0.025956284153005466,190,0.480076881651861,370.5597108299736,2665436.0,499.71006255162405,1042.0759071319337,7495652,1349.8180535826523,-0.003987240829346092,-15.0,0.08142176178892399,71.11407103825137,520555,22.1655770840816,1544.330853042785,5811317.0,850.951069286252,273.0,1027026.0,0.0,,,,,,,,,
2006-04-16,-1.6154054054054054,-5977.0,11.356932897382395,23.1275956284153,169294,37.394161801569346,369.05310718754345,2654599.0,501.22692891667685,1042.6200472681774,7499566,1364.2416954736177,-0.6828133552271484,-2495.0,6.611292620553791,97.12581967213114,710961,51.2265155043907,1737.3486486486486,6428190.0,628.3372674665757,273.0,1008189.0,0.0,,,,,,,,,
2006-04-17,-3.0016003657978967,-13129.0,7.802180835392519,275.6497267759563,2017756,299.7127349371927,394.63617405811203,2838618.0,526.0069935593939,1279.6648130126512,9204629,1606.9432876484352,-0.554006968641115,-2385.0,6.025106075755795,345.68101092896177,2530385,281.54564271008115,1441.5061728395062,6305148.0,1556.2231648906381,273.0,1068795.0,0.0,,,,,,,,,
2006-04-18,-6.951237809452363,-37064.0,9.575433153295423,32.30068306010929,236441,28.28739895119626,401.8455442791603,2890475.0,532.6494544425118,1280.453774502989,9210304,1606.0788618754218,-0.029069767441860465,-155.0,0.39985326126137355,24.386475409836066,178509,22.427106151028593,278.210240060015,1483417.0,165.78874275557283,272.98784376245516,1369853.0,0.10958313480454937,,,,,,,,,
2006-04-19,-21.464379179994186,-73816.0,20.983851130634307,0.0,0,0.0,399.725149450855,2875223.0,532.0704357952625,1223.422633115529,8800079,1556.1385469879745,-0.38623226484498163,-1470.0,5.055348893578569,0.0,0,0.0,360.9408866995074,1392149.0,285.1126912293968,272.9782044628957,1052058.0,0.15959956937176517,,,,,,,,,
2006-04-20,-9.745303274288782,-36311.0,18.531380103107416,0.0,0,0.0,396.4013624357014,2851315.0,531.5698168786595,1174.8438759905464,8450652,1507.5873178285965,0.0,0.0,0.0,0.0,0,0.0,651.4559849704777,2427325.0,508.46900865713593,272.9989247311828,1015556.0,0.03277365732070574,,,,,,,,,
2006-04-21,-0.34974958263772954,-1257.0,15.117637073582076,0.0,0,0.0,390.7553176699569,2810703.0,529.6031110318999,1127.256777422494,8108358,1462.083405715253,0.0,0.0,0.0,0.3516393442622951,2574,0.7146859457656767,1159.5581331124,4198760.0,702.791221466353,273.0,987987.0,0.0,,,,,,,,,
2006-04-22,-4.831033511686849,-17155.0,19.84357740168329,0.0004098360655737705,3,0.020240259385025813,385.3545113304602,2771855.0,527.4934321922814,1093.1454191575142,7862995,1432.8086085772068,-0.024726046642315258,-88.0,0.8657940609460815,47.40505464480874,347005,19.896027602043485,1646.5898876404494,5861860.0,786.8921251603126,273.0,971880.0,0.0,,,,,,,,,
2006-04-23,10.30858930602958,36245.0,9.082264978810276,0.37581967213114753,2751,1.4100110491548252,380.22035312108994,2734925.0,525.0292494139791,1066.6468789100513,7672391,1409.94984865018,0.0,0.0,0.0,62.447814207650275,457118,32.08079380700991,1700.7664960182026,5979895.0,581.876242587283,273.0,959322.0,0.0,,,,,,,,,
2006-04-24,12.545949040939021,43823.0,9.129031394063444,0.37308743169398906,2731,1.8910234537779307,375.48491589044903,2700863.0,522.4318964412582,1043.9773390796609,7509329,1390.958240301453,0.0,0.0,0.0,39.3233606557377,287847,10.763424743233948,1366.8482679645003,4774401.0,391.7133730341678,273.0,952770.0,0.0,,,,,,,,,
2006-04-25,16.746397694524497,58110.0,10.329008840291449,1.0,7320,2.633485504353374,375.16168497150005,2698538.0,528.7365216466567,1032.4746281106632,7426590,1394.4457777399628,0.0,0.0,0.0,31.012021857923497,227008,19.47760007432281,1555.365417867435,5397118.0,533.3584610990794,273.0,947037.0,0.0,,,,,,,,,
2006-04-26,4.478565179352581,15357.0,17.073355488623513,0.0,0,0.0,369.9753927429445,2661233.0,525.7068287253435,1007.7376616154595,7248657,1373.407212392111,0.0,0.0,0.0,12.256420765027322,89717,8.718218615230796,1249.2645086030914,4283728.0,390.32984350176486,272.99941656942826,935842.0,0.03415436651867305,,,,,,,,,
2006-04-27,18.210277613703486,61660.0,21.309883361145737,0.001366120218579235,10,0.05225298223744611,362.50465730571386,2607496.0,521.9109051579962,971.2143750868901,6985945,1342.231089326529,0.0,0.0,0.0,24.312568306010927,177968,18.205171170253536,1866.4198405668733,6321564.0,885.3254172760247,273.0,924378.0,0.0,,,,,,,,,
2006-04-28,-8.395619438740589,-24532.0,27.100142978631894,0.0,0,0.0,351.7872932017239,2530406.0,514.7616856519498,930.9058807173641,6696006,1307.9530136652324,0.0,0.0,0.0,0.001092896174863388,8,0.033040910290340925,2313.550733313379,7729573.0,1028.8685614822507,273.0,911820.0,0.0,,,,,,,,,
2006-04-29,6.950613496932515,22659.0,24.747814235596092,0.0,0,0.0,339.8277492006117,2444381.0,506.42330936885804,887.2913944112331,6382287,1271.846207545619,0.0,0.0,0.0,11.474180327868853,83991,13.777362838626049,2882.661800486618,9478192.0,1238.9300722077105,273.0,897078.0,0.0,,,,,,,,,
2006-04-30,15.135413416536661,48509.0,26.858357485050448,0.0,0,0.0,328.13666064229113,2360287.0,497.9877943012118,850.6660642291116,6118841,1240.9316937826459,0.0,0.0,0.0,7.582786885245902,55506,10.976128040834334,2911.2542108546477,9333481.0,886.6740207271706,273.0,874965.0,0.0,,,,,,,,,
2006-05-01,16.221129441624367,51129.0,18.346572529970224,0.0,0,0.0,316.8238565271792,2278914.0,489.67233273048004,815.3502015848742,5864814,1212.1330330288813,0.0,0.0,0.0,14.477459016393443,105975,17.681086035067754,2931.7814086294416,9240975.0,869.5343480032325,273.0,859950.0,0.0,,,,,,,,,
2006-05-02,-13.779012749264465,-42150.0,26.238505555544325,0.0,0,0.0,306.2412067287641,2202793.0,481.1035059270615,785.0271096899763,5646700,1187.105509336897,0.0,0.0,0.0,0.16215846994535518,1187,0.8389850341070347,2521.464343861934,7743417.0,541.3121839056398,273.0,837291.0,0.0,,,,,,,,,
2006-05-03,-7.408692604276201,-21137.0,27.78913555380403,0.0,0,0.0,296.20200194633674,2130581.0,473.74810940539334,753.6926178228833,5421311,1161.150256379138,-0.24542733621549717,-738.0,4.124471512370946,8.363524590163934,61221,9.760154170666961,2583.1773872679046,7790863.0,685.0396826048154,273.0,823095.0,0.0,,,,,,,,,
2006-05-04,-8.021944632005402,-23761.0,24.940087383090802,0.0,0,0.0,289.49951341582096,2082370.0,470.1162819331197,729.8951758654247,5250136,1140.8750612224906,0.0,0.0,0.0,68.80122950819673,503625,77.07989768353102,2898.978055367995,8586773.0,706.6298775071855,272.99797297297295,808074.0,0.06363917987753893,,,,,,,,,
2006-05-05,2.5363417154667585,7363.0,24.172633196284195,0.0,0,0.0,271.21340191853193,1950838.0,452.6195721033609,680.5281523703601,4895039,1093.6404862723934,0.0,0.0,0.0,40.265573770491805,294744,45.85275752026012,2810.4674657534247,8206565.0,540.1363339153323,272.9989718985607,796611.0,0.04138170376306154,,,,,,,,,
2006-05-06,5.12,14336.0,23.694044459676842,0.0,0,0.0,262.4579452245238,1887860.0,444.5945806006434,657.9345196719032,4732523,1074.1011729106795,-0.010207673354452657,-29.0,0.5255539567424371,5.882513661202186,43060,7.891675784456166,2362.3034142907427,6711304.0,501.0141522263007,273.0,775047.0,0.0,,,,,,,,,
2006-05-07,5.860423394330821,16333.0,23.215783953563605,0.0,0,0.0,254.28986514667037,1829107.0,437.7709755461282,635.8911441679411,4573965,1056.1586232024629,0.0,0.0,0.0,0.0,0,0.0,2160.8851811984214,6022387.0,483.9513223489477,273.0,760851.0,0.0,,,,,,,,,
2006-05-08,2.7545587162654996,7553.0,17.029984048137354,0.0,0,0.0,247.29778951758655,1778813.0,432.3013997517055,613.4586403447796,4412608,1036.0498699169968,0.0,0.0,0.0,0.1105191256830601,809,0.4914000889788441,1852.604812249362,5081695.0,470.19193171416595,272.9996354356544,748838.0,0.019090087439425512,,,,,,,,,
2006-05-09,17.645748236167844,47520.0,14.316122786445282,0.0,0,0.0,238.84387599054637,1718004.0,425.72105476539434,589.4913109968024,4240211,1014.7252221552862,0.0,0.0,0.0,2.581967213114754,18900,2.3669173558484933,2363.5020423319716,6364911.0,710.7495380020014,273.0,734643.0,0.0,,,,,,,,,
2006-05-10,-13.071374335611237,-34430.0,23.609135118790167,0.0,0,0.0,231.39566244960378,1664429.0,419.4565698354564,568.9505074377868,4092461,996.969755003979,0.0,0.0,0.0,0.0,0,0.0,2036.54248861912,5368326.0,487.57474048333137,273.0,719628.0,0.0,,,,,,,,,
2006-05-11,-18.54553492484527,-41950.0,27.369130851461655,0.0,0,0.0,216.68246906714862,1558597.0,407.04070874240915,529.306826080912,3807304,962.1097360202627,0.0,0.0,0.0,0.0,0,0.0,2220.5746153846153,5773494.0,678.9555580574915,272.9996141975309,707615.0,0.01963806572935866,,,,,,,,,
2006-05-12,-11.234435379991412,-26165.0,28.97109201820974,0.0,0,0.0,207.38662588627832,1491732.0,399.1951178079012,502.98915612400947,3618001,936.7333042827348,0.0,0.0,0.0,0.0,0,0.0,2713.918276972625,6741373.0,802.9087619626047,273.0,677040.0,0.0,,,,,,,,,
2006-05-13,-15.91019644527596,-34016.0,26.165236951935523,0.0,0,0.0,198.75086890031974,1429615.0,391.0925713364049,480.1076046155985,3453414,914.2296146081753,0.0,0.0,0.0,0.0,0,0.0,2574.9793217535153,6226300.0,612.9540348748426,272.99958592132504,659294.0,0.02034470972511511,,,,,,,,,
2006-05-14,-2.8626931567328917,-6484.0,24.500486976029272,0.0,0,0.0,189.8281662727652,1365434.0,382.7311097977205,455.22855554010846,3274459,889.3604693953429,0.0,0.0,0.0,0.0,0,0.0,2787.3980500211956,6575472.0,763.7553959796951,273.0,643461.0,0.0,,,,,,,,,
2006-05-15,13.977835723598435,32163.0,17.785161837406715,0.0,0,0.0,181.09189489781733,1302594.0,374.6157102748698,432.44654525232863,3110588,866.8643657921324,0.0,0.0,0.0,3.841120218579235,28117,5.097923915998263,2824.3711429813125,6498878.0,714.0197198846364,272.99826011309267,627623.0,0.05105686197345233,,,,,,,,,
2006-05-16,3.659622302158273,8139.0,27.982517458416456,0.0,0,0.0,170.75017378006396,1228206.0,364.2072545138975,404.1912970943973,2907348,836.6425913331135,0.0,0.0,0.0,1.00724043715847,7373,1.3837768195963787,3425.149507609669,7651784.0,1011.8765839552148,273.0,609336.0,0.0,,,,,,,,,
2006-05-17,17.10065851364064,36356.0,26.161022286114903,0.0,0,0.0,161.05686083692478,1158482.0,354.21075147964206,381.17266787154176,2741775,812.7598242057568,0.0,0.0,0.0,16.943852459016394,124029,18.97551601694613,3629.0404135338345,7722598.0,676.3648602038887,273.0,580671.0,0.0,,,,,,,,,
2006-05-18,25.632911392405063,52650.0,16.757146380423293,0.0,0,0.0,151.3107187543445,1088378.0,343.8550014132173,356.5820937022105,2564895,786.4766541765933,0.0,0.0,0.0,5.897540983606557,43170,7.955040637788521,3617.5710808179165,7430491.0,954.2061401488978,273.0,560196.0,0.0,,,,,,,,,
2006-05-19,14.320408163265306,28068.0,15.650956541046597,0.0025956284153005466,19,0.05088114708249245,141.54970109829,1018167.0,332.9720661581565,331.45266231057974,2384139,757.6129075512381,0.0,0.0,0.0,10.54071038251366,77158,8.81393789033602,3894.373979591837,7632973.0,1257.6806497564944,273.0,533988.0,0.0,,,,,,,,,
2006-05-20,12.177262931034482,22601.0,17.800024828290656,0.0,0,0.0,134.1217850688169,964738.0,323.4110740683016,314.25608230223827,2260444,736.8066009690267,0.0,0.0,0.0,5.86516393442623,42933,4.519416471885452,3023.151400862069,5610969.0,1005.6431009966157,273.0,506142.0,0.0,,,,,,,,,
2006-05-21,41.185929648241206,73764.0,28.21389828846001,0.0,0,0.0,128.24023356040595,922432.0,316.3594957987058,299.44571110802167,2153913,719.4024857289456,0.0,0.0,0.0,35.00382513661202,256228,15.397341570700855,2771.398659966499,4963575.0,874.8146870390823,273.0,488397.0,0.0,,,,,,,,,
2006-05-22,28.774811375507834,49579.0,19.77641458633774,0.0,0,0.0,124.20617266787154,893415.0,311.9283862062248,289.1646044765744,2079961,707.1950242492204,-0.08067324434126523,-139.0,2.211375961759196,120.21448087431693,879970,35.63936943454888,2914.4811375507834,5021651.0,731.7458139527411,273.0,469833.0,0.0,,,,,,,,,
2006-05-23,12.493997599039616,20815.0,12.082361415242536,0.012841530054644808,94,0.39511928339593866,121.41554288891979,873342.0,308.2226137243228,284.15501181704434,2043927,702.3056550860396,-0.05282112845138055,-88.0,1.562109829450373,73.48538251366121,537913,21.195809836736696,2049.2611044417768,3414069.0,334.2604470623601,273.0,454818.0,0.0,,,,,,,,,
2006-05-24,19.680981595092025,32080.0,19.062797585800656,0.0,0,0.0,117.99416098985124,848732.0,304.13745862295303,275.40289170026415,1980973,691.9189663750032,0.0,0.0,0.0,1.7562841530054645,12856,2.011347960625068,1541.5723039215686,2515846.0,432.852529360871,273.0,445536.0,0.0,,,,,,,,,
2006-05-25,21.11340206185567,32768.0,24.473108022092877,0.0,0,0.0,113.47004031697483,816190.0,298.85168239124647,263.2407896566106,1893491,675.9814899026403,0.0,0.0,0.0,0.03756830601092896,275,0.19014975254887437,2076.2471769134254,3309538.0,846.105795214341,273.0,434889.0,0.0,,,,,,,,,
2006-05-26,-2.002212389380531,-2715.0,23.850335232037192,0.0,0,0.0,109.10718754344502,784808.0,293.0982188238527,252.24440428194077,1814394,661.0439330150145,0.0,0.0,0.0,0.0,0,0.0,2062.9709953856295,3129527.0,655.9934616314619,273.0,413868.0,0.0,,,,,,,,,
2006-05-27,-11.072902338376892,-16100.0,22.824193110902677,0.42773224043715846,3131,1.739047316104159,105.91755873766162,761865.0,288.5003127105396,245.80050048658418,1768043,653.1884715010276,-0.13102595797280595,-212.0,3.2670795387551235,23.558333333333334,172447,13.821733359793074,1525.6516368128475,2470030.0,630.2533033539862,272.951171875,419253.0,0.3200523746862655,,,,,,,,,
2006-05-28,-4.7622216534425394,-18606.0,7.85451446431885,26.590573770491805,194643,32.80285945983712,107.00013902405117,769652.0,289.15763625911677,260.0247462811066,1870358,676.2037881660742,-0.08139237266444843,-318.0,2.2829151020273226,76.51543715846995,560093,42.59923524737682,655.4433068850781,2560817.0,343.16028150901,272.9014686248331,1022016.0,0.4465090590383536,,,,,,,,,
2006-05-29,-14.217252396166135,-31150.0,14.581028229697878,0.0036885245901639345,27,0.06062111328993959,105.79563464479355,760988.0,288.57228473593153,251.70193243431115,1810492,666.7474728414093,0.0,0.0,0.0,8.604508196721312,62985,7.7273558774324735,531.963486992241,1165532.0,283.4302877501454,272.71853546910756,595890.0,0.6958192621207616,,,,,,,,,
2006-05-30,-8.261694915254237,-12186.0,12.223206208217965,0.003005464480874317,22,0.05473967175758838,104.05602669261782,748475.0,287.08492033466234,244.68622271652995,1760028,657.0758587181547,0.0,0.0,0.0,9.444398907103825,69133,7.393906906239819,996.9240677966102,1470463.0,500.9604128583911,272.96605566870335,402079.0,0.2609486888605412,,,,,,,,,
2006-05-31,-21.7464258841234,-28901.0,24.89178302057787,0.0,0,0.0,101.22035312108994,728078.0,283.9110003184233,235.430418462394,1693451,643.72815248413,0.0,0.0,0.0,0.4489071038251366,3286,0.8272090194516158,1482.8671480144405,2053771.0,515.8294050654085,272.9971056439942,377282.0,0.05372130591395249,,,,,,,,,
2006-06-01,-14.670305676855895,-20157.0,23.17033389871381,0.0,0,0.0,88.87460030585291,639275.0,253.53887457128957,205.11455581815653,1475389,570.6287131440413,0.0,0.0,0.0,0.0,0,0.0,2095.37482419128,2979623.0,807.7172210341985,272.9992962702322,387932.0,0.026518569572718892,,,,,,,,,
2006-06-02,-5.1939935064935066,-6399.0,23.588817987595434,0.0,0,0.0,84.05171694703184,604584.0,246.02827529094716,192.21034338940638,1382569,549.5205709368181,0.0,0.0,0.0,0.0,0,0.0,2764.2181102362206,3510557.0,874.2883146607498,273.0,345891.0,0.0,,,,,,,,,
2006-06-03,56.63285834031853,67563.0,41.017948271824345,0.0,0,0.0,78.51508410955095,564759.0,237.15151817145048,178.32239677464202,1282673,526.28726647804,0.0,0.0,0.0,22.560382513661203,165142,20.539364148753585,3766.8709136630346,4493877.0,1399.6754264281333,273.0,324870.0,0.0,,,,,,,,,
2006-06-04,35.20814880425155,39750.0,20.858035583171308,0.0,0,0.0,73.85180036146254,531216.0,229.32738345018717,167.52370360072294,1204998,508.4900604293811,0.0,0.0,0.0,15.243579234972678,111583,17.463125468354832,3446.263950398583,3890832.0,819.2490519744352,273.0,307944.0,0.0,,,,,,,,,
2006-06-05,4.655009451795841,4925.0,19.77192923516671,0.0,0,0.0,69.45391352704017,499582.0,221.4619445370296,157.071736410399,1129817,489.65207958436355,0.0,0.0,0.0,0.0,0,0.0,3018.456338028169,3214656.0,850.8635868332811,273.0,289926.0,0.0,,,,,,,,,
2006-06-06,3.1444114737883284,3179.0,23.8049051110069,0.0,0,0.0,62.57152787432226,450077.0,207.14517900268677,140.9364660086195,1013756,456.71156928994236,0.0,0.0,0.0,0.0,0,0.0,2953.0946462715106,3088937.0,983.5149376260023,273.0,283920.0,0.0,,,,,,,,,
2006-06-07,3.0507936507936506,2883.0,21.612791673460023,0.0,0,0.0,58.559571805922424,421219.0,199.50409140224167,131.50493535381622,945915,438.83159232464976,0.0,0.0,0.0,0.0,0,0.0,3091.9926624737946,2949761.0,698.4534284904471,272.99894957983196,259895.0,0.0323931595485489,,,,,,,,,
2006-06-08,1.5914702581369249,1418.0,23.405307348804218,0.0,0,0.0,54.87181982482969,394693.0,192.14244963934976,122.88321979702488,883899,421.86328392239733,0.0,0.0,0.0,0.0,0,0.0,3056.5005500550055,2778359.0,773.3293183360872,273.0,247884.0,0.0,,,,,,,,,
2006-06-09,-11.131350681536555,-8983.0,23.041745339430854,0.0,0,0.0,51.580703461698874,371020.0,185.24450437434135,115.60711803141943,831562,407.08657249787944,0.0,0.0,0.0,0.0,0,0.0,2819.2361275088547,2387893.0,778.0959859619684,273.0,230139.0,0.0,,,,,,,,,
2006-06-10,-17.03871829105474,-12762.0,23.01934744300284,0.0,0,0.0,49.04101209509245,352752.0,179.71504581531235,109.91853190601974,790644,395.1337250582329,0.0,0.0,0.0,0.0,0,0.0,2267.1915422885572,1822822.0,501.16912630597864,273.0,219219.0,0.0,,,,,,,,,
2006-06-11,-4.236530880420499,-3224.0,18.31120322435653,0.0,0,0.0,46.91978312248019,337494.0,175.1665643798457,104.86514667037397,754295,384.2562084780999,0.0,0.0,0.0,0.0,0,0.0,2005.9528178243775,1530542.0,358.40808342082835,272.99606815203146,208296.0,0.06258105576048922,,,,,,,,,
2006-06-12,16.328398384925976,12132.0,18.747305622257233,0.0,0,0.0,44.126789934658696,317404.0,169.14593419628534,98.26734325038231,706837,369.5851919151896,0.0,0.0,0.0,0.0,0,0.0,2755.720961281709,2064035.0,794.0304721874513,273.0,204477.0,0.0,,,,,,,,,
2006-06-13,12.175,8766.0,16.88037774393031,0.0,0,0.0,37.96816349228416,273105.0,153.63730407189573,84.55720839705269,608220,335.97381460825966,0.0,0.0,0.0,9.070901639344262,66399,9.30146443938271,2459.8541666666665,1771095.0,809.6986079258647,273.0,194649.0,0.0,,,,,,,,,
2006-06-14,11.905718701700154,7703.0,10.286412222707279,0.0006830601092896175,5,0.04213656028961194,36.88572222994578,265319.0,150.9617852157743,82.35993326845545,592415,331.0879107757655,0.0,0.0,0.0,37.86448087431694,277168,26.56689557659124,1785.1901081916537,1155018.0,311.16644391994004,272.9937984496124,176081.0,0.15737770592805606,,,,,,,,,
2006-06-15,-7.428571428571429,-4732.0,16.23696192321936,0.0,0,0.0,35.84067843736967,257802.0,148.39925491610032,80.13944112331433,576443,326.1154797774876,0.0,0.0,0.0,1.7296448087431695,12661,1.6923149613721378,1155.408163265306,735995.0,212.9569714926033,272.9905808477237,173895.0,0.20181081760155523,,,,,,,,,
