datetime,"mean_Modeled snowpack sublimation rate, 24-hour total","sum_Modeled snowpack sublimation rate, 24-hour total","std_Modeled snowpack sublimation rate, 24-hour total","mean_Snow accumulation, 24-hour total","sum_Snow accumulation, 24-hour total","std_Snow accumulation, 24-hour total","mean_Modeled snow water equivalent, total of snow layers","sum_Modeled snow water equivalent, total of snow layers","std_Modeled snow water equivalent, total of snow layers","mean_Modeled snow layer thickness, total of snow layers","sum_Modeled snow layer thickness, total of snow layers","std_Modeled snow layer thickness, total of snow layers","mean_Modeled blowing snow sublimation rate, 24-hour total","sum_Modeled blowing snow sublimation rate, 24-hour total","std_Modeled blowing snow sublimation rate, 24-hour total","mean_Non-snow accumulation, 24-hour total","sum_Non-snow accumulation, 24-hour total","std_Non-snow accumulation, 24-hour total","mean_Modeled melt rate, bottom of snow layers","sum_Modeled melt rate, bottom of snow layers","std_Modeled melt rate, bottom of snow layers","mean_Modeled average temperature, SWE-weighted average of snow layers, 24-hour average","sum_Modeled average temperature, SWE-weighted average of snow layers, 24-hour average","std_Modeled average temperature, SWE-weighted average of snow layers, 24-hour average","mean_Modeled blowing snow sublimation, 24-hour total","sum_Modeled blowing snow sublimation, 24-hour total","std_Modeled blowing snow sublimation, 24-hour total","mean_Modeled snowpack sublimation, 24-hour total","sum_Modeled snowpack sublimation, 24-hour total","std_Modeled snowpack sublimation, 24-hour total","mean_Modeled melt, bottom of snow layers, 24-hour total","sum_Modeled melt, bottom of snow layers, 24-hour total","std_Modeled melt, bottom of snow layers, 24-hour total"
2003-12-16,-9.951442435522468,-299419.0,12.28068174642933,0.5307147510665574,25253,1.5740341797439106,3.881219836034479,184160.0,10.58140257850919,22.342852325654913,1060146,46.40971709328505,-0.00026588673225206064,-8.0,0.03261098332240006,0.0,0,0.0,0.004320659399095985,130.0,0.2393322433410845,,,,,,,,,,,,
2003-12-17,-10.167570695016996,-281174.0,23.579904882683266,0.0,0,0.0,4.19092077809859,198855.0,13.755928063410853,22.690193681637126,1076627,56.98399994011763,-0.0007198930444619657,-21.0,0.08664258646363168,0.0,0,0.0,0.0067875629906413906,198.0,0.3273892362193908,,,,,,,,,,,,
2003-12-18,-19.182664092664094,-496831.0,18.079644493909782,0.0,0,0.0,4.0670614765326984,192978.0,13.671635797307742,21.261080317814915,1008817,55.37278129138673,-7.512019230769231e-05,-2.0,0.012257028252072045,0.0,0,0.0,0.0643780048076923,1714.0,0.8485364614105482,,,,,,,,,,,,
2003-12-19,-10.254459861248762,-248322.0,21.88184931548144,0.0,0,0.0,3.972581087061898,188495.0,13.558057767632013,20.236000758709352,960178,53.599765305925175,-0.00356788899900892,-90.0,0.5666544626832948,0.0,0,0.0,1.2207333994053517,30793.0,20.45988311073986,,,,,,,,,,,,
2003-12-20,5.577855267122993,129568.0,20.116217557557817,0.0,0,0.0,3.9051191805939007,185294.0,13.392327672385486,19.486353769310206,924608,51.28145793937269,-0.00037219304412555314,-9.0,0.05787571917020025,0.0,0,0.0,12.291344443984947,297217.0,79.26279433681658,,,,,,,,,,,,
2003-12-21,8.385421319796954,206491.0,20.25108479014938,0.3520585082907761,16752,0.9604576772645332,3.763999241290649,178598.0,13.44927334694142,16.833905877889944,798752,50.693165252878806,0.0,0.0,0.0,1.4704201080217725,69967,2.1831051887574255,58.68989378822015,1458796.0,81.86915171262703,,,,,,,,,,,,
2003-12-22,9.024178298063935,200427.0,15.30277644622887,2.275980917554589,108298,4.676518325304076,3.8174671752829354,181135.0,13.745572348884027,17.099285548694386,811344,53.25529688995488,0.0,0.0,0.0,1.2079524199819263,57478,2.0574177707937014,51.883430886987846,1152331.0,64.41190864896164,,,,,,,,,,,,
2003-12-23,3.26214548659719,62917.0,19.715878110330713,0.0,0,0.0,3.9923496807098147,189433.0,14.595298726085295,17.58747286560307,834508,55.09501949287063,-0.00010340726953104803,-2.0,0.014380676131486454,0.21984742450034675,10461,0.5836887888577555,1.7084949071919755,33044.0,9.222385881020104,,,,,,,,,,,,
2003-12-24,-0.059439232062476276,-1096.0,22.5529089757914,0.18437257003551688,8773,0.45727210205802443,3.999409892726928,189768.0,14.489686702896941,17.60386941769057,835286,54.050404952887604,-0.0008914992920446798,-17.0,0.12310439957114383,0.43486118992077,20692,0.924507390914562,1.1097068540563217,21161.0,6.859751476736012,,,,,,,,,,,,
2003-12-25,-1.9779151614465011,-53109.0,22.650687913246852,16.149990542840932,768465,23.926630999920622,5.641320154270901,267675.0,16.343196060963802,30.90379143922949,1466354,71.53638897501148,0.0,0.0,0.0,24.951453250110333,1187265,16.34029209936602,146.40754086181278,3941291.0,178.47990882860805,,,,,,,,,,,,
2003-12-26,-2.549084260064147,-85040.0,14.59297377789284,16.201941869995586,770937,19.054770115116828,7.234103985331619,343251.0,17.541048207239697,43.835950178085945,2079972,82.36646033804699,0.0,0.0,0.0,0.11556648382825799,5499,0.5226416322881078,0.9725128143640778,32444.0,5.00296903620301,,,,,,,,,,,,
2003-12-27,-41.55952160779237,-1348274.0,21.867482284186547,2.225248513124435,105884,4.350976934250139,7.168370250163333,340132.0,17.858953787841138,41.5599485763662,1971978,82.66218592144797,-0.003168548312671117,-103.0,0.5390201891516069,0.0,0,0.0,3.076260497738949e-05,1.0,0.00554631937770667,,,,,,,,,,,,
2003-12-28,-21.222777154894167,-624650.0,23.177002680963277,1.7661769959859615,84040,2.9040027801535455,7.209867436616157,342101.0,18.027128086517195,40.90986111403823,1941132,82.25699578082084,0.0,0.0,0.0,0.0,0,0.0,6.788635823631241e-05,2.0,0.011651957256829867,,,,,,,,,,,,
2003-12-29,-39.012215699788484,-1641517.0,36.83609983871866,5.195994367736376,247241,3.4671402092225403,7.1598979957427975,339730.0,18.18764425270073,40.96758625050054,1943871,80.90436608955086,-0.0174069497734712,-803.0,0.4567772187534891,0.0,0,0.0,0.02473390995209295,1141.0,0.7727779824538867,,,,,,,,,,,,
2003-12-30,-53.90694603398187,-2449316.0,23.44660341547747,104.25565853350987,4960797,38.385779456949635,17.364201563784274,823914.0,23.709691936489705,120.60182511749457,5722436,113.6572536243872,-0.13771217712177122,-6531.0,3.2131963068741385,4.238824790366308,201696,6.118360539298438,55.53790385466501,2635218.0,124.36964719790743,,,,,,,,,,,,
2003-12-31,0.003921315148772973,182.0,15.014780447189016,8.145009772397705,387564,8.516551446561325,19.794305464814855,939220.0,29.486803997165605,126.70602120171131,6012074,145.4817721653341,-0.0007110076918104842,-33.0,0.037416094986683655,0.0,0,0.0,0.002800939391980695,130.0,0.15820317242490348,,,,,,,,,,,,
2004-01-01,-11.11131812827926,-518843.0,19.996675689228393,13.876258327553959,660274,8.049146332282138,21.071529431600243,999823.0,29.839936058945618,129.8463192058842,6161078,136.94430217746742,-0.007645358175393511,-357.0,0.29848712323938437,0.0,0,0.0,0.061227112110504335,2859.0,0.843510423017829,,,,,,,,,,,,
2004-01-02,-55.605163511187605,-2099929.0,24.923062649883175,27.81541727087405,1323541,18.793099417367934,22.864738982907966,1084909.0,31.046491457342405,130.20080507492256,6177898,143.6936318099768,-0.14541377469300587,-6809.0,3.1352392405910465,8.790114116386103,418260,9.55530236268543,109.88508231106591,5186466.0,225.12902194164576,,,,,,,,,,,,
