datetime,00060_Mean,00060_Mean_cd,site_no,00095_Mean,00095_Mean_cd
2008-12-25 00:00:00+00:00,237.0,"A, e",09251000,679.0,A
2008-12-26 00:00:00+00:00,271.0,"A, e",09251000,671.0,A
2008-12-27 00:00:00+00:00,254.0,"A, e",09251000,662.0,A
2008-12-28 00:00:00+00:00,257.0,"A, e",09251000,656.0,A
2008-12-29 00:00:00+00:00,273.0,"A, e",09251000,648.0,A
2008-12-30 00:00:00+00:00,259.0,"A, e",09251000,644.0,A
2008-12-31 00:00:00+00:00,252.0,"A, e",09251000,649.0,A
2009-01-01 00:00:00+00:00,261.0,"A, e",09251000,651.0,A
2009-01-02 00:00:00+00:00,280.0,"A, e",09251000,641.0,A
2009-01-03 00:00:00+00:00,260.0,"A, e",09251000,634.0,A
2009-01-04 00:00:00+00:00,265.0,"A, e",09251000,626.0,A
2009-01-05 00:00:00+00:00,257.0,"A, e",09251000,642.0,A
2009-01-06 00:00:00+00:00,261.0,"A, e",09251000,652.0,A
2009-01-07 00:00:00+00:00,280.0,"A, e",09251000,649.0,A
2009-01-08 00:00:00+00:00,256.0,"A, e",09251000,659.0,A
2009-01-09 00:00:00+00:00,287.0,"A, e",09251000,667.0,A
2009-01-10 00:00:00+00:00,286.0,"A, e",09251000,667.0,A
2009-01-11 00:00:00+00:00,281.0,"A, e",09251000,667.0,A
2009-01-12 00:00:00+00:00,284.0,"A, e",09251000,661.0,A
2009-01-13 00:00:00+00:00,290.0,"A, e",09251000,645.0,A
2009-01-14 00:00:00+00:00,292.0,"A, e",09251000,639.0,A
2009-01-15 00:00:00+00:00,295.0,"A, e",09251000,633.0,A
2009-01-16 00:00:00+00:00,297.0,"A, e",09251000,634.0,A
2009-01-17 00:00:00+00:00,276.0,"A, e",09251000,639.0,A
2009-01-18 00:00:00+00:00,276.0,"A, e",09251000,635.0,A
2009-01-19 00:00:00+00:00,295.0,"A, e",09251000,634.0,A
2009-01-20 00:00:00+00:00,285.0,"A, e",09251000,631.0,A
2009-01-21 00:00:00+00:00,290.0,"A, e",09251000,638.0,A
2009-01-22 00:00:00+00:00,292.0,"A, e",09251000,648.0,A
2009-01-23 00:00:00+00:00,295.0,"A, e",09251000,649.0,A
2009-01-24 00:00:00+00:00,291.0,"A, e",09251000,646.0,A
2009-01-25 00:00:00+00:00,298.0,"A, e",09251000,636.0,A
2009-01-26 00:00:00+00:00,301.0,"A, e",09251000,653.0,A
2009-01-27 00:00:00+00:00,286.0,"A, e",09251000,706.0,A
2009-01-28 00:00:00+00:00,264.0,"A, e",09251000,716.0,A
2009-01-29 00:00:00+00:00,249.0,"A, e",09251000,752.0,A
2009-01-30 00:00:00+00:00,282.0,"A, e",09251000,765.0,A
2009-01-31 00:00:00+00:00,306.0,"A, e",09251000,791.0,A
2009-02-01 00:00:00+00:00,302.0,"A, e",09251000,776.0,A
2009-02-02 00:00:00+00:00,309.0,"A, e",09251000,764.0,A
2009-02-03 00:00:00+00:00,314.0,"A, e",09251000,751.0,A
2009-02-04 00:00:00+00:00,332.0,"A, e",09251000,727.0,A
2009-02-05 00:00:00+00:00,323.0,"A, e",09251000,702.0,A
2009-02-06 00:00:00+00:00,318.0,"A, e",09251000,693.0,A
2009-02-07 00:00:00+00:00,328.0,"A, e",09251000,679.0,A
2009-02-08 00:00:00+00:00,334.0,"A, e",09251000,682.0,A
2009-02-09 00:00:00+00:00,332.0,"A, e",09251000,692.0,A
2009-02-10 00:00:00+00:00,341.0,"A, e",09251000,705.0,A
2009-02-11 00:00:00+00:00,354.0,"A, e",09251000,721.0,A
2009-02-12 00:00:00+00:00,350.0,"A, e",09251000,728.0,A
2009-02-13 00:00:00+00:00,352.0,"A, e",09251000,726.0,A
2009-02-14 00:00:00+00:00,347.0,"A, e",09251000,716.0,A
2009-02-15 00:00:00+00:00,343.0,"A, e",09251000,711.0,A
2009-02-16 00:00:00+00:00,330.0,"A, e",09251000,700.0,A
2009-02-17 00:00:00+00:00,330.0,"A, e",09251000,675.0,A
2009-02-18 00:00:00+00:00,323.0,"A, e",09251000,664.0,A
2009-02-19 00:00:00+00:00,306.0,"A, e",09251000,675.0,A
2009-02-20 00:00:00+00:00,285.0,"A, e",09251000,672.0,A
2009-02-21 00:00:00+00:00,285.0,"A, e",09251000,667.0,A
2009-02-22 00:00:00+00:00,287.0,"A, e",09251000,665.0,A
2009-02-23 00:00:00+00:00,299.0,"A, e",09251000,673.0,A
2009-02-24 00:00:00+00:00,316.0,"A, e",09251000,675.0,A
2009-02-25 00:00:00+00:00,349.0,"A, e",09251000,708.0,A
2009-02-26 00:00:00+00:00,382.0,"A, e",09251000,739.0,A
2009-02-27 00:00:00+00:00,405.0,"A, e",09251000,767.0,A
2009-02-28 00:00:00+00:00,422.0,"A, e",09251000,748.0,A
2009-03-01 00:00:00+00:00,429.0,"A, e",09251000,730.0,A
2009-03-02 00:00:00+00:00,436.0,"A, e",09251000,716.0,A
2009-03-03 00:00:00+00:00,454.0,"A, e",09251000,721.0,A
2009-03-04 00:00:00+00:00,467.0,"A, e",09251000,732.0,A
2009-03-05 00:00:00+00:00,495.0,"A, e",09251000,721.0,A
2009-03-06 00:00:00+00:00,553.0,"A, e",09251000,735.0,A
2009-03-07 00:00:00+00:00,677.0,A,09251000,722.0,A
2009-03-08 00:00:00+00:00,609.0,A,09251000,723.0,A
2009-03-09 00:00:00+00:00,534.0,A,09251000,761.0,A
2009-03-10 00:00:00+00:00,552.0,A,09251000,785.0,A
2009-03-11 00:00:00+00:00,527.0,A,09251000,779.0,A
2009-03-12 00:00:00+00:00,483.0,A,09251000,800.0,A
2009-03-13 00:00:00+00:00,507.0,A,09251000,811.0,A
2009-03-14 00:00:00+00:00,510.0,A,09251000,821.0,A
2009-03-15 00:00:00+00:00,504.0,A,09251000,850.0,A
2009-03-16 00:00:00+00:00,504.0,A,09251000,832.0,A
2009-03-17 00:00:00+00:00,531.0,A,09251000,777.0,A
2009-03-18 00:00:00+00:00,622.0,A,09251000,742.0,A
2009-03-19 00:00:00+00:00,810.0,A,09251000,749.0,A
2009-03-20 00:00:00+00:00,887.0,A,09251000,834.0,A
2009-03-21 00:00:00+00:00,1040.0,A,09251000,901.0,A
2009-03-22 00:00:00+00:00,1290.0,A,09251000,805.0,A
2009-03-23 00:00:00+00:00,1620.0,A,09251000,706.0,A
2009-03-24 00:00:00+00:00,1830.0,A,09251000,615.0,A
2009-03-25 00:00:00+00:00,1380.0,A,09251000,572.0,A
2009-03-26 00:00:00+00:00,1240.0,A,09251000,602.0,A
2009-03-27 00:00:00+00:00,1090.0,A,09251000,639.0,A
2009-03-28 00:00:00+00:00,961.0,A,09251000,661.0,A
2009-03-29 00:00:00+00:00,998.0,A,09251000,667.0,A
2009-03-30 00:00:00+00:00,1110.0,A,09251000,672.0,A
2009-03-31 00:00:00+00:00,1110.0,A,09251000,717.0,A
2009-04-01 00:00:00+00:00,1020.0,A,09251000,763.0,A
2009-04-02 00:00:00+00:00,983.0,A,09251000,741.0,A
2009-04-03 00:00:00+00:00,921.0,A,09251000,735.0,A
2009-04-04 00:00:00+00:00,1030.0,A,09251000,770.0,A
2009-04-05 00:00:00+00:00,1010.0,A,09251000,793.0,A
2009-04-06 00:00:00+00:00,869.0,A,09251000,790.0,A
2009-04-07 00:00:00+00:00,844.0,A,09251000,823.0,A
2009-04-08 00:00:00+00:00,906.0,A,09251000,840.0,A
2009-04-09 00:00:00+00:00,1220.0,A,09251000,881.0,A
2009-04-10 00:00:00+00:00,1620.0,A,09251000,859.0,A
2009-04-11 00:00:00+00:00,1510.0,A,09251000,752.0,A
2009-04-12 00:00:00+00:00,1980.0,A,09251000,688.0,A
2009-04-13 00:00:00+00:00,2450.0,A,09251000,639.0,A
2009-04-14 00:00:00+00:00,2970.0,A,09251000,570.0,A
2009-04-15 00:00:00+00:00,3330.0,A,09251000,493.0,A
2009-04-16 00:00:00+00:00,3900.0,A,09251000,459.0,A
2009-04-17 00:00:00+00:00,4260.0,A,09251000,390.0,A
2009-04-18 00:00:00+00:00,2990.0,A,09251000,420.0,A
2009-04-19 00:00:00+00:00,2800.0,A,09251000,462.0,A
2009-04-20 00:00:00+00:00,2760.0,A,09251000,474.0,A
2009-04-21 00:00:00+00:00,3830.0,A,09251000,438.0,A
2009-04-22 00:00:00+00:00,4730.0,A,09251000,372.0,A
2009-04-23 00:00:00+00:00,5620.0,A,09251000,325.0,A
2009-04-24 00:00:00+00:00,6510.0,A,09251000,289.0,A
2009-04-25 00:00:00+00:00,6920.0,A,09251000,272.0,A
2009-04-26 00:00:00+00:00,7210.0,A,09251000,260.0,A
2009-04-27 00:00:00+00:00,7040.0,A,09251000,255.0,A
2009-04-28 00:00:00+00:00,5720.0,A,09251000,284.0,A
2009-04-29 00:00:00+00:00,5210.0,A,09251000,302.0,A
2009-04-30 00:00:00+00:00,6130.0,A,09251000,270.0,A
2009-05-01 00:00:00+00:00,6930.0,A,09251000,240.0,A
2009-05-02 00:00:00+00:00,6640.0,A,09251000,228.0,A
2009-05-03 00:00:00+00:00,7110.0,A,09251000,238.0,A
2009-05-04 00:00:00+00:00,8120.0,A,09251000,247.0,A
2009-05-05 00:00:00+00:00,7000.0,A,09251000,251.0,A
2009-05-06 00:00:00+00:00,6730.0,A,09251000,239.0,A
2009-05-07 00:00:00+00:00,7460.0,A,09251000,225.0,A
2009-05-08 00:00:00+00:00,8770.0,A,09251000,198.0,A
2009-05-09 00:00:00+00:00,8840.0,A,09251000,184.0,A
2009-05-10 00:00:00+00:00,7690.0,A,09251000,186.0,A
2009-05-11 00:00:00+00:00,7340.0,A,09251000,185.0,A
2009-05-12 00:00:00+00:00,7700.0,A,09251000,174.0,A
2009-05-13 00:00:00+00:00,8710.0,A,09251000,162.0,A
2009-05-14 00:00:00+00:00,8490.0,A,09251000,160.0,A
2009-05-15 00:00:00+00:00,7410.0,A,09251000,166.0,A
2009-05-16 00:00:00+00:00,7650.0,A,09251000,162.0,A
2009-05-17 00:00:00+00:00,8020.0,A,09251000,152.0,A
2009-05-18 00:00:00+00:00,8290.0,A,09251000,146.0,A
2009-05-19 00:00:00+00:00,8770.0,A,09251000,140.0,A
2009-05-20 00:00:00+00:00,9430.0,A,09251000,133.0,A
2009-05-21 00:00:00+00:00,9900.0,A,09251000,129.0,A
2009-05-22 00:00:00+00:00,9990.0,A,09251000,125.0,A
2009-05-23 00:00:00+00:00,9100.0,A,09251000,130.0,A
2009-05-24 00:00:00+00:00,8960.0,A,09251000,135.0,A
2009-05-25 00:00:00+00:00,9390.0,A,09251000,143.0,A
2009-05-26 00:00:00+00:00,10200.0,A,09251000,141.0,A
2009-05-27 00:00:00+00:00,9980.0,A,09251000,152.0,A
2009-05-28 00:00:00+00:00,8600.0,A,09251000,145.0,A
2009-05-29 00:00:00+00:00,7750.0,A,09251000,138.0,A
2009-05-30 00:00:00+00:00,7370.0,A,09251000,136.0,A
2009-05-31 00:00:00+00:00,7350.0,A,09251000,134.0,A
2009-06-01 00:00:00+00:00,7330.0,A,09251000,132.0,A
2009-06-02 00:00:00+00:00,7340.0,A,09251000,133.0,A
2009-06-03 00:00:00+00:00,8420.0,A,09251000,137.0,A
2009-06-04 00:00:00+00:00,9490.0,A,09251000,131.0,A
2009-06-05 00:00:00+00:00,9020.0,A,09251000,127.0,A
2009-06-06 00:00:00+00:00,8060.0,A,09251000,125.0,A
2009-06-07 00:00:00+00:00,7390.0,A,09251000,126.0,A
2009-06-08 00:00:00+00:00,6750.0,A,09251000,123.0,A
2009-06-09 00:00:00+00:00,5820.0,A,09251000,140.0,A
2009-06-10 00:00:00+00:00,5410.0,A,09251000,149.0,A
2009-06-11 00:00:00+00:00,5580.0,A,09251000,155.0,A
2009-06-12 00:00:00+00:00,6350.0,A,09251000,164.0,A
2009-06-13 00:00:00+00:00,6630.0,A,09251000,171.0,A
2009-06-14 00:00:00+00:00,5640.0,A,09251000,168.0,A
2009-06-15 00:00:00+00:00,5430.0,A,09251000,157.0,A
2009-06-16 00:00:00+00:00,5550.0,A,09251000,152.0,A
2009-06-17 00:00:00+00:00,5120.0,A,09251000,163.0,A
2009-06-18 00:00:00+00:00,4910.0,A,09251000,164.0,A
2009-06-19 00:00:00+00:00,5190.0,A,09251000,156.0,A
2009-06-20 00:00:00+00:00,5290.0,A,09251000,153.0,A
2009-06-21 00:00:00+00:00,4890.0,A,09251000,156.0,A
2009-06-22 00:00:00+00:00,5120.0,A,09251000,158.0,A
2009-06-23 00:00:00+00:00,5110.0,A,09251000,154.0,A
2009-06-24 00:00:00+00:00,4730.0,A,09251000,151.0,A
2009-06-25 00:00:00+00:00,4500.0,A,09251000,150.0,A
2009-06-26 00:00:00+00:00,4400.0,A,09251000,147.0,A
2009-06-27 00:00:00+00:00,4630.0,A,09251000,160.0,A
2009-06-28 00:00:00+00:00,4790.0,A,09251000,156.0,A
2009-06-29 00:00:00+00:00,3980.0,A,09251000,163.0,A
2009-06-30 00:00:00+00:00,3460.0,A,09251000,172.0,A
2009-07-01 00:00:00+00:00,3030.0,A,09251000,179.0,A
2009-07-02 00:00:00+00:00,2720.0,A,09251000,186.0,A
2009-07-03 00:00:00+00:00,2850.0,A,09251000,193.0,A
2009-07-04 00:00:00+00:00,2830.0,A,09251000,190.0,A
2009-07-05 00:00:00+00:00,2760.0,A,09251000,200.0,A
2009-07-06 00:00:00+00:00,2870.0,A,09251000,195.0,A
2009-07-07 00:00:00+00:00,2420.0,A,09251000,205.0,A
2009-07-08 00:00:00+00:00,2050.0,A,09251000,220.0,A
2009-07-09 00:00:00+00:00,1780.0,A,09251000,230.0,A
2009-07-10 00:00:00+00:00,1560.0,A,09251000,237.0,A
2009-07-11 00:00:00+00:00,1370.0,A,09251000,245.0,A
2009-07-12 00:00:00+00:00,1260.0,A,09251000,,
2009-07-13 00:00:00+00:00,1280.0,A,09251000,,
2009-07-14 00:00:00+00:00,1210.0,A,09251000,,
2009-07-15 00:00:00+00:00,1140.0,A,09251000,,
2009-07-16 00:00:00+00:00,1050.0,A,09251000,,
2009-07-17 00:00:00+00:00,935.0,A,09251000,276.0,A
2009-07-18 00:00:00+00:00,850.0,A,09251000,292.0,A
2009-07-19 00:00:00+00:00,788.0,A,09251000,303.0,A
2009-07-20 00:00:00+00:00,737.0,A,09251000,314.0,A
2009-07-21 00:00:00+00:00,685.0,A,09251000,323.0,A
