datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,32295_Mean,32295_Mean_cd,32316_Mean,32316_Mean_cd,32319_Mean,32319_Mean_cd
2020-12-03 00:00:00+00:00,8.3,A,14181500,739.0,A,806.0,A,2270.0,A,45.0,A,12.3,A,9.0,P,1.7,P,0.16,P
2020-12-04 00:00:00+00:00,8.1,A,14181500,741.0,A,782.0,A,1490.0,A,45.0,A,11.9,A,9.0,P,1.58,P,0.15,P
2020-12-05 00:00:00+00:00,7.8,A,14181500,735.0,A,786.0,A,1340.0,A,45.0,A,12.1,A,9.0,P,1.41,P,0.15,P
2020-12-06 00:00:00+00:00,7.8,A,14181500,743.0,A,792.0,A,1340.0,A,45.0,A,12.2,A,9.1,P,1.42,P,0.15,P
2020-12-07 00:00:00+00:00,7.7,A,14181500,741.0,A,783.0,A,1320.0,A,45.0,A,12.0,A,9.1,P,1.33,P,0.14,P
2020-12-08 00:00:00+00:00,7.5,A,14181500,737.0,A,777.0,A,1310.0,A,45.0,A,12.0,A,9.0,P,1.3,P,0.14,P
2020-12-09 00:00:00+00:00,7.6,A,14181500,739.0,A,784.0,A,1310.0,A,45.0,A,12.1,A,9.0,P,1.42,P,0.15,P
2020-12-10 00:00:00+00:00,7.4,A,14181500,734.0,A,779.0,A,1320.0,A,45.0,A,12.0,A,9.0,P,1.24,P,0.14,P
2020-12-11 00:00:00+00:00,7.3,A,14181500,733.0,A,788.0,A,1600.0,A,46.0,A,12.2,A,9.1,P,1.26,P,0.13,P
2020-12-12 00:00:00+00:00,7.1,A,14181500,734.0,A,799.0,A,1630.0,A,46.0,A,12.4,A,9.1,P,1.08,P,0.13,P
2020-12-13 00:00:00+00:00,7.1,A,14181500,732.0,A,786.0,A,1620.0,A,46.0,A,12.2,A,9.1,P,1.21,P,0.14,P
2020-12-14 00:00:00+00:00,7.2,A,14181500,738.0,A,791.0,A,1620.0,A,45.0,A,12.3,A,9.2,P,1.35,P,0.15,P
2020-12-15 00:00:00+00:00,7.0,A,14181500,736.0,A,796.0,A,1630.0,A,45.0,A,12.4,A,9.2,P,1.11,P,0.13,P
2020-12-16 00:00:00+00:00,7.0,A,14181500,730.0,A,792.0,A,1670.0,A,45.0,A,12.4,A,9.2,P,1.18,P,0.14,P
2020-12-17 00:00:00+00:00,6.9,A,14181500,733.0,A,793.0,A,1900.0,A,43.0,A,12.4,A,9.6,P,1.2,P,0.14,P
2020-12-18 00:00:00+00:00,6.8,A,14181500,737.0,A,818.0,A,4780.0,A,45.0,A,13.0,A,9.5,P,1.04,P,0.12,P
2020-12-19 00:00:00+00:00,6.9,A,14181500,738.0,A,819.0,A,3380.0,A,45.0,A,12.9,A,9.5,P,1.08,P,0.12,P
2020-12-20 00:00:00+00:00,7.0,A,14181500,736.0,A,762.0,A,1540.0,A,35.0,A,12.0,A,12.3,P,1.53,P,0.19,P
2020-12-21 00:00:00+00:00,7.4,A,14181500,730.0,A,764.0,A,2010.0,A,32.0,A,12.0,A,13.1,P,0.65,P,0.12,P
2020-12-22 00:00:00+00:00,6.6,A,14181500,740.0,A,789.0,A,3390.0,A,42.0,A,12.6,A,10.8,P,0.65,P,0.11,P
2020-12-23 00:00:00+00:00,6.3,A,14181500,741.0,A,831.0,A,5480.0,A,44.0,A,13.4,A,12.1,P,0.95,P,0.13,P
2020-12-24 00:00:00+00:00,6.4,A,14181500,735.0,A,856.0,A,6300.0,A,43.0,A,13.9,A,12.6,P,1.04,P,0.13,P
2020-12-25 00:00:00+00:00,6.4,A,14181500,727.0,A,855.0,A,6300.0,A,42.0,A,13.9,A,12.9,P,1.06,P,0.12,P
2020-12-26 00:00:00+00:00,6.4,A,14181500,733.0,A,859.0,A,6300.0,A,41.0,A,14.0,A,13.6,P,0.98,P,0.13,P
2020-12-27 00:00:00+00:00,6.1,A,14181500,732.0,A,862.0,A,6230.0,A,41.0,A,14.1,A,13.8,P,0.94,P,0.14,P
2020-12-28 00:00:00+00:00,6.2,A,14181500,733.0,A,863.0,A,6330.0,A,42.0,A,14.1,A,13.3,P,1.12,P,0.14,P
2020-12-29 00:00:00+00:00,6.1,A,14181500,738.0,A,868.0,A,6480.0,A,41.0,A,14.2,A,13.5,P,1.07,P,0.14,P
2020-12-30 00:00:00+00:00,6.0,A,14181500,733.0,A,863.0,A,6480.0,A,41.0,A,14.1,A,13.6,P,1.08,P,0.14,P
2020-12-31 00:00:00+00:00,6.0,A,14181500,735.0,A,874.0,A,6410.0,A,41.0,A,14.4,A,13.5,P,1.03,P,0.14,P
2021-01-01 00:00:00+00:00,5.9,A,14181500,732.0,A,876.0,A,6990.0,A,41.0,A,14.4,A,13.4,P,0.95,P,0.14,P
2021-01-02 00:00:00+00:00,5.8,A,14181500,731.0,A,859.0,A,6720.0,A,41.0,A,14.1,A,13.2,P,0.95,P,0.14,P
2021-01-03 00:00:00+00:00,5.8,A,14181500,731.0,A,844.0,A,5220.0,A,39.0,A,13.9,A,13.2,P,0.94,P,0.15,P
2021-01-04 00:00:00+00:00,5.9,A,14181500,727.0,A,845.0,A,5970.0,A,39.0,A,13.9,A,12.8,P,0.91,P,0.13,P
2021-01-05 00:00:00+00:00,5.8,A,14181500,735.0,A,851.0,A,5980.0,A,39.0,A,14.0,A,12.9,P,0.91,P,0.14,P
2021-01-06 00:00:00+00:00,6.0,A,14181500,733.0,A,865.0,A,6340.0,A,38.0,A,14.2,A,12.9,P,1.05,P,0.15,P
2021-01-07 00:00:00+00:00,5.9,A,14181500,736.0,A,864.0,A,6940.0,A,38.0,A,14.1,A,13.0,P,1.04,P,0.16,P
2021-01-08 00:00:00+00:00,6.0,A,14181500,737.0,A,846.0,A,7100.0,A,38.0,A,13.8,A,13.4,P,1.11,P,0.16,P
2021-01-09 00:00:00+00:00,5.9,A,14181500,738.0,A,848.0,A,7010.0,A,39.0,A,13.9,A,13.2,P,1.02,P,0.15,P
2021-01-10 00:00:00+00:00,5.9,A,14181500,738.0,A,847.0,A,6900.0,A,39.0,A,13.9,A,13.1,P,1.05,P,0.16,P
2021-01-11 00:00:00+00:00,5.9,A,14181500,734.0,A,844.0,A,4870.0,A,39.0,A,13.8,A,12.7,P,1.02,P,0.16,P
2021-01-12 00:00:00+00:00,6.1,A,14181500,728.0,A,774.0,A,1880.0,A,37.0,A,12.5,A,12.5,P,1.06,P,0.16,P
2021-01-13 00:00:00+00:00,6.6,A,14181500,740.0,A,798.0,A,1440.0,A,32.0,A,12.8,A,13.2,P,0.98,P,0.14,P
2021-01-14 00:00:00+00:00,6.1,A,14181500,742.0,A,821.0,A,2840.0,A,35.0,A,13.4,A,12.4,P,0.9,P,0.15,P
2021-01-15 00:00:00+00:00,6.0,A,14181500,742.0,A,815.0,A,3180.0,A,36.0,A,13.3,A,12.3,P,0.9,P,0.15,P
2021-01-16 00:00:00+00:00,5.9,A,14181500,741.0,A,819.0,A,5240.0,A,38.0,A,13.4,A,12.2,P,0.89,P,0.16,P
2021-01-17 00:00:00+00:00,5.9,A,14181500,743.0,A,923.0,A,7640.0,A,38.0,A,15.1,A,12.3,P,0.92,P,0.16,P
2021-01-18 00:00:00+00:00,5.9,A,14181500,742.0,A,940.0,A,8170.0,A,37.0,A,15.4,A,13.1,P,0.99,P,0.18,P
2021-01-19 00:00:00+00:00,5.9,A,14181500,740.0,A,939.0,A,8160.0,A,37.0,A,15.3,A,12.6,P,0.97,P,0.17,P
2021-01-20 00:00:00+00:00,5.8,A,14181500,736.0,A,941.0,A,7030.0,A,37.0,A,15.4,A,12.6,P,0.92,P,0.17,P
2021-01-21 00:00:00+00:00,5.8,A,14181500,732.0,A,896.0,A,5910.0,A,37.0,A,14.7,A,12.9,P,0.88,P,0.17,P
2021-01-22 00:00:00+00:00,5.8,A,14181500,730.0,A,835.0,A,5390.0,A,37.0,A,13.7,A,12.9,P,0.9,P,0.17,P
2021-01-23 00:00:00+00:00,5.7,A,14181500,734.0,A,832.0,A,4880.0,A,37.0,A,13.7,A,12.8,P,0.89,P,0.18,P
2021-01-24 00:00:00+00:00,5.5,A,14181500,727.0,A,815.0,A,4240.0,A,37.0,A,13.4,A,12.4,P,0.89,P,0.18,P
2021-01-25 00:00:00+00:00,5.4,A,14181500,728.0,A,808.0,A,3650.0,A,38.0,A,13.3,A,11.6,P,0.84,P,0.18,P
2021-01-26 00:00:00+00:00,5.3,A,14181500,721.0,A,796.0,A,2810.0,A,38.0,A,13.1,A,11.3,P,0.82,P,0.18,P
2021-01-27 00:00:00+00:00,5.3,A,14181500,720.0,A,795.0,A,2230.0,A,38.0,A,13.1,A,11.7,P,0.83,P,0.19,P
2021-01-28 00:00:00+00:00,5.3,A,14181500,724.0,A,798.0,A,2070.0,A,38.0,A,13.1,A,11.6,P,0.59,P,0.18,P
2021-01-29 00:00:00+00:00,5.3,A,14181500,727.0,A,798.0,A,1830.0,A,38.0,A,13.0,A,11.4,P,0.34,P,0.17,P
2021-01-30 00:00:00+00:00,5.3,A,14181500,730.0,A,807.0,A,1710.0,A,38.0,A,13.2,A,10.9,P,0.33,P,0.17,P
2021-01-31 00:00:00+00:00,5.3,A,14181500,730.0,A,811.0,A,1740.0,A,39.0,A,13.3,A,10.3,P,0.33,P,0.16,P
2021-02-01 00:00:00+00:00,5.4,A,14181500,726.0,A,799.0,A,1490.0,A,39.0,A,13.0,A,10.4,P,0.34,P,0.16,P
2021-02-02 00:00:00+00:00,5.5,A,14181500,730.0,A,778.0,A,1130.0,A,38.0,A,12.6,A,10.6,P,0.33,P,0.16,P
2021-02-03 00:00:00+00:00,5.3,A,14181500,735.0,A,738.0,A,1080.0,A,37.0,A,12.0,A,10.5,P,0.31,P,0.16,P
2021-02-04 00:00:00+00:00,5.1,A,14181500,743.0,A,737.0,A,1060.0,A,38.0,A,12.0,A,10.0,P,0.25,P,0.17,P
2021-02-05 00:00:00+00:00,5.2,A,14181500,740.0,A,738.0,A,1070.0,A,38.0,A,12.0,A,9.9,P,0.24,P,0.16,P
2021-02-06 00:00:00+00:00,5.3,A,14181500,737.0,A,739.0,A,1070.0,A,38.0,A,12.0,A,9.9,P,0.27,P,0.15,P
2021-02-07 00:00:00+00:00,5.2,A,14181500,735.0,A,738.0,A,1080.0,A,38.0,A,12.0,A,9.8,P,0.24,P,0.16,P
2021-02-08 00:00:00+00:00,5.1,A,14181500,733.0,A,736.0,A,1080.0,A,39.0,A,12.0,A,9.5,P,0.15,P,0.16,P
2021-02-09 00:00:00+00:00,4.9,A,14181500,734.0,A,734.0,A,1070.0,A,40.0,A,12.0,A,9.2,P,0.17,P,0.15,P
2021-02-10 00:00:00+00:00,4.9,A,14181500,735.0,A,734.0,A,1070.0,A,41.0,A,12.0,A,8.9,P,0.15,P,0.15,P
2021-02-11 00:00:00+00:00,5.0,A,14181500,730.0,A,734.0,A,1070.0,A,40.0,A,12.0,A,8.9,P,0.22,P,0.15,P
2021-02-12 00:00:00+00:00,4.6,A,14181500,730.0,A,727.0,A,1070.0,A,39.0,A,12.1,A,9.2,P,0.28,P,0.17,P
2021-02-13 00:00:00+00:00,4.0,A,14181500,729.0,A,718.0,A,1070.0,A,39.0,A,12.2,A,9.3,P,0.35,P,0.17,P
2021-02-14 00:00:00+00:00,4.1,A,14181500,729.0,A,719.0,A,1080.0,A,39.0,A,12.1,A,9.2,P,0.31,P,0.18,P
2021-02-15 00:00:00+00:00,4.5,A,14181500,726.0,A,725.0,A,1090.0,A,38.0,A,12.1,A,9.2,P,0.29,P,0.17,P
2021-02-16 00:00:00+00:00,4.8,A,14181500,736.0,A,737.0,A,1080.0,A,34.0,A,12.2,A,9.3,P,0.29,P,0.16,P
2021-02-17 00:00:00+00:00,4.9,A,14181500,740.0,A,739.0,A,1070.0,A,34.0,A,12.3,A,9.1,P,0.24,P,0.16,P
2021-02-18 00:00:00+00:00,4.9,A,14181500,735.0,A,739.0,A,1060.0,A,35.0,A,12.2,A,8.8,P,0.27,P,0.16,P
2021-02-19 00:00:00+00:00,4.9,A,14181500,735.0,A,741.0,A,1080.0,A,35.0,A,12.2,A,8.7,P,0.22,P,0.16,P
2021-02-20 00:00:00+00:00,4.9,A,14181500,740.0,A,744.0,A,1070.0,A,34.0,A,12.3,A,8.6,P,0.25,P,0.15,P
2021-02-21 00:00:00+00:00,4.9,A,14181500,745.0,A,742.0,A,1070.0,A,35.0,A,12.3,A,8.4,P,0.28,P,0.16,P
2021-02-22 00:00:00+00:00,5.0,A,14181500,741.0,A,743.0,A,1070.0,A,36.0,A,12.2,A,8.4,P,0.28,P,0.16,P
2021-02-23 00:00:00+00:00,5.0,A,14181500,742.0,A,763.0,A,1100.0,A,34.0,A,12.7,A,8.6,P,0.33,P,0.16,P
2021-02-24 00:00:00+00:00,4.9,A,14181500,744.0,A,740.0,A,1060.0,A,35.0,A,12.3,A,8.2,P,0.31,P,0.16,P
2021-02-25 00:00:00+00:00,4.7,A,14181500,739.0,A,737.0,A,1050.0,A,37.0,A,12.3,A,8.1,P,0.33,P,0.17,P
2021-02-26 00:00:00+00:00,4.6,A,14181500,735.0,A,734.0,A,1080.0,A,38.0,A,12.3,A,8.0,P,0.31,P,0.16,P
2021-02-27 00:00:00+00:00,4.6,A,14181500,739.0,A,734.0,A,1070.0,A,38.0,A,12.4,A,8.0,P,0.33,P,0.16,P
2021-02-28 00:00:00+00:00,4.7,A,14181500,739.0,A,734.0,A,1060.0,A,38.0,A,12.3,A,8.0,P,0.31,P,0.16,P
2021-03-01 00:00:00+00:00,4.8,A,14181500,734.0,A,735.0,A,1050.0,A,39.0,A,12.3,A,8.0,P,0.31,P,0.15,P
2021-03-02 00:00:00+00:00,4.9,A,14181500,732.0,A,737.0,A,1060.0,A,38.0,A,12.3,A,7.9,P,0.46,P,0.16,P
2021-03-03 00:00:00+00:00,5.0,A,14181500,727.0,A,736.0,A,1090.0,A,38.0,A,12.3,A,7.9,P,0.67,P,0.16,P
2021-03-04 00:00:00+00:00,5.0,A,14181500,731.0,A,735.0,A,1090.0,A,38.0,A,12.4,A,7.9,P,0.72,P,0.17,P
2021-03-05 00:00:00+00:00,5.0,A,14181500,731.0,A,735.0,A,1090.0,A,38.0,A,12.4,A,7.9,P,0.94,P,0.18,P
2021-03-06 00:00:00+00:00,5.0,A,14181500,733.0,A,736.0,A,1090.0,A,38.0,A,12.4,A,7.9,P,0.86,P,0.17,P
2021-03-07 00:00:00+00:00,4.9,A,14181500,735.0,A,736.0,A,1070.0,A,38.0,A,12.4,A,8.0,P,0.71,P,0.17,P
2021-03-08 00:00:00+00:00,4.8,A,14181500,731.0,A,734.0,A,1070.0,A,39.0,A,12.4,A,8.1,P,0.51,P,0.16,P
2021-03-09 00:00:00+00:00,4.9,A,14181500,731.0,A,735.0,A,1060.0,A,39.0,A,12.4,A,8.0,P,0.68,P,0.16,P
2021-03-10 00:00:00+00:00,5.0,A,14181500,730.0,A,737.0,A,1070.0,A,38.0,A,12.4,A,7.9,P,1.44,P,0.17,P
2021-03-11 00:00:00+00:00,5.1,A,14181500,736.0,A,740.0,A,1060.0,A,38.0,A,12.5,A,7.8,P,1.78,P,0.18,P
2021-03-12 00:00:00+00:00,5.2,A,14181500,738.0,A,741.0,A,1050.0,A,38.0,A,12.5,A,7.6,P,2.01,P,0.18,P
2021-03-13 00:00:00+00:00,5.2,A,14181500,736.0,A,742.0,A,1060.0,A,38.0,A,12.5,A,7.6,P,2.16,P,0.19,P
2021-03-14 00:00:00+00:00,5.3,A,14181500,731.0,A,741.0,A,1170.0,A,38.0,A,12.5,A,7.6,P,2.62,P,0.21,P
2021-03-15 00:00:00+00:00,5.0,A,14181500,735.0,A,738.0,A,1570.0,A,39.0,A,12.5,A,7.9,P,2.14,P,0.19,P
2021-03-16 00:00:00+00:00,4.8,A,14181500,734.0,A,735.0,A,1560.0,A,39.0,A,12.4,A,8.2,P,0.91,P,0.14,P
2021-03-17 00:00:00+00:00,4.8,A,14181500,731.0,A,734.0,A,1560.0,A,39.0,A,12.4,A,8.2,P,0.65,P,0.13,P
2021-03-18 00:00:00+00:00,5.0,A,14181500,729.0,A,735.0,A,1560.0,A,39.0,A,12.4,A,8.0,P,1.25,P,0.14,P
2021-03-19 00:00:00+00:00,5.2,A,14181500,733.0,A,738.0,A,1560.0,A,39.0,A,12.5,A,7.7,P,2.27,P,0.18,P
2021-03-20 00:00:00+00:00,5.1,A,14181500,738.0,A,739.0,A,1570.0,A,39.0,A,12.5,A,7.8,P,2.36,P,0.19,P
2021-03-21 00:00:00+00:00,5.0,A,14181500,740.0,A,738.0,A,1570.0,A,39.0,A,12.5,A,8.0,P,1.79,P,0.17,P
2021-03-22 00:00:00+00:00,4.9,A,14181500,736.0,A,736.0,A,1570.0,A,39.0,"A, [4]",12.4,"A, [4]",8.1,"P, [4]",1.39,"P, [4]",0.18,"P, [4]"
2021-03-23 00:00:00+00:00,4.9,A,14181500,742.0,"A, [4]",737.0,"A, [4]",1560.0,"A, e",,,12.4,"A, [4]",8.1,"P, [4]",0.97,"P, [4]",0.15,"P, [4]"
2021-03-24 00:00:00+00:00,5.1,"A, [4]",14181500,,,,,1570.0,"A, e",39.0,A,12.4,A,7.9,P,1.12,P,0.15,P
2021-03-25 00:00:00+00:00,5.2,A,14181500,731.0,A,755.0,A,1580.0,A,39.0,A,12.7,A,7.6,P,2.18,P,0.18,P
2021-03-26 00:00:00+00:00,5.3,A,14181500,738.0,A,767.0,A,1580.0,A,39.0,A,12.9,A,7.6,P,1.79,P,0.17,P
2021-03-27 00:00:00+00:00,5.2,A,14181500,740.0,A,745.0,A,1590.0,A,39.0,A,12.5,A,7.8,P,1.04,P,0.16,P
2021-03-28 00:00:00+00:00,5.5,A,14181500,736.0,A,744.0,A,1580.0,A,39.0,A,12.5,A,7.3,P,2.2,P,0.19,P
2021-03-29 00:00:00+00:00,5.4,A,14181500,741.0,A,744.0,A,1580.0,A,39.0,A,12.6,A,7.1,P,3.2,P,0.22,P
2021-03-30 00:00:00+00:00,5.0,A,14181500,742.0,A,739.0,A,1580.0,A,39.0,A,12.4,A,7.8,P,1.31,P,0.17,P
2021-03-31 00:00:00+00:00,5.3,A,14181500,736.0,A,742.0,A,1580.0,A,39.0,A,12.4,A,7.4,P,1.17,P,0.17,P
2021-04-01 00:00:00+00:00,5.8,A,14181500,731.0,A,747.0,A,1580.0,A,39.0,A,12.6,A,6.7,P,3.08,P,0.24,P
2021-04-02 00:00:00+00:00,6.1,A,14181500,732.0,A,749.0,A,1570.0,A,39.0,A,12.6,A,6.5,P,3.35,P,0.25,P
2021-04-03 00:00:00+00:00,5.8,A,14181500,735.0,A,745.0,A,1570.0,A,39.0,A,12.5,A,6.9,P,2.19,P,0.2,P
2021-04-04 00:00:00+00:00,5.6,A,14181500,736.0,A,744.0,A,1580.0,A,39.0,A,12.4,A,7.1,P,1.75,P,0.2,P
