datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00065_Mean,00065_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2007-11-28 00:00:00+00:00,5.5,A,09406000,102.0,A,7.78,A,,,9.9,A,69.6,A
2007-11-29 00:00:00+00:00,4.9,A,09406000,102.0,A,7.78,A,,,10.4,A,76.1,A
2007-11-30 00:00:00+00:00,5.9,A,09406000,168.0,A,8.0,A,828.0,A,10.3,A,,
2007-12-01 00:00:00+00:00,6.4,A,09406000,743.0,A,9.3,A,682.0,A,10.0,A,,
2007-12-02 00:00:00+00:00,5.5,A,09406000,142.0,A,7.98,A,770.0,A,10.5,A,,
2007-12-03 00:00:00+00:00,5.6,A,09406000,113.0,A,7.84,A,856.0,A,10.6,A,300.0,A
2007-12-04 00:00:00+00:00,6.6,A,09406000,117.0,A,7.86,A,849.0,A,10.3,A,245.0,A
2007-12-05 00:00:00+00:00,7.7,A,09406000,117.0,A,7.86,A,830.0,A,9.9,A,174.0,A
2007-12-06 00:00:00+00:00,8.1,A,09406000,116.0,A,7.86,A,812.0,A,9.8,A,138.0,A
2007-12-07 00:00:00+00:00,8.1,A,09406000,839.0,A,9.34,A,527.0,A,9.7,A,,
2007-12-08 00:00:00+00:00,6.7,A,09406000,268.0,A,8.41,A,601.0,A,10.0,A,,
2007-12-09 00:00:00+00:00,5.8,A,09406000,187.0,A,8.16,A,676.0,A,10.4,A,,
2007-12-10 00:00:00+00:00,5.6,A,09406000,134.0,A,7.94,A,782.0,A,10.3,A,305.0,A
2007-12-11 00:00:00+00:00,5.0,A,09406000,124.0,A,7.9,A,847.0,A,10.5,A,173.0,A
2007-12-12 00:00:00+00:00,4.2,A,09406000,112.0,A,7.84,A,855.0,A,10.9,A,117.0,A
2007-12-13 00:00:00+00:00,4.5,A,09406000,106.0,A,7.8,A,877.0,A,10.7,A,107.0,A
2007-12-14 00:00:00+00:00,3.6,A,09406000,110.0,A,7.83,A,859.0,A,10.9,A,112.0,A
2007-12-15 00:00:00+00:00,2.8,A,09406000,95.4,A,7.74,A,895.0,A,11.2,A,96.0,A
2007-12-16 00:00:00+00:00,3.6,A,09406000,94.9,A,7.74,A,911.0,A,11.0,A,116.0,A
2007-12-17 00:00:00+00:00,4.5,A,09406000,103.0,A,7.79,A,894.0,A,10.7,A,130.0,A
2007-12-18 00:00:00+00:00,5.4,A,09406000,108.0,A,7.82,A,868.0,A,10.5,A,107.0,A
2007-12-19 00:00:00+00:00,6.2,A,09406000,109.0,A,7.82,A,851.0,A,10.3,A,91.0,A
2007-12-20 00:00:00+00:00,6.7,A,09406000,112.0,A,7.83,A,834.0,A,10.2,A,82.5,A
2007-12-21 00:00:00+00:00,4.7,A,09406000,115.0,A,7.85,A,823.0,A,10.6,A,81.5,A
2007-12-22 00:00:00+00:00,2.6,A,09406000,99.2,A,7.77,A,854.0,A,11.3,A,79.1,A
2007-12-23 00:00:00+00:00,2.9,A,09406000,91.9,A,7.72,A,882.0,A,11.2,A,89.5,A
2007-12-24 00:00:00+00:00,4.4,A,09406000,106.0,A,7.81,A,860.0,A,10.8,A,98.9,A
2007-12-25 00:00:00+00:00,3.6,A,09406000,110.0,A,7.83,A,836.0,A,11.0,A,77.6,A
2007-12-26 00:00:00+00:00,2.5,A,09406000,96.9,A,7.75,A,853.0,A,11.2,A,59.0,A
2007-12-27 00:00:00+00:00,1.7,A,09406000,93.3,A,7.73,A,869.0,A,11.4,A,64.0,A
2007-12-28 00:00:00+00:00,1.5,A,09406000,91.7,A,7.72,A,880.0,A,11.5,A,68.3,A
2007-12-29 00:00:00+00:00,2.6,A,09406000,92.4,A,7.73,A,885.0,A,11.3,A,107.0,A
2007-12-30 00:00:00+00:00,2.9,A,09406000,95.4,A,7.74,A,876.0,A,11.3,A,74.4,A
2007-12-31 00:00:00+00:00,2.9,A,09406000,99.6,A,7.77,A,858.0,A,11.4,A,74.4,A
2008-01-01 00:00:00+00:00,2.0,A,09406000,94.9,A,7.74,A,855.0,A,11.7,A,58.2,A
2008-01-02 00:00:00+00:00,2.2,A,09406000,92.3,A,7.73,A,860.0,A,11.6,A,54.0,A
2008-01-03 00:00:00+00:00,4.2,A,09406000,99.8,A,7.77,A,846.0,A,11.0,A,57.5,A
2008-01-04 00:00:00+00:00,6.4,A,09406000,107.0,A,7.81,A,818.0,A,10.4,A,58.4,A
2008-01-05 00:00:00+00:00,5.3,A,09406000,1970.0,A,11.01,A,469.0,A,8.2,A,,
2008-01-06 00:00:00+00:00,4.2,A,09406000,481.0,A,8.83,A,510.0,A,10.9,A,2920.0,A
2008-01-07 00:00:00+00:00,5.2,A,09406000,177.0,A,8.08,A,752.0,A,10.6,A,809.0,A
2008-01-08 00:00:00+00:00,5.2,A,09406000,143.0,A,7.94,A,802.0,A,10.7,A,223.0,A
2008-01-09 00:00:00+00:00,6.0,A,09406000,127.0,A,7.86,A,864.0,A,10.5,A,155.0,A
2008-01-10 00:00:00+00:00,5.2,A,09406000,124.0,A,7.85,A,865.0,A,10.7,A,118.0,A
2008-01-11 00:00:00+00:00,5.3,A,09406000,122.0,A,7.84,A,865.0,A,10.7,A,144.0,A
2008-01-12 00:00:00+00:00,5.2,A,09406000,119.0,A,7.82,A,863.0,A,10.7,A,215.0,A
2008-01-13 00:00:00+00:00,5.2,A,09406000,115.0,A,7.8,A,865.0,A,10.7,A,97.0,A
2008-01-14 00:00:00+00:00,4.7,A,09406000,114.0,A,7.8,A,868.0,A,10.9,A,82.1,A
2008-01-15 00:00:00+00:00,4.6,A,09406000,115.0,A,7.8,A,860.0,A,10.8,A,,
2008-01-16 00:00:00+00:00,2.2,A,09406000,113.0,A,7.79,A,870.0,A,11.4,A,79.9,A
2008-01-17 00:00:00+00:00,1.2,A,09406000,100.0,A,7.72,A,890.0,A,11.7,A,57.0,A
2008-01-18 00:00:00+00:00,2.2,A,09406000,101.0,A,7.72,A,892.0,A,11.5,A,97.5,A
2008-01-19 00:00:00+00:00,3.0,A,09406000,110.0,A,7.78,A,873.0,A,11.3,A,86.1,A
2008-01-20 00:00:00+00:00,3.6,A,09406000,112.0,A,7.79,A,849.0,A,11.0,A,63.2,A
2008-01-21 00:00:00+00:00,4.1,A,09406000,112.0,A,7.79,A,840.0,A,10.9,A,49.9,A
2008-01-22 00:00:00+00:00,5.4,A,09406000,115.0,A,7.8,A,831.0,A,10.6,A,42.9,A
2008-01-23 00:00:00+00:00,4.7,A,09406000,111.0,A,7.78,A,836.0,A,10.8,A,54.2,A
2008-01-24 00:00:00+00:00,5.0,A,09406000,120.0,A,7.83,A,816.0,A,10.6,A,77.0,A
2008-01-25 00:00:00+00:00,5.2,A,09406000,114.0,A,7.8,A,822.0,A,10.7,A,42.7,A
2008-01-26 00:00:00+00:00,5.4,A,09406000,112.0,A,7.78,A,832.0,A,10.7,A,37.9,A
2008-01-27 00:00:00+00:00,5.0,A,09406000,177.0,A,8.04,A,815.0,A,10.8,A,577.0,A
2008-01-28 00:00:00+00:00,4.7,A,09406000,151.0,A,7.97,A,793.0,A,10.8,A,936.0,A
2008-01-29 00:00:00+00:00,2.7,A,09406000,114.0,A,7.8,A,862.0,A,11.3,A,212.0,A
2008-01-30 00:00:00+00:00,3.1,A,09406000,109.0,A,7.77,A,916.0,A,11.2,A,112.0,A
2008-01-31 00:00:00+00:00,2.5,A,09406000,113.0,A,7.79,A,866.0,A,11.5,A,62.3,A
2008-02-01 00:00:00+00:00,3.0,A,09406000,110.0,A,7.78,A,868.0,A,11.3,A,61.9,A
2008-02-02 00:00:00+00:00,5.2,A,09406000,122.0,A,7.84,A,841.0,A,10.7,A,70.0,A
2008-02-03 00:00:00+00:00,3.7,A,09406000,144.0,A,7.94,A,808.0,A,10.9,A,496.0,A
2008-02-04 00:00:00+00:00,3.8,A,09406000,133.0,A,7.89,A,809.0,A,11.0,A,565.0,A
2008-02-05 00:00:00+00:00,3.1,A,09406000,119.0,A,7.82,A,874.0,A,11.3,A,183.0,A
2008-02-06 00:00:00+00:00,3.0,A,09406000,111.0,A,7.78,A,904.0,A,11.3,A,86.3,A
2008-02-07 00:00:00+00:00,4.2,A,09406000,122.0,A,7.84,A,886.0,A,11.0,A,114.0,A
2008-02-08 00:00:00+00:00,5.3,A,09406000,131.0,A,7.88,A,868.0,A,10.7,A,,
2008-02-09 00:00:00+00:00,5.8,A,09406000,133.0,A,7.89,A,839.0,A,10.6,A,,
2008-02-10 00:00:00+00:00,6.4,A,09406000,140.0,A,7.92,A,809.0,A,10.5,A,,
2008-02-11 00:00:00+00:00,6.6,A,09406000,148.0,A,7.96,A,784.0,A,10.4,A,,
2008-02-12 00:00:00+00:00,6.8,A,09406000,148.0,A,7.96,A,774.0,A,10.4,A,,
2008-02-13 00:00:00+00:00,7.1,A,09406000,156.0,A,7.99,A,778.0,A,10.2,A,,
2008-02-14 00:00:00+00:00,5.2,A,09406000,221.0,A,8.23,A,674.0,A,10.6,A,,
2008-02-15 00:00:00+00:00,4.8,A,09406000,146.0,A,7.95,A,773.0,A,10.9,A,,
2008-02-16 00:00:00+00:00,5.6,A,09406000,134.0,A,7.89,A,836.0,A,10.6,A,,
2008-02-17 00:00:00+00:00,6.2,A,09406000,133.0,A,7.89,A,828.0,A,10.5,A,,
2008-02-18 00:00:00+00:00,6.4,A,09406000,133.0,A,7.89,A,824.0,A,10.4,A,,
2008-02-19 00:00:00+00:00,7.5,A,09406000,139.0,A,7.92,A,820.0,A,10.2,A,,
2008-02-20 00:00:00+00:00,7.7,A,09406000,161.0,A,8.01,A,799.0,A,10.0,A,,
2008-02-21 00:00:00+00:00,7.1,A,09406000,161.0,A,8.01,A,772.0,A,10.2,A,,
2008-02-22 00:00:00+00:00,7.0,A,09406000,188.0,A,8.11,A,782.0,A,10.2,A,,
2008-02-23 00:00:00+00:00,6.7,A,09406000,269.0,A,8.39,A,692.0,A,10.4,A,,
2008-02-24 00:00:00+00:00,7.2,A,09406000,202.0,A,8.17,A,723.0,A,10.2,A,,
2008-02-25 00:00:00+00:00,7.8,A,09406000,210.0,A,8.2,A,705.0,A,10.1,A,,
2008-02-26 00:00:00+00:00,7.9,A,09406000,187.0,A,8.11,A,713.0,A,10.2,A,,
2008-02-27 00:00:00+00:00,8.4,A,09406000,169.0,A,8.05,A,769.0,A,10.0,A,,
2008-02-28 00:00:00+00:00,9.1,A,09406000,174.0,A,8.06,A,772.0,A,9.7,A,457.0,A
2008-02-29 00:00:00+00:00,9.5,A,09406000,197.0,A,8.15,A,712.0,A,9.7,A,1210.0,A
2008-03-01 00:00:00+00:00,9.5,A,09406000,224.0,A,8.24,A,671.0,A,9.5,A,1500.0,A
2008-03-02 00:00:00+00:00,7.2,A,09406000,247.0,A,8.31,A,648.0,A,10.0,A,1780.0,A
2008-03-03 00:00:00+00:00,6.4,A,09406000,155.0,A,7.99,A,792.0,A,10.3,A,320.0,A
2008-03-04 00:00:00+00:00,7.4,A,09406000,151.0,A,7.97,A,818.0,A,10.0,A,182.0,A
2008-03-05 00:00:00+00:00,7.2,A,09406000,154.0,A,7.98,A,805.0,A,10.0,A,185.0,A
2008-03-06 00:00:00+00:00,7.0,A,09406000,142.0,A,7.93,A,826.0,A,10.2,A,107.0,A
2008-03-07 00:00:00+00:00,7.9,A,09406000,140.0,A,7.92,A,825.0,A,9.9,A,65.0,A
2008-03-08 00:00:00+00:00,8.7,A,09406000,151.0,A,7.97,A,806.0,A,9.6,A,67.6,A
2008-03-09 00:00:00+00:00,8.8,A,09406000,154.0,A,7.98,A,796.0,A,9.6,A,74.6,A
2008-03-10 00:00:00+00:00,9.4,A,09406000,155.0,A,7.99,A,791.0,A,9.6,A,71.5,A
2008-03-11 00:00:00+00:00,9.8,A,09406000,161.0,A,8.01,A,781.0,A,9.5,A,67.5,A
2008-03-12 00:00:00+00:00,9.8,A,09406000,173.0,A,8.06,A,753.0,A,9.3,A,69.5,A
2008-03-13 00:00:00+00:00,10.2,A,09406000,174.0,A,8.07,A,737.0,A,9.1,A,96.3,A
2008-03-14 00:00:00+00:00,10.1,A,09406000,203.0,A,8.18,A,698.0,A,9.1,A,350.0,A
2008-03-15 00:00:00+00:00,8.2,A,09406000,179.0,A,8.08,A,737.0,A,9.5,A,,
2008-03-16 00:00:00+00:00,6.9,A,09406000,161.0,A,8.01,A,769.0,A,9.8,A,,
2008-03-17 00:00:00+00:00,7.4,A,09406000,148.0,A,7.96,A,795.0,A,9.8,A,,
2008-03-18 00:00:00+00:00,8.9,A,09406000,143.0,A,7.94,A,802.0,A,9.4,A,,
2008-03-19 00:00:00+00:00,10.3,A,09406000,145.0,A,7.95,A,791.0,A,9.1,A,,
2008-03-20 00:00:00+00:00,10.9,A,09406000,154.0,A,7.98,A,770.0,A,9.0,A,,
2008-03-21 00:00:00+00:00,10.5,A,09406000,172.0,A,8.06,A,725.0,A,9.1,A,,
2008-03-22 00:00:00+00:00,10.2,A,09406000,171.0,A,8.05,A,725.0,A,9.2,A,,
2008-03-23 00:00:00+00:00,10.2,A,09406000,169.0,A,8.04,A,729.0,A,9.2,A,,
2008-03-24 00:00:00+00:00,10.5,A,09406000,169.0,A,8.05,A,733.0,A,9.0,A,,
2008-03-25 00:00:00+00:00,10.7,A,09406000,172.0,A,8.06,A,722.0,A,8.9,A,,
2008-03-26 00:00:00+00:00,11.4,A,09406000,178.0,A,8.08,A,712.0,A,9.0,A,,
2008-03-27 00:00:00+00:00,11.4,A,09406000,202.0,A,8.17,A,687.0,A,9.2,A,,
2008-03-28 00:00:00+00:00,10.3,A,09406000,194.0,A,8.14,A,685.0,A,9.4,A,,
2008-03-29 00:00:00+00:00,11.4,A,09406000,187.0,A,8.12,A,702.0,A,9.2,A,,
2008-03-30 00:00:00+00:00,10.9,A,09406000,210.0,A,8.2,A,684.0,A,9.2,A,,
2008-03-31 00:00:00+00:00,10.2,A,09406000,249.0,A,8.34,A,608.0,A,9.4,A,,
2008-04-01 00:00:00+00:00,10.9,A,09406000,160.0,A,8.09,A,726.0,A,9.3,A,,
2008-04-02 00:00:00+00:00,11.5,A,09406000,149.0,A,8.04,A,743.0,A,9.2,A,,
2008-04-03 00:00:00+00:00,12.1,A,09406000,148.0,A,8.04,A,738.0,A,9.1,A,,
2008-04-04 00:00:00+00:00,10.9,A,09406000,153.0,A,8.07,A,722.0,A,9.4,A,,
2008-04-05 00:00:00+00:00,11.4,A,09406000,158.0,A,8.09,A,714.0,A,9.2,A,,
2008-04-06 00:00:00+00:00,11.7,A,09406000,170.0,A,8.15,A,694.0,A,9.1,A,,
2008-04-07 00:00:00+00:00,12.0,A,09406000,176.0,A,8.17,A,675.0,A,9.0,A,,
2008-04-08 00:00:00+00:00,10.3,A,09406000,169.0,A,8.15,A,670.0,A,9.4,A,,
2008-04-09 00:00:00+00:00,10.5,A,09406000,173.0,A,8.16,A,672.0,A,9.3,A,,
2008-04-10 00:00:00+00:00,10.0,A,09406000,158.0,A,8.09,A,686.0,A,9.6,A,,
2008-04-11 00:00:00+00:00,10.8,A,09406000,147.0,A,8.02,A,708.0,A,9.5,A,,
2008-04-12 00:00:00+00:00,11.7,A,09406000,144.0,A,8.0,A,727.0,A,9.4,A,,
2008-04-13 00:00:00+00:00,13.0,A,09406000,172.0,A,8.14,A,688.0,A,9.0,A,,
2008-04-14 00:00:00+00:00,13.0,A,09406000,235.0,A,8.39,A,595.0,A,8.8,A,,
2008-04-15 00:00:00+00:00,12.1,A,09406000,320.0,A,8.68,A,511.0,A,8.9,A,,
2008-04-16 00:00:00+00:00,10.2,A,09406000,309.0,A,8.64,A,496.0,A,9.4,A,,
2008-04-17 00:00:00+00:00,9.9,A,09406000,218.0,A,8.32,A,570.0,A,9.6,A,,
2008-04-18 00:00:00+00:00,11.4,A,09406000,214.0,A,8.31,A,599.0,A,9.2,A,,
2008-04-19 00:00:00+00:00,12.1,A,09406000,257.0,A,8.46,A,556.0,A,8.9,A,,
2008-04-20 00:00:00+00:00,11.8,A,09406000,282.0,A,8.54,A,512.0,A,9.0,A,,
2008-04-21 00:00:00+00:00,11.0,A,09406000,244.0,A,8.41,A,536.0,A,9.2,A,,
2008-04-22 00:00:00+00:00,11.3,A,09406000,226.0,A,8.34,A,565.0,A,9.2,A,,
2008-04-23 00:00:00+00:00,12.4,A,09406000,247.0,A,8.42,A,550.0,A,8.9,A,,
2008-04-24 00:00:00+00:00,11.9,A,09406000,267.0,A,8.49,A,524.0,A,9.0,A,,
2008-04-25 00:00:00+00:00,11.3,A,09406000,222.0,A,8.32,A,561.0,A,9.2,A,,
2008-04-26 00:00:00+00:00,11.8,A,09406000,219.0,A,8.31,A,581.0,A,9.1,A,,
2008-04-27 00:00:00+00:00,12.2,A,09406000,211.0,A,8.27,A,587.0,A,9.1,A,,
2008-04-28 00:00:00+00:00,12.5,A,09406000,225.0,A,8.32,A,575.0,A,9.0,A,,
2008-04-29 00:00:00+00:00,13.1,A,09406000,246.0,A,8.4,A,554.0,A,8.7,A,,
2008-04-30 00:00:00+00:00,12.9,A,09406000,296.0,A,8.57,A,516.0,A,8.6,A,,
2008-05-01 00:00:00+00:00,10.7,A,09406000,255.0,A,8.43,A,532.0,A,9.2,A,,
2008-05-02 00:00:00+00:00,10.9,A,09406000,203.0,A,8.23,A,592.0,A,9.4,A,99.3,A
2008-05-03 00:00:00+00:00,11.9,A,09406000,194.0,A,8.19,A,616.0,A,9.1,A,74.7,A
2008-05-04 00:00:00+00:00,12.6,A,09406000,193.0,A,8.19,A,608.0,A,8.9,A,72.6,A
2008-05-05 00:00:00+00:00,12.7,A,09406000,208.0,A,8.25,A,598.0,A,8.9,A,90.6,A
2008-05-06 00:00:00+00:00,13.8,A,09406000,216.0,A,8.28,A,579.0,A,8.7,A,109.0,A
2008-05-07 00:00:00+00:00,14.2,A,09406000,214.0,A,8.28,A,572.0,A,8.6,A,121.0,A
2008-05-08 00:00:00+00:00,14.7,A,09406000,287.0,A,8.54,A,524.0,A,8.5,A,379.0,A
2008-05-09 00:00:00+00:00,14.1,A,09406000,300.0,A,8.59,A,501.0,A,8.6,A,441.0,A
2008-05-10 00:00:00+00:00,14.7,A,09406000,274.0,A,8.5,A,516.0,A,8.5,A,312.0,A
2008-05-11 00:00:00+00:00,14.6,A,09406000,250.0,A,8.42,A,532.0,A,8.6,A,210.0,A
2008-05-12 00:00:00+00:00,13.5,A,09406000,264.0,A,8.47,A,516.0,A,8.6,A,311.0,A
2008-05-13 00:00:00+00:00,12.7,A,09406000,229.0,A,8.34,A,549.0,A,8.9,A,134.0,A
2008-05-14 00:00:00+00:00,14.0,A,09406000,206.0,A,8.24,A,582.0,A,8.7,A,95.1,A
2008-05-15 00:00:00+00:00,15.1,A,09406000,210.0,A,8.26,A,578.0,A,8.5,A,106.0,A
2008-05-16 00:00:00+00:00,15.5,A,09406000,220.0,A,8.3,A,547.0,A,8.5,A,175.0,A
2008-05-17 00:00:00+00:00,16.8,A,09406000,210.0,A,8.26,A,549.0,A,8.3,A,137.0,A
2008-05-18 00:00:00+00:00,17.7,A,09406000,202.0,A,8.23,A,544.0,A,8.1,A,116.0,A
2008-05-19 00:00:00+00:00,18.5,A,09406000,190.0,A,8.18,A,563.0,A,7.9,A,111.0,A
2008-05-20 00:00:00+00:00,18.4,A,09406000,183.0,A,8.14,A,570.0,A,7.9,A,80.1,A
2008-05-21 00:00:00+00:00,15.7,A,09406000,178.0,A,8.12,A,586.0,A,8.1,A,68.5,A
2008-05-22 00:00:00+00:00,14.4,A,09406000,180.0,A,8.13,A,606.0,A,8.4,A,67.6,A
2008-05-23 00:00:00+00:00,13.3,A,09406000,168.0,A,8.07,A,629.0,A,8.7,A,44.2,A
2008-05-24 00:00:00+00:00,13.0,A,09406000,167.0,A,8.07,A,649.0,A,8.9,A,37.3,A
2008-05-25 00:00:00+00:00,14.3,A,09406000,157.0,A,8.02,A,663.0,A,8.7,A,33.5,A
2008-05-26 00:00:00+00:00,15.4,A,09406000,147.0,A,7.97,A,676.0,A,8.4,A,28.2,A
2008-05-27 00:00:00+00:00,15.7,A,09406000,143.0,A,7.95,A,677.0,A,8.5,A,24.6,A
2008-05-28 00:00:00+00:00,17.0,A,09406000,136.0,A,7.91,A,690.0,A,8.2,A,24.8,A
2008-05-29 00:00:00+00:00,17.2,A,09406000,131.0,A,7.88,A,701.0,A,8.2,A,23.0,A
2008-05-30 00:00:00+00:00,17.2,A,09406000,129.0,A,7.87,A,702.0,A,8.3,A,18.5,A
2008-05-31 00:00:00+00:00,17.9,A,09406000,125.0,A,7.85,A,710.0,A,8.2,A,19.0,A
2008-06-01 00:00:00+00:00,18.8,A,09406000,123.0,A,7.84,A,709.0,A,8.1,A,16.5,A
2008-06-02 00:00:00+00:00,19.4,A,09406000,117.0,A,7.8,A,713.0,A,7.9,A,14.2,A
2008-06-03 00:00:00+00:00,19.5,A,09406000,113.0,A,7.78,A,716.0,A,7.9,A,12.7,A
2008-06-04 00:00:00+00:00,17.6,A,09406000,113.0,A,7.78,A,714.0,A,7.9,A,13.8,A
2008-06-05 00:00:00+00:00,16.7,A,09406000,126.0,A,7.86,A,710.0,A,8.3,A,15.1,A
2008-06-06 00:00:00+00:00,18.3,A,09406000,132.0,A,7.89,A,678.0,A,8.1,A,19.0,A
2008-06-07 00:00:00+00:00,19.1,A,09406000,121.0,A,7.83,A,686.0,A,8.0,A,17.2,A
