datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00065_Mean,00065_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2012-01-07 00:00:00+00:00,4.9,A,09406000,131.0,A,,,778.0,A,11.0,A,44.7,A
2012-01-08 00:00:00+00:00,4.3,A,09406000,130.0,A,,,777.0,A,11.3,A,58.7,A
2012-01-09 00:00:00+00:00,4.2,A,09406000,128.0,A,,,780.0,A,11.4,A,44.8,A
2012-01-10 00:00:00+00:00,4.9,A,09406000,130.0,A,,,777.0,A,11.1,A,49.5,A
2012-01-11 00:00:00+00:00,4.6,A,09406000,129.0,A,,,774.0,A,11.2,A,50.6,A
2012-01-12 00:00:00+00:00,3.8,A,09406000,126.0,A,,,779.0,A,11.4,A,48.4,A
2012-01-13 00:00:00+00:00,3.1,A,09406000,122.0,A,,,792.0,A,11.7,A,53.8,A
2012-01-14 00:00:00+00:00,3.4,A,09406000,120.0,A,,,805.0,A,11.6,A,56.1,A
2012-01-15 00:00:00+00:00,4.2,A,09406000,124.0,A,,,790.0,A,11.3,A,54.4,A
2012-01-16 00:00:00+00:00,5.8,A,09406000,129.0,A,,,779.0,A,10.8,A,55.9,A
2012-01-17 00:00:00+00:00,3.7,A,09406000,123.0,A,,,768.0,A,11.4,A,51.7,A
2012-01-18 00:00:00+00:00,3.8,A,09406000,119.0,A,,,796.0,A,11.4,A,57.8,A
2012-01-19 00:00:00+00:00,4.6,A,09406000,129.0,A,,,783.0,A,11.2,A,74.8,A
2012-01-20 00:00:00+00:00,5.6,A,09406000,133.0,A,,,768.0,A,10.9,A,64.8,A
2012-01-21 00:00:00+00:00,5.4,A,09406000,163.0,A,,,783.0,A,10.7,A,391.0,"A, >"
2012-01-22 00:00:00+00:00,4.8,A,09406000,151.0,A,,,708.0,A,11.0,A,443.0,"A, >"
2012-01-23 00:00:00+00:00,4.5,A,09406000,141.0,A,,,764.0,A,11.1,A,86.6,A
2012-01-24 00:00:00+00:00,5.6,A,09406000,138.0,A,,,773.0,A,10.9,A,115.0,A
2012-01-25 00:00:00+00:00,5.6,A,09406000,132.0,A,,,786.0,A,11.0,A,102.0,A
2012-01-26 00:00:00+00:00,6.1,A,09406000,134.0,A,,,780.0,A,10.8,A,77.2,A
2012-01-27 00:00:00+00:00,6.4,A,09406000,135.0,A,,,776.0,A,10.6,A,92.6,A
2012-01-28 00:00:00+00:00,4.9,A,09406000,129.0,A,,,773.0,A,11.1,A,61.8,A
2012-01-29 00:00:00+00:00,4.9,A,09406000,126.0,A,,,787.0,A,11.1,A,94.0,A
2012-01-30 00:00:00+00:00,5.6,A,09406000,130.0,A,,,777.0,A,10.9,A,110.0,A
2012-01-31 00:00:00+00:00,6.1,A,09406000,132.0,A,,,771.0,A,10.7,A,109.0,A
2012-02-01 00:00:00+00:00,6.0,A,09406000,128.0,A,,,769.0,A,10.7,A,87.9,A
2012-02-02 00:00:00+00:00,7.0,A,09406000,130.0,A,,,766.0,A,10.3,A,86.5,A
2012-02-03 00:00:00+00:00,6.0,A,09406000,128.0,A,,,767.0,A,10.7,A,91.6,A
2012-02-04 00:00:00+00:00,6.0,A,09406000,126.0,A,,,767.0,A,10.8,A,82.5,A
2012-02-05 00:00:00+00:00,6.1,A,09406000,126.0,A,,,,,10.7,A,83.6,A
2012-02-06 00:00:00+00:00,6.1,A,09406000,125.0,A,,,,,10.7,A,67.7,A
2012-02-07 00:00:00+00:00,5.5,A,09406000,123.0,A,,,775.0,A,10.9,A,84.5,A
2012-02-08 00:00:00+00:00,7.0,A,09406000,124.0,A,,,780.0,A,10.6,A,52.8,A
2012-02-09 00:00:00+00:00,7.4,A,09406000,124.0,A,,,772.0,A,10.5,A,46.7,A
2012-02-10 00:00:00+00:00,8.1,A,09406000,126.0,A,,,769.0,A,10.3,A,53.4,A
2012-02-11 00:00:00+00:00,8.5,A,09406000,130.0,A,,,764.0,A,10.1,A,52.7,A
2012-02-12 00:00:00+00:00,8.5,A,09406000,136.0,A,,,760.0,A,10.0,A,67.8,A
2012-02-13 00:00:00+00:00,7.0,A,09406000,141.0,A,,,757.0,A,10.4,A,82.5,A
2012-02-14 00:00:00+00:00,6.5,A,09406000,163.0,A,,,762.0,A,10.5,A,635.0,"A, >"
2012-02-15 00:00:00+00:00,6.4,A,09406000,154.0,A,,,718.0,A,10.6,A,268.0,A
2012-02-16 00:00:00+00:00,6.8,A,09406000,144.0,A,,,788.0,A,10.6,A,210.0,A
2012-02-17 00:00:00+00:00,6.7,A,09406000,146.0,A,,,776.0,A,10.6,A,77.2,A
2012-02-18 00:00:00+00:00,6.8,A,09406000,143.0,A,,,786.0,A,10.6,A,62.5,A
2012-02-19 00:00:00+00:00,6.8,A,09406000,156.0,A,,,785.0,A,10.4,A,389.0,A
2012-02-20 00:00:00+00:00,5.6,A,09406000,149.0,A,,,772.0,A,10.9,A,125.0,A
2012-02-21 00:00:00+00:00,6.4,A,09406000,141.0,A,,,793.0,A,10.7,A,68.8,A
2012-02-22 00:00:00+00:00,7.3,A,09406000,143.0,A,,,791.0,A,10.4,A,82.6,A
2012-02-23 00:00:00+00:00,7.7,A,09406000,145.0,A,,,786.0,A,10.3,A,73.5,A
2012-02-24 00:00:00+00:00,7.6,A,09406000,144.0,A,,,782.0,A,10.4,A,57.9,A
2012-02-25 00:00:00+00:00,7.9,A,09406000,143.0,A,,,785.0,A,10.3,A,59.0,A
2012-02-26 00:00:00+00:00,7.4,A,09406000,145.0,A,,,783.0,A,10.4,A,56.7,A
2012-02-27 00:00:00+00:00,7.1,A,09406000,141.0,A,,,783.0,A,10.3,A,50.9,A
2012-02-28 00:00:00+00:00,7.3,A,09406000,143.0,A,,,782.0,A,10.3,A,50.6,A
2012-02-29 00:00:00+00:00,7.4,A,09406000,141.0,A,,,777.0,A,10.5,A,47.1,A
2012-03-01 00:00:00+00:00,8.2,A,09406000,139.0,A,,,780.0,A,10.4,A,46.3,A
2012-03-02 00:00:00+00:00,6.6,A,09406000,136.0,A,,,779.0,A,10.9,A,47.6,A
2012-03-03 00:00:00+00:00,6.7,A,09406000,133.0,A,,,787.0,A,11.0,A,41.7,A
2012-03-04 00:00:00+00:00,8.3,A,09406000,137.0,A,,,782.0,A,10.5,A,63.1,A
2012-03-05 00:00:00+00:00,9.4,A,09406000,140.0,A,,,767.0,A,10.2,A,60.1,A
2012-03-06 00:00:00+00:00,8.9,A,09406000,146.0,A,,,761.0,A,10.1,A,75.5,A
2012-03-07 00:00:00+00:00,7.4,A,09406000,144.0,A,,,766.0,A,10.5,A,71.0,A
2012-03-08 00:00:00+00:00,7.5,A,09406000,139.0,A,,,778.0,A,10.7,A,49.6,A
2012-03-09 00:00:00+00:00,8.5,A,09406000,142.0,A,,,775.0,A,10.5,A,59.8,A
2012-03-10 00:00:00+00:00,9.3,A,09406000,146.0,A,,,763.0,A,10.2,A,69.1,A
2012-03-11 00:00:00+00:00,9.4,A,09406000,151.0,A,,,751.0,A,10.1,A,78.3,A
2012-03-12 00:00:00+00:00,9.6,A,09406000,152.0,A,,,741.0,A,10.1,A,69.2,A
2012-03-13 00:00:00+00:00,10.1,A,09406000,145.0,A,,,740.0,A,10.1,A,60.2,A
2012-03-14 00:00:00+00:00,10.7,A,09406000,150.0,A,,,744.0,A,9.9,A,63.6,A
2012-03-15 00:00:00+00:00,11.0,A,09406000,160.0,A,,,724.0,A,9.8,A,82.6,A
2012-03-16 00:00:00+00:00,10.9,A,09406000,169.0,A,,,704.0,A,9.8,A,82.5,A
2012-03-17 00:00:00+00:00,10.3,A,09406000,170.0,A,,,694.0,A,9.7,A,72.4,A
2012-03-18 00:00:00+00:00,8.8,A,09406000,200.0,A,,,696.0,A,10.0,A,142.0,A
2012-03-19 00:00:00+00:00,7.1,A,09406000,171.0,A,,,701.0,A,10.6,A,74.9,A
2012-03-20 00:00:00+00:00,7.9,A,09406000,161.0,A,,,755.0,A,10.6,A,54.4,A
2012-03-21 00:00:00+00:00,9.9,A,09406000,159.0,A,,,759.0,A,10.1,A,62.5,A
2012-03-22 00:00:00+00:00,11.6,A,09406000,164.0,A,,,747.0,A,9.7,A,49.3,A
2012-03-23 00:00:00+00:00,12.3,A,09406000,171.0,A,,,727.0,A,9.5,A,54.4,A
2012-03-24 00:00:00+00:00,12.2,A,09406000,184.0,A,,,697.0,A,9.5,A,79.8,A
2012-03-25 00:00:00+00:00,11.6,A,09406000,187.0,A,,,681.0,A,9.5,A,,
2012-03-26 00:00:00+00:00,11.1,A,09406000,184.0,A,,,689.0,A,9.8,A,,
2012-03-27 00:00:00+00:00,11.1,A,09406000,170.0,A,,,706.0,A,9.9,A,,
2012-03-28 00:00:00+00:00,11.7,A,09406000,160.0,A,,,724.0,A,9.8,A,,
2012-03-29 00:00:00+00:00,12.1,A,09406000,161.0,A,,,722.0,A,9.7,A,,
2012-03-30 00:00:00+00:00,13.1,A,09406000,160.0,A,,,693.0,A,9.4,A,58.6,A
2012-03-31 00:00:00+00:00,13.8,A,09406000,182.0,A,,,693.0,A,9.1,A,79.6,A
2012-04-01 00:00:00+00:00,11.8,A,09406000,228.0,A,,,631.0,A,9.3,A,240.0,A
2012-04-02 00:00:00+00:00,9.9,A,09406000,181.0,A,,,641.0,A,10.1,A,112.0,A
2012-04-03 00:00:00+00:00,11.2,A,09406000,158.0,A,,,707.0,A,9.8,A,54.7,A
2012-04-04 00:00:00+00:00,12.7,A,09406000,164.0,A,,,713.0,A,9.4,A,53.8,A
2012-04-05 00:00:00+00:00,12.1,A,09406000,170.0,A,,,692.0,A,9.4,A,59.0,A
2012-04-06 00:00:00+00:00,11.0,A,09406000,165.0,A,,,694.0,A,9.9,A,59.0,A
2012-04-07 00:00:00+00:00,11.2,A,09406000,158.0,A,,,719.0,A,9.9,A,67.2,A
2012-04-08 00:00:00+00:00,12.5,A,09406000,156.0,A,,,719.0,A,9.7,A,42.8,A
2012-04-09 00:00:00+00:00,13.6,A,09406000,160.0,A,,,706.0,A,9.4,A,42.6,A
2012-04-10 00:00:00+00:00,14.1,A,09406000,172.0,A,,,691.0,A,9.2,A,51.3,A
2012-04-11 00:00:00+00:00,13.0,A,09406000,175.0,A,,,678.0,A,9.2,A,58.3,A
2012-04-12 00:00:00+00:00,12.3,A,09406000,208.0,A,,,667.0,A,9.4,A,90.8,A
2012-04-13 00:00:00+00:00,10.8,A,09406000,180.0,A,,,653.0,A,9.7,A,46.5,A
2012-04-14 00:00:00+00:00,8.9,A,09406000,213.0,A,,,683.0,A,10.0,A,66.4,A
2012-04-15 00:00:00+00:00,9.9,A,09406000,258.0,A,,,584.0,A,10.0,A,647.0,A
2012-04-16 00:00:00+00:00,12.1,A,09406000,219.0,A,,,595.0,A,9.6,A,170.0,A
2012-04-17 00:00:00+00:00,13.5,A,09406000,202.0,A,,,682.0,A,9.2,A,120.0,A
2012-04-18 00:00:00+00:00,14.0,A,09406000,227.0,A,,,644.0,A,9.0,A,191.0,A
2012-04-19 00:00:00+00:00,14.7,A,09406000,239.0,A,,,607.0,A,8.9,A,149.0,A
2012-04-20 00:00:00+00:00,15.8,A,09406000,229.0,A,,,605.0,A,8.7,A,105.0,A
2012-04-21 00:00:00+00:00,16.6,A,09406000,230.0,A,,,596.0,A,8.5,A,175.0,A
2012-04-22 00:00:00+00:00,16.9,A,09406000,227.0,A,,,581.0,A,8.4,A,196.0,A
2012-04-23 00:00:00+00:00,16.8,A,09406000,222.0,A,,,581.0,A,8.4,A,149.0,A
2012-04-24 00:00:00+00:00,16.6,A,09406000,225.0,A,,,571.0,A,8.5,A,158.0,A
2012-04-25 00:00:00+00:00,14.8,A,09406000,220.0,A,,,566.0,A,8.8,A,140.0,A
2012-04-26 00:00:00+00:00,14.1,A,09406000,200.0,A,,,606.0,A,,,,
2012-04-27 00:00:00+00:00,15.0,A,09406000,218.0,A,,,615.0,A,,,71.9,A
2012-04-28 00:00:00+00:00,15.1,A,09406000,197.0,A,,,611.0,A,,,60.9,A
2012-04-29 00:00:00+00:00,15.3,A,09406000,175.0,A,,,634.0,A,,,47.2,A
2012-04-30 00:00:00+00:00,15.6,A,09406000,162.0,A,,,,,,,51.8,A
2012-05-01 00:00:00+00:00,16.8,A,09406000,156.0,A,,,658.0,A,,,62.0,A
2012-05-02 00:00:00+00:00,17.3,A,09406000,150.0,A,,,658.0,A,8.9,A,42.9,A
2012-05-03 00:00:00+00:00,17.6,A,09406000,143.0,A,,,665.0,A,8.9,A,36.4,A
2012-05-04 00:00:00+00:00,17.7,A,09406000,135.0,A,,,678.0,A,8.8,A,30.3,A
2012-05-05 00:00:00+00:00,17.2,A,09406000,133.0,A,,,690.0,A,8.9,A,30.3,A
2012-05-06 00:00:00+00:00,16.2,A,09406000,128.0,A,,,718.0,A,9.1,A,31.6,A
2012-05-07 00:00:00+00:00,15.6,A,09406000,118.0,A,,,725.0,A,9.2,A,26.1,A
2012-05-08 00:00:00+00:00,16.6,A,09406000,113.0,A,,,738.0,A,9.0,A,24.6,A
2012-05-09 00:00:00+00:00,18.1,A,09406000,111.0,A,,,743.0,A,8.8,A,26.5,A
2012-05-10 00:00:00+00:00,18.5,A,09406000,107.0,A,,,743.0,A,8.7,A,21.0,A
2012-05-11 00:00:00+00:00,18.8,A,09406000,103.0,A,,,749.0,A,8.6,A,16.0,A
2012-05-12 00:00:00+00:00,19.0,A,09406000,101.0,A,,,756.0,A,8.7,A,12.5,A
2012-05-13 00:00:00+00:00,18.7,A,09406000,98.9,A,,,764.0,A,8.7,A,11.9,A
2012-05-14 00:00:00+00:00,19.0,A,09406000,101.0,A,,,763.0,A,8.7,A,11.3,A
2012-05-15 00:00:00+00:00,19.2,A,09406000,98.0,"A, e",,,763.0,A,8.6,A,15.7,A
2012-05-16 00:00:00+00:00,19.3,A,09406000,95.7,"A, e",,,763.0,A,8.6,A,15.9,A
2012-05-17 00:00:00+00:00,19.7,A,09406000,94.1,"A, e",,,761.0,A,8.4,A,8.9,A
2012-05-18 00:00:00+00:00,19.3,A,09406000,93.1,A,,,763.0,A,8.4,A,9.5,A
2012-05-19 00:00:00+00:00,19.0,A,09406000,92.0,A,,,761.0,A,8.6,A,8.5,A
2012-05-20 00:00:00+00:00,19.8,A,09406000,85.9,A,,,758.0,A,8.5,A,8.1,A
2012-05-21 00:00:00+00:00,20.5,A,09406000,78.5,A,,,,,8.4,A,9.8,A
2012-05-22 00:00:00+00:00,20.8,A,09406000,78.1,A,,,,,8.3,A,11.1,A
2012-05-23 00:00:00+00:00,20.3,A,09406000,78.7,A,,,766.0,A,8.2,A,11.1,A
2012-05-24 00:00:00+00:00,19.1,A,09406000,79.7,A,,,770.0,A,8.3,A,11.1,A
2012-05-25 00:00:00+00:00,19.8,A,09406000,78.9,A,,,773.0,A,8.1,A,10.5,A
2012-05-26 00:00:00+00:00,18.0,A,09406000,78.3,A,,,777.0,A,8.4,A,9.7,A
2012-05-27 00:00:00+00:00,17.1,A,09406000,79.8,A,,,785.0,A,8.7,A,10.2,A
2012-05-28 00:00:00+00:00,18.3,A,09406000,80.7,A,,,777.0,A,8.5,A,10.7,A
2012-05-29 00:00:00+00:00,19.2,A,09406000,79.8,A,,,,,8.3,A,17.8,A
2012-05-30 00:00:00+00:00,19.8,A,09406000,76.7,A,,,,,8.2,A,19.8,A
2012-05-31 00:00:00+00:00,21.0,A,09406000,74.4,A,,,,,8.0,A,13.0,A
2012-06-01 00:00:00+00:00,22.5,A,09406000,73.1,A,,,781.0,A,7.7,A,10.5,A
2012-06-02 00:00:00+00:00,22.9,A,09406000,70.5,A,,,780.0,A,7.6,A,10.9,A
2012-06-03 00:00:00+00:00,22.4,A,09406000,68.8,A,,,781.0,A,7.7,A,10.7,A
2012-06-04 00:00:00+00:00,,,09406000,67.0,A,,,,,,,,
2012-06-05 00:00:00+00:00,21.3,A,09406000,65.6,A,,,,,,,,
2012-06-06 00:00:00+00:00,,,09406000,66.4,A,,,,,,,,
2012-06-07 00:00:00+00:00,,,09406000,65.3,A,,,,,,,,
2012-06-08 00:00:00+00:00,21.1,A,09406000,65.2,A,,,795.0,A,8.1,A,10.1,A
2012-06-09 00:00:00+00:00,,,09406000,65.4,A,,,,,,,,
2012-06-10 00:00:00+00:00,,,09406000,65.9,A,,,,,,,,
2012-06-11 00:00:00+00:00,,,09406000,67.9,A,,,,,,,,
2012-06-12 00:00:00+00:00,,,09406000,66.0,A,,,,,,,,
2012-06-13 00:00:00+00:00,,,09406000,67.8,A,,,,,,,,
2012-06-14 00:00:00+00:00,22.4,A,09406000,68.7,A,,,,,,,11.0,A
2012-06-15 00:00:00+00:00,22.4,A,09406000,67.0,A,,,786.0,A,7.7,A,11.9,A
2012-06-16 00:00:00+00:00,23.2,A,09406000,67.5,A,,,783.0,A,7.6,A,12.0,A
2012-06-17 00:00:00+00:00,23.2,A,09406000,68.0,A,,,780.0,A,7.8,A,13.0,A
2012-06-18 00:00:00+00:00,22.7,A,09406000,67.0,A,,,783.0,A,7.7,A,11.8,A
2012-06-19 00:00:00+00:00,22.3,A,09406000,65.9,A,,,,,,,,
2012-06-20 00:00:00+00:00,,,09406000,66.1,A,,,,,,,,
2012-06-21 00:00:00+00:00,,,09406000,64.9,A,,,,,,,,
2012-06-22 00:00:00+00:00,23.0,A,09406000,63.6,A,,,791.0,A,7.6,A,11.7,A
2012-06-23 00:00:00+00:00,22.8,A,09406000,62.6,A,,,787.0,A,7.6,A,12.0,A
2012-06-24 00:00:00+00:00,22.5,A,09406000,62.1,A,,,796.0,A,7.8,A,11.0,A
2012-06-25 00:00:00+00:00,23.0,A,09406000,64.5,A,,,801.0,A,7.7,A,11.9,A
2012-06-26 00:00:00+00:00,23.1,A,09406000,64.2,A,,,793.0,A,7.6,A,11.5,A
2012-06-27 00:00:00+00:00,23.3,A,09406000,61.0,A,,,801.0,A,7.6,A,11.4,A
2012-06-28 00:00:00+00:00,,,09406000,59.1,A,,,,,,,,
2012-06-29 00:00:00+00:00,24.1,A,09406000,60.6,A,,,799.0,A,7.5,A,12.0,A
