datetime,00060_Mean,00060_Mean_cd,site_no,00095_Mean,00095_Mean_cd
1998-11-14 00:00:00+00:00,490.0,A,09251000,604.0,A
1998-11-15 00:00:00+00:00,465.0,A,09251000,603.0,A
1998-11-16 00:00:00+00:00,437.0,A,09251000,606.0,A
1998-11-17 00:00:00+00:00,434.0,A,09251000,624.0,A
1998-11-18 00:00:00+00:00,426.0,A,09251000,621.0,A
1998-11-19 00:00:00+00:00,407.0,A,09251000,621.0,A
1998-11-20 00:00:00+00:00,422.0,A,09251000,626.0,A
1998-11-21 00:00:00+00:00,393.0,A,09251000,629.0,A
1998-11-22 00:00:00+00:00,337.0,A,09251000,631.0,A
1998-11-23 00:00:00+00:00,378.0,A,09251000,637.0,A
1998-11-24 00:00:00+00:00,393.0,A,09251000,665.0,A
1998-11-25 00:00:00+00:00,372.0,A,09251000,662.0,A
1998-11-26 00:00:00+00:00,356.0,A,09251000,638.0,A
1998-11-27 00:00:00+00:00,362.0,A,09251000,638.0,A
1998-11-28 00:00:00+00:00,372.0,A,09251000,647.0,A
1998-11-29 00:00:00+00:00,372.0,A,09251000,658.0,A
1998-11-30 00:00:00+00:00,379.0,A,09251000,661.0,A
1998-12-01 00:00:00+00:00,399.0,A,09251000,665.0,A
1998-12-02 00:00:00+00:00,378.0,A,09251000,663.0,A
1998-12-03 00:00:00+00:00,361.0,A,09251000,656.0,A
1998-12-04 00:00:00+00:00,357.0,A,09251000,661.0,A
1998-12-05 00:00:00+00:00,362.0,A,09251000,664.0,A
1998-12-06 00:00:00+00:00,240.0,A,09251000,684.0,A
1998-12-07 00:00:00+00:00,140.0,A,09251000,713.0,A
1998-12-08 00:00:00+00:00,205.0,A,09251000,760.0,A
1998-12-09 00:00:00+00:00,290.0,A,09251000,745.0,A
1998-12-10 00:00:00+00:00,280.0,"A, e",09251000,818.0,A
1998-12-11 00:00:00+00:00,270.0,"A, e",09251000,897.0,A
1998-12-12 00:00:00+00:00,280.0,"A, e",09251000,907.0,A
1998-12-13 00:00:00+00:00,320.0,"A, e",09251000,913.0,A
1998-12-14 00:00:00+00:00,340.0,"A, e",09251000,868.0,A
1998-12-15 00:00:00+00:00,360.0,"A, e",09251000,816.0,A
1998-12-16 00:00:00+00:00,360.0,"A, e",09251000,763.0,A
1998-12-17 00:00:00+00:00,390.0,"A, e",09251000,729.0,A
1998-12-18 00:00:00+00:00,420.0,"A, e",09251000,704.0,A
1998-12-19 00:00:00+00:00,370.0,"A, e",09251000,692.0,A
1998-12-20 00:00:00+00:00,210.0,"A, e",09251000,691.0,A
1998-12-21 00:00:00+00:00,170.0,"A, e",09251000,696.0,A
1998-12-22 00:00:00+00:00,130.0,"A, e",09251000,707.0,A
1998-12-23 00:00:00+00:00,110.0,"A, e",09251000,719.0,A
1998-12-24 00:00:00+00:00,130.0,"A, e",09251000,754.0,A
1998-12-25 00:00:00+00:00,150.0,"A, e",09251000,773.0,A
1998-12-26 00:00:00+00:00,280.0,"A, e",09251000,778.0,A
1998-12-27 00:00:00+00:00,350.0,"A, e",09251000,752.0,A
1998-12-28 00:00:00+00:00,350.0,"A, e",09251000,719.0,A
1998-12-29 00:00:00+00:00,480.0,"A, e",09251000,692.0,A
1998-12-30 00:00:00+00:00,450.0,"A, e",09251000,679.0,A
1998-12-31 00:00:00+00:00,460.0,"A, e",09251000,672.0,A
1999-01-01 00:00:00+00:00,380.0,"A, e",09251000,669.0,A
1999-01-02 00:00:00+00:00,440.0,"A, e",09251000,689.0,A
1999-01-03 00:00:00+00:00,320.0,"A, e",09251000,709.0,A
1999-01-04 00:00:00+00:00,300.0,"A, e",09251000,730.0,A
1999-01-05 00:00:00+00:00,350.0,"A, e",09251000,728.0,A
1999-01-06 00:00:00+00:00,460.0,"A, e",09251000,729.0,A
1999-01-07 00:00:00+00:00,470.0,"A, e",09251000,729.0,A
1999-01-08 00:00:00+00:00,500.0,"A, e",09251000,727.0,A
1999-01-09 00:00:00+00:00,410.0,"A, e",09251000,734.0,A
1999-01-10 00:00:00+00:00,420.0,"A, e",09251000,749.0,A
1999-01-11 00:00:00+00:00,440.0,"A, e",09251000,764.0,A
1999-01-12 00:00:00+00:00,480.0,"A, e",09251000,774.0,A
1999-01-13 00:00:00+00:00,480.0,"A, e",09251000,789.0,A
1999-01-14 00:00:00+00:00,410.0,"A, e",09251000,818.0,A
1999-01-15 00:00:00+00:00,400.0,"A, e",09251000,833.0,A
1999-01-16 00:00:00+00:00,440.0,"A, e",09251000,836.0,A
1999-01-17 00:00:00+00:00,410.0,"A, e",09251000,835.0,A
1999-01-18 00:00:00+00:00,410.0,"A, e",09251000,827.0,A
1999-01-19 00:00:00+00:00,480.0,"A, e",09251000,812.0,A
1999-01-20 00:00:00+00:00,450.0,"A, e",09251000,800.0,A
1999-01-21 00:00:00+00:00,420.0,"A, e",09251000,810.0,A
1999-01-22 00:00:00+00:00,420.0,"A, e",09251000,838.0,A
1999-01-23 00:00:00+00:00,400.0,"A, e",09251000,863.0,A
1999-01-24 00:00:00+00:00,440.0,"A, e",09251000,855.0,A
1999-01-25 00:00:00+00:00,400.0,"A, e",09251000,864.0,A
1999-01-26 00:00:00+00:00,380.0,"A, e",09251000,859.0,A
1999-01-27 00:00:00+00:00,410.0,"A, e",09251000,838.0,A
1999-01-28 00:00:00+00:00,340.0,"A, e",09251000,827.0,A
1999-01-29 00:00:00+00:00,240.0,"A, e",09251000,836.0,A
1999-01-30 00:00:00+00:00,220.0,"A, e",09251000,841.0,A
1999-01-31 00:00:00+00:00,220.0,"A, e",09251000,826.0,A
1999-02-01 00:00:00+00:00,240.0,"A, e",09251000,841.0,A
1999-02-02 00:00:00+00:00,340.0,"A, e",09251000,862.0,A
1999-02-03 00:00:00+00:00,320.0,"A, e",09251000,867.0,A
1999-02-04 00:00:00+00:00,430.0,"A, e",09251000,839.0,A
1999-02-05 00:00:00+00:00,410.0,"A, e",09251000,821.0,A
1999-02-06 00:00:00+00:00,460.0,"A, e",09251000,802.0,A
1999-02-07 00:00:00+00:00,470.0,"A, e",09251000,834.0,A
1999-02-08 00:00:00+00:00,500.0,"A, e",09251000,930.0,A
1999-02-09 00:00:00+00:00,480.0,"A, e",09251000,935.0,A
1999-02-10 00:00:00+00:00,520.0,"A, e",09251000,960.0,A
1999-02-11 00:00:00+00:00,350.0,"A, e",09251000,1020.0,A
1999-02-12 00:00:00+00:00,280.0,"A, e",09251000,982.0,A
1999-02-13 00:00:00+00:00,250.0,"A, e",09251000,979.0,A
1999-02-14 00:00:00+00:00,280.0,"A, e",09251000,937.0,A
1999-02-15 00:00:00+00:00,360.0,"A, e",09251000,1000.0,A
1999-02-16 00:00:00+00:00,390.0,"A, e",09251000,992.0,A
1999-02-17 00:00:00+00:00,380.0,"A, e",09251000,978.0,A
1999-02-18 00:00:00+00:00,390.0,"A, e",09251000,943.0,A
1999-02-19 00:00:00+00:00,420.0,"A, e",09251000,919.0,A
1999-02-20 00:00:00+00:00,440.0,"A, e",09251000,917.0,A
1999-02-21 00:00:00+00:00,380.0,"A, e",09251000,920.0,A
1999-02-22 00:00:00+00:00,410.0,"A, e",09251000,906.0,A
1999-02-23 00:00:00+00:00,400.0,"A, e",09251000,891.0,A
1999-02-24 00:00:00+00:00,430.0,"A, e",09251000,898.0,A
1999-02-25 00:00:00+00:00,480.0,"A, e",09251000,905.0,A
1999-02-26 00:00:00+00:00,490.0,"A, e",09251000,928.0,A
1999-02-27 00:00:00+00:00,420.0,"A, e",09251000,989.0,A
1999-02-28 00:00:00+00:00,410.0,"A, e",09251000,,
1999-03-01 00:00:00+00:00,480.0,"A, e",09251000,,
1999-03-02 00:00:00+00:00,500.0,"A, e",09251000,,
1999-03-03 00:00:00+00:00,480.0,"A, e",09251000,,
1999-03-04 00:00:00+00:00,520.0,"A, e",09251000,,
1999-03-05 00:00:00+00:00,400.0,"A, e",09251000,,
1999-03-06 00:00:00+00:00,370.0,"A, e",09251000,,
1999-03-07 00:00:00+00:00,380.0,"A, e",09251000,,
1999-03-08 00:00:00+00:00,472.0,A,09251000,,
1999-03-09 00:00:00+00:00,540.0,A,09251000,,
1999-03-10 00:00:00+00:00,592.0,A,09251000,,
1999-03-11 00:00:00+00:00,621.0,A,09251000,,
1999-03-12 00:00:00+00:00,587.0,A,09251000,,
1999-03-13 00:00:00+00:00,570.0,A,09251000,,
1999-03-14 00:00:00+00:00,612.0,A,09251000,,
1999-03-15 00:00:00+00:00,613.0,A,09251000,,
1999-03-16 00:00:00+00:00,639.0,A,09251000,,
1999-03-17 00:00:00+00:00,694.0,A,09251000,,
1999-03-18 00:00:00+00:00,795.0,A,09251000,915.0,A
1999-03-19 00:00:00+00:00,870.0,A,09251000,916.0,A
1999-03-20 00:00:00+00:00,985.0,A,09251000,911.0,A
1999-03-21 00:00:00+00:00,1100.0,A,09251000,944.0,A
1999-03-22 00:00:00+00:00,1300.0,A,09251000,913.0,A
1999-03-23 00:00:00+00:00,1370.0,A,09251000,862.0,A
1999-03-24 00:00:00+00:00,1310.0,A,09251000,814.0,A
1999-03-25 00:00:00+00:00,1350.0,A,09251000,749.0,A
1999-03-26 00:00:00+00:00,1480.0,A,09251000,712.0,A
1999-03-27 00:00:00+00:00,1780.0,A,09251000,666.0,A
1999-03-28 00:00:00+00:00,1900.0,A,09251000,642.0,A
1999-03-29 00:00:00+00:00,1570.0,A,09251000,647.0,A
1999-03-30 00:00:00+00:00,1320.0,A,09251000,634.0,A
1999-03-31 00:00:00+00:00,1370.0,A,09251000,624.0,A
1999-04-01 00:00:00+00:00,1800.0,A,09251000,584.0,A
1999-04-02 00:00:00+00:00,1720.0,A,09251000,568.0,A
1999-04-03 00:00:00+00:00,1580.0,A,09251000,571.0,A
1999-04-04 00:00:00+00:00,1400.0,A,09251000,591.0,A
1999-04-05 00:00:00+00:00,1190.0,A,09251000,645.0,A
1999-04-06 00:00:00+00:00,1150.0,A,09251000,695.0,A
1999-04-07 00:00:00+00:00,1070.0,A,09251000,724.0,A
1999-04-08 00:00:00+00:00,1150.0,A,09251000,719.0,A
1999-04-09 00:00:00+00:00,1570.0,A,09251000,661.0,A
1999-04-10 00:00:00+00:00,1440.0,A,09251000,579.0,A
1999-04-11 00:00:00+00:00,1270.0,A,09251000,566.0,A
1999-04-12 00:00:00+00:00,1140.0,A,09251000,579.0,A
1999-04-13 00:00:00+00:00,1180.0,A,09251000,597.0,A
1999-04-14 00:00:00+00:00,1490.0,A,09251000,577.0,A
1999-04-15 00:00:00+00:00,1950.0,A,09251000,511.0,A
1999-04-16 00:00:00+00:00,1760.0,A,09251000,464.0,A
1999-04-17 00:00:00+00:00,1490.0,A,09251000,475.0,A
1999-04-18 00:00:00+00:00,1280.0,A,09251000,490.0,A
1999-04-19 00:00:00+00:00,1300.0,A,09251000,507.0,A
1999-04-20 00:00:00+00:00,1520.0,A,09251000,502.0,A
1999-04-21 00:00:00+00:00,2420.0,A,09251000,455.0,A
1999-04-22 00:00:00+00:00,3100.0,A,09251000,402.0,A
1999-04-23 00:00:00+00:00,3040.0,A,09251000,416.0,A
1999-04-24 00:00:00+00:00,2850.0,A,09251000,446.0,A
1999-04-25 00:00:00+00:00,3130.0,A,09251000,528.0,A
1999-04-26 00:00:00+00:00,4160.0,A,09251000,552.0,A
1999-04-27 00:00:00+00:00,4180.0,A,09251000,545.0,A
1999-04-28 00:00:00+00:00,4150.0,A,09251000,568.0,A
1999-04-29 00:00:00+00:00,3940.0,A,09251000,478.0,A
1999-04-30 00:00:00+00:00,4330.0,A,09251000,419.0,A
1999-05-01 00:00:00+00:00,5320.0,A,09251000,360.0,A
1999-05-02 00:00:00+00:00,4680.0,A,09251000,362.0,A
1999-05-03 00:00:00+00:00,4450.0,A,09251000,356.0,A
1999-05-04 00:00:00+00:00,4210.0,A,09251000,355.0,A
1999-05-05 00:00:00+00:00,3770.0,A,09251000,355.0,A
1999-05-06 00:00:00+00:00,3170.0,A,09251000,368.0,A
1999-05-07 00:00:00+00:00,2780.0,A,09251000,380.0,A
1999-05-08 00:00:00+00:00,2660.0,A,09251000,389.0,A
1999-05-09 00:00:00+00:00,3240.0,A,09251000,364.0,A
1999-05-10 00:00:00+00:00,4560.0,A,09251000,307.0,A
1999-05-11 00:00:00+00:00,4970.0,A,09251000,284.0,A
1999-05-12 00:00:00+00:00,3830.0,A,09251000,304.0,A
1999-05-13 00:00:00+00:00,3230.0,A,09251000,326.0,A
1999-05-14 00:00:00+00:00,3390.0,A,09251000,346.0,A
1999-05-15 00:00:00+00:00,4170.0,A,09251000,385.0,A
1999-05-16 00:00:00+00:00,4010.0,A,09251000,404.0,A
1999-05-17 00:00:00+00:00,3870.0,A,09251000,382.0,A
1999-05-18 00:00:00+00:00,3560.0,A,09251000,360.0,A
1999-05-19 00:00:00+00:00,3950.0,A,09251000,342.0,A
1999-05-20 00:00:00+00:00,5070.0,A,09251000,291.0,A
1999-05-21 00:00:00+00:00,6150.0,A,09251000,244.0,A
1999-05-22 00:00:00+00:00,6910.0,A,09251000,215.0,A
1999-05-23 00:00:00+00:00,7450.0,A,09251000,197.0,A
1999-05-24 00:00:00+00:00,8200.0,A,09251000,180.0,A
1999-05-25 00:00:00+00:00,9320.0,A,09251000,171.0,A
1999-05-26 00:00:00+00:00,9850.0,A,09251000,172.0,A
1999-05-27 00:00:00+00:00,9400.0,A,09251000,168.0,A
1999-05-28 00:00:00+00:00,8770.0,A,09251000,165.0,A
1999-05-29 00:00:00+00:00,8600.0,A,09251000,161.0,A
1999-05-30 00:00:00+00:00,9130.0,A,09251000,159.0,A
1999-05-31 00:00:00+00:00,9930.0,A,09251000,161.0,A
1999-06-01 00:00:00+00:00,9980.0,A,09251000,150.0,A
1999-06-02 00:00:00+00:00,8190.0,A,09251000,160.0,A
1999-06-03 00:00:00+00:00,7510.0,A,09251000,160.0,A
1999-06-04 00:00:00+00:00,7950.0,A,09251000,148.0,A
1999-06-05 00:00:00+00:00,7500.0,A,09251000,143.0,A
1999-06-06 00:00:00+00:00,6660.0,A,09251000,141.0,A
1999-06-07 00:00:00+00:00,5890.0,A,09251000,152.0,A
1999-06-08 00:00:00+00:00,5500.0,A,09251000,163.0,A
1999-06-09 00:00:00+00:00,5890.0,A,09251000,147.0,A
1999-06-10 00:00:00+00:00,6290.0,A,09251000,133.0,A
1999-06-11 00:00:00+00:00,6140.0,A,09251000,129.0,A
1999-06-12 00:00:00+00:00,5810.0,A,09251000,132.0,A
1999-06-13 00:00:00+00:00,5520.0,A,09251000,132.0,A
1999-06-14 00:00:00+00:00,5270.0,A,09251000,133.0,A
1999-06-15 00:00:00+00:00,5190.0,A,09251000,138.0,A
1999-06-16 00:00:00+00:00,5660.0,A,09251000,140.0,A
1999-06-17 00:00:00+00:00,5830.0,A,09251000,157.0,A
1999-06-18 00:00:00+00:00,5850.0,A,09251000,156.0,A
1999-06-19 00:00:00+00:00,6090.0,A,09251000,145.0,A
1999-06-20 00:00:00+00:00,5910.0,A,09251000,138.0,A
1999-06-21 00:00:00+00:00,5630.0,A,09251000,135.0,A
1999-06-22 00:00:00+00:00,5360.0,A,09251000,135.0,A
1999-06-23 00:00:00+00:00,5200.0,A,09251000,136.0,A
1999-06-24 00:00:00+00:00,5110.0,A,09251000,133.0,A
1999-06-25 00:00:00+00:00,4760.0,A,09251000,132.0,A
1999-06-26 00:00:00+00:00,4410.0,A,09251000,139.0,A
1999-06-27 00:00:00+00:00,4270.0,A,09251000,132.0,A
1999-06-28 00:00:00+00:00,3700.0,A,09251000,141.0,A
1999-06-29 00:00:00+00:00,3100.0,A,09251000,153.0,A
1999-06-30 00:00:00+00:00,2840.0,A,09251000,163.0,A
1999-07-01 00:00:00+00:00,2470.0,A,09251000,174.0,A
1999-07-02 00:00:00+00:00,2170.0,A,09251000,190.0,A
1999-07-03 00:00:00+00:00,2340.0,A,09251000,188.0,A
1999-07-04 00:00:00+00:00,2210.0,A,09251000,175.0,A
1999-07-05 00:00:00+00:00,2100.0,A,09251000,173.0,A
1999-07-06 00:00:00+00:00,1900.0,A,09251000,178.0,A
1999-07-07 00:00:00+00:00,1600.0,A,09251000,197.0,A
1999-07-08 00:00:00+00:00,1500.0,A,09251000,213.0,A
1999-07-09 00:00:00+00:00,1480.0,A,09251000,241.0,A
1999-07-10 00:00:00+00:00,1470.0,A,09251000,236.0,A
1999-07-11 00:00:00+00:00,1220.0,A,09251000,244.0,A
1999-07-12 00:00:00+00:00,1120.0,A,09251000,266.0,A
1999-07-13 00:00:00+00:00,913.0,A,09251000,280.0,A
1999-07-14 00:00:00+00:00,892.0,A,09251000,293.0,A
1999-07-15 00:00:00+00:00,895.0,A,09251000,300.0,A
1999-07-16 00:00:00+00:00,1000.0,A,09251000,319.0,A
1999-07-17 00:00:00+00:00,1140.0,A,09251000,297.0,A
1999-07-18 00:00:00+00:00,949.0,A,09251000,277.0,A
1999-07-19 00:00:00+00:00,872.0,A,09251000,289.0,A
1999-07-20 00:00:00+00:00,815.0,A,09251000,303.0,A
1999-07-21 00:00:00+00:00,810.0,A,09251000,316.0,A
