datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd
2019-01-22 00:00:00+00:00,5.2,A,14181500,743.0,A,734.0,A,2740.0,A,,,,
2019-01-23 00:00:00+00:00,5.4,A,14181500,741.0,A,734.0,A,2710.0,A,,,,
2019-01-24 00:00:00+00:00,5.4,A,14181500,743.0,A,733.0,A,2920.0,A,,,,
2019-01-25 00:00:00+00:00,5.3,A,14181500,743.0,A,734.0,A,2810.0,A,,,,
2019-01-26 00:00:00+00:00,5.4,A,14181500,,,735.0,"A, [4]",2750.0,"A, e",,,,
2019-01-27 00:00:00+00:00,5.5,A,14181500,,,,,2750.0,"A, e",,,,
2019-01-28 00:00:00+00:00,5.5,A,14181500,737.0,A,736.0,A,2820.0,A,,,,
2019-01-29 00:00:00+00:00,5.4,A,14181500,733.0,A,734.0,A,2600.0,A,,,,
2019-01-30 00:00:00+00:00,5.4,A,14181500,731.0,A,731.0,A,2240.0,A,,,,
2019-01-31 00:00:00+00:00,5.3,A,14181500,728.0,A,731.0,A,1740.0,A,,,,
2019-02-01 00:00:00+00:00,5.4,A,14181500,725.0,A,732.0,A,1550.0,A,,,,
2019-02-02 00:00:00+00:00,5.5,A,14181500,721.0,A,732.0,A,1370.0,A,,,,
2019-02-03 00:00:00+00:00,5.5,A,14181500,719.0,A,732.0,A,1150.0,A,,,,
2019-02-04 00:00:00+00:00,5.3,A,14181500,719.0,A,729.0,A,1110.0,A,,,,
2019-02-05 00:00:00+00:00,5.0,A,14181500,728.0,A,727.0,A,1100.0,A,,,,
2019-02-06 00:00:00+00:00,4.9,A,14181500,737.0,A,731.0,A,1100.0,A,,,,
2019-02-07 00:00:00+00:00,4.8,A,14181500,738.0,A,734.0,A,1100.0,A,,,,
2019-02-08 00:00:00+00:00,4.8,A,14181500,732.0,A,735.0,A,1100.0,A,,,,
2019-02-09 00:00:00+00:00,4.8,A,14181500,721.0,A,733.0,A,1090.0,A,,,,
2019-02-10 00:00:00+00:00,4.7,A,14181500,728.0,A,730.0,A,1040.0,A,,,,
2019-02-11 00:00:00+00:00,4.6,A,14181500,728.0,A,728.0,A,1040.0,A,,,,
2019-02-12 00:00:00+00:00,4.7,A,14181500,726.0,A,729.0,A,1040.0,A,,,,
2019-02-13 00:00:00+00:00,4.8,A,14181500,721.0,A,731.0,A,1030.0,A,,,,
2019-02-14 00:00:00+00:00,4.9,A,14181500,714.0,A,729.0,A,1050.0,A,,,,
2019-02-15 00:00:00+00:00,4.9,A,14181500,723.0,A,730.0,A,1050.0,A,,,,
2019-02-16 00:00:00+00:00,4.9,A,14181500,729.0,A,729.0,A,1050.0,A,,,,
2019-02-17 00:00:00+00:00,4.8,A,14181500,735.0,A,731.0,A,1050.0,A,,,,
2019-02-18 00:00:00+00:00,4.8,A,14181500,741.0,A,734.0,A,1040.0,A,,,,
2019-02-19 00:00:00+00:00,4.8,A,14181500,736.0,A,735.0,A,1030.0,A,,,,
2019-02-20 00:00:00+00:00,4.6,A,14181500,728.0,A,732.0,A,1020.0,A,,,,
2019-02-21 00:00:00+00:00,4.4,A,14181500,733.0,A,729.0,A,1030.0,A,,,,
2019-02-22 00:00:00+00:00,4.3,A,14181500,735.0,A,728.0,A,1020.0,A,,,,
2019-02-23 00:00:00+00:00,4.3,A,14181500,735.0,A,728.0,A,1030.0,A,,,,
2019-02-24 00:00:00+00:00,4.2,A,14181500,730.0,A,726.0,A,1030.0,A,,,,
2019-02-25 00:00:00+00:00,4.1,A,14181500,725.0,A,724.0,A,1030.0,A,,,,
2019-02-26 00:00:00+00:00,4.1,A,14181500,730.0,A,725.0,A,1030.0,A,,,,
2019-02-27 00:00:00+00:00,4.0,A,14181500,729.0,A,724.0,A,1030.0,A,,,,
2019-02-28 00:00:00+00:00,4.0,A,14181500,734.0,A,726.0,A,1030.0,A,,,,
2019-03-01 00:00:00+00:00,4.2,A,14181500,734.0,A,729.0,A,1040.0,A,,,,
2019-03-02 00:00:00+00:00,4.3,A,14181500,733.0,A,731.0,A,1040.0,A,,,,
2019-03-03 00:00:00+00:00,4.2,A,14181500,735.0,A,729.0,A,1030.0,A,,,,
2019-03-04 00:00:00+00:00,4.0,A,14181500,736.0,A,787.0,A,1040.0,A,,,,
2019-03-05 00:00:00+00:00,3.8,A,14181500,730.0,A,816.0,A,1030.0,A,,,,
2019-03-06 00:00:00+00:00,3.9,A,14181500,724.0,A,809.0,"A, [4]",1030.0,A,,,,
2019-03-07 00:00:00+00:00,3.9,A,14181500,732.0,A,817.0,A,1030.0,A,,,,
2019-03-08 00:00:00+00:00,3.9,A,14181500,731.0,A,819.0,A,1030.0,A,,,,
2019-03-09 00:00:00+00:00,4.0,A,14181500,731.0,A,819.0,A,1030.0,A,,,,
2019-03-10 00:00:00+00:00,4.0,A,14181500,735.0,A,824.0,A,1030.0,A,,,,
2019-03-11 00:00:00+00:00,4.1,A,14181500,735.0,A,824.0,A,1030.0,A,,,,
2019-03-12 00:00:00+00:00,4.1,A,14181500,731.0,A,819.0,A,1040.0,A,,,,
2019-03-13 00:00:00+00:00,4.1,A,14181500,740.0,A,826.0,A,1040.0,A,,,,
2019-03-14 00:00:00+00:00,4.2,A,14181500,741.0,A,,,1040.0,A,,,,
2019-03-15 00:00:00+00:00,4.4,A,14181500,739.0,A,826.0,A,1040.0,A,,,,
2019-03-16 00:00:00+00:00,4.5,A,14181500,738.0,A,823.0,A,1050.0,A,,,,
2019-03-17 00:00:00+00:00,4.5,A,14181500,737.0,A,825.0,A,1040.0,A,,,,
2019-03-18 00:00:00+00:00,4.7,A,14181500,734.0,A,820.0,A,1060.0,A,,,,
2019-03-19 00:00:00+00:00,4.9,A,14181500,731.0,A,820.0,A,1060.0,A,,,,
2019-03-20 00:00:00+00:00,5.1,A,14181500,729.0,A,833.0,"A, [4]",1040.0,A,,,,
2019-03-21 00:00:00+00:00,5.2,A,14181500,734.0,A,835.0,A,1080.0,A,,,,
2019-03-22 00:00:00+00:00,5.1,A,14181500,732.0,A,825.0,A,1080.0,A,,,,
2019-03-23 00:00:00+00:00,5.0,A,14181500,736.0,A,826.0,A,1090.0,A,,,,
2019-03-24 00:00:00+00:00,5.1,A,14181500,736.0,A,827.0,A,1090.0,A,,,,
2019-03-25 00:00:00+00:00,5.1,A,14181500,731.0,A,822.0,A,1080.0,A,,,,
2019-03-26 00:00:00+00:00,5.2,A,14181500,732.0,A,825.0,A,1080.0,A,,,,
2019-03-27 00:00:00+00:00,5.3,A,14181500,728.0,A,830.0,A,1170.0,A,,,,
2019-03-28 00:00:00+00:00,5.3,A,14181500,735.0,A,840.0,A,1270.0,A,,,,
2019-03-29 00:00:00+00:00,5.5,A,14181500,740.0,A,856.0,A,1270.0,A,,,,
2019-03-30 00:00:00+00:00,5.8,A,14181500,740.0,A,861.0,A,1260.0,A,,,,
2019-03-31 00:00:00+00:00,5.7,A,14181500,737.0,A,864.0,A,1270.0,A,,,,
2019-04-01 00:00:00+00:00,5.7,A,14181500,731.0,A,858.0,A,1280.0,A,,,,
2019-04-02 00:00:00+00:00,5.5,A,14181500,727.0,A,848.0,A,1280.0,A,,,,
2019-04-03 00:00:00+00:00,5.4,A,14181500,731.0,A,850.0,A,1290.0,A,,,,
2019-04-04 00:00:00+00:00,5.3,A,14181500,730.0,A,847.0,A,1400.0,A,,,,
2019-04-05 00:00:00+00:00,5.1,A,14181500,727.0,A,859.0,A,1540.0,A,,,,
2019-04-06 00:00:00+00:00,5.2,A,14181500,728.0,A,866.0,A,1560.0,A,,,,
2019-04-07 00:00:00+00:00,5.5,A,14181500,732.0,A,859.0,A,1820.0,A,,,,
2019-04-08 00:00:00+00:00,5.9,A,14181500,733.0,A,871.0,A,1960.0,A,,,,
2019-04-09 00:00:00+00:00,5.9,A,14181500,739.0,A,887.0,A,1930.0,A,,,,
2019-04-10 00:00:00+00:00,5.5,A,14181500,742.0,A,914.0,A,2940.0,A,,,,
2019-04-11 00:00:00+00:00,5.2,A,14181500,735.0,A,897.0,A,6220.0,A,,,,
2019-04-12 00:00:00+00:00,5.4,A,14181500,734.0,A,912.0,A,7000.0,A,,,,
2019-04-13 00:00:00+00:00,5.6,A,14181500,733.0,A,936.0,A,8550.0,A,,,,
2019-04-14 00:00:00+00:00,5.7,A,14181500,731.0,A,950.0,A,10100.0,A,,,,
2019-04-15 00:00:00+00:00,5.7,A,14181500,727.0,A,945.0,A,10100.0,A,,,,
2019-04-16 00:00:00+00:00,6.0,A,14181500,733.0,A,945.0,A,8980.0,A,,,,
2019-04-17 00:00:00+00:00,6.0,A,14181500,740.0,A,935.0,A,7030.0,A,,,,
2019-04-18 00:00:00+00:00,6.4,A,14181500,737.0,A,918.0,A,4990.0,A,,,,
2019-04-19 00:00:00+00:00,6.5,A,14181500,731.0,A,907.0,A,3650.0,A,,,,
2019-04-20 00:00:00+00:00,5.9,A,14181500,733.0,A,911.0,A,2990.0,A,,,,
2019-04-21 00:00:00+00:00,5.6,A,14181500,739.0,A,913.0,A,2420.0,A,,,,
2019-04-22 00:00:00+00:00,5.8,A,14181500,739.0,A,910.0,A,2160.0,A,,,,
2019-04-23 00:00:00+00:00,5.9,A,14181500,737.0,"A, [4]",852.0,"A, [4]",2040.0,A,,,,
2019-04-24 00:00:00+00:00,5.7,A,14181500,737.0,A,744.0,A,2110.0,A,35.0,A,12.0,A
2019-04-25 00:00:00+00:00,5.8,A,14181500,733.0,A,745.0,A,2160.0,A,35.0,A,12.0,A
2019-04-26 00:00:00+00:00,6.0,A,14181500,736.0,A,745.0,A,2260.0,A,35.0,A,11.9,A
2019-04-27 00:00:00+00:00,5.9,A,14181500,736.0,A,752.0,A,2810.0,A,35.0,A,12.1,A
2019-04-28 00:00:00+00:00,6.0,A,14181500,735.0,A,757.0,A,2810.0,A,35.0,A,12.1,A
2019-04-29 00:00:00+00:00,6.4,A,14181500,732.0,A,756.0,A,2450.0,A,35.0,A,12.0,A
2019-04-30 00:00:00+00:00,6.1,A,14181500,733.0,A,749.0,A,2050.0,A,35.0,A,12.0,A
2019-05-01 00:00:00+00:00,5.7,A,14181500,734.0,A,743.0,A,2040.0,A,35.0,A,12.0,A
2019-05-02 00:00:00+00:00,6.1,A,14181500,735.0,A,745.0,A,2040.0,A,35.0,A,12.0,A
2019-05-03 00:00:00+00:00,6.1,A,14181500,733.0,A,746.0,A,1900.0,A,35.0,A,12.0,A
2019-05-04 00:00:00+00:00,6.2,A,14181500,730.0,A,746.0,A,1660.0,A,35.0,A,11.9,A
2019-05-05 00:00:00+00:00,6.2,A,14181500,728.0,A,747.0,A,1580.0,A,35.0,A,11.9,A
2019-05-06 00:00:00+00:00,6.3,A,14181500,730.0,A,748.0,A,1590.0,A,35.0,A,11.9,A
2019-05-07 00:00:00+00:00,6.4,A,14181500,734.0,A,749.0,A,1590.0,A,35.0,A,11.9,A
2019-05-08 00:00:00+00:00,6.5,A,14181500,734.0,A,750.0,A,1560.0,A,35.0,A,11.9,A
2019-05-09 00:00:00+00:00,6.7,A,14181500,731.0,A,751.0,A,1550.0,A,34.0,A,11.9,A
2019-05-10 00:00:00+00:00,6.5,A,14181500,729.0,A,748.0,A,1730.0,A,35.0,A,11.9,A
2019-05-11 00:00:00+00:00,6.4,A,14181500,730.0,A,747.0,A,1820.0,A,35.0,A,11.9,A
2019-05-12 00:00:00+00:00,6.6,A,14181500,731.0,A,748.0,A,1920.0,A,34.0,A,11.8,A
2019-05-13 00:00:00+00:00,6.4,A,14181500,731.0,A,747.0,A,1920.0,A,35.0,A,11.9,A
2019-05-14 00:00:00+00:00,6.3,A,14181500,732.0,A,744.0,A,1910.0,A,35.0,A,11.8,A
2019-05-15 00:00:00+00:00,6.2,A,14181500,725.0,A,741.0,A,1850.0,A,34.0,A,11.8,A
2019-05-16 00:00:00+00:00,6.2,A,14181500,723.0,A,741.0,A,2160.0,A,35.0,A,11.8,A
2019-05-17 00:00:00+00:00,6.4,A,14181500,731.0,A,743.0,A,1990.0,A,34.0,A,11.8,A
2019-05-18 00:00:00+00:00,6.6,A,14181500,725.0,A,747.0,A,1640.0,A,34.0,A,11.8,A
2019-05-19 00:00:00+00:00,7.5,A,14181500,726.0,A,765.0,A,1570.0,A,34.0,A,11.8,A
2019-05-20 00:00:00+00:00,7.7,A,14181500,727.0,A,770.0,A,1900.0,A,34.0,A,11.8,A
2019-05-21 00:00:00+00:00,6.8,A,14181500,725.0,A,750.0,A,1750.0,A,34.0,A,11.8,A
2019-05-22 00:00:00+00:00,6.5,A,14181500,731.0,A,745.0,A,1580.0,A,35.0,A,11.8,A
2019-05-23 00:00:00+00:00,6.8,A,14181500,731.0,A,748.0,A,1590.0,A,34.0,A,11.8,A
2019-05-24 00:00:00+00:00,6.8,A,14181500,732.0,A,748.0,A,1590.0,A,35.0,A,11.7,A
2019-05-25 00:00:00+00:00,6.6,A,14181500,730.0,A,744.0,A,1560.0,A,34.0,A,11.7,A
2019-05-26 00:00:00+00:00,6.5,A,14181500,728.0,A,743.0,A,1540.0,A,34.0,A,11.7,A
2019-05-27 00:00:00+00:00,6.8,A,14181500,733.0,A,746.0,A,1540.0,A,34.0,A,11.7,A
2019-05-28 00:00:00+00:00,6.8,A,14181500,735.0,A,746.0,A,1540.0,A,34.0,A,11.7,A
2019-05-29 00:00:00+00:00,6.8,A,14181500,732.0,A,749.0,A,1540.0,A,35.0,A,11.8,A
2019-05-30 00:00:00+00:00,7.0,A,14181500,732.0,A,750.0,A,1570.0,A,35.0,A,11.7,A
2019-05-31 00:00:00+00:00,7.2,A,14181500,732.0,A,750.0,A,1570.0,A,35.0,A,11.7,A
2019-06-01 00:00:00+00:00,7.5,A,14181500,731.0,A,754.0,A,1380.0,A,35.0,A,11.6,A
2019-06-02 00:00:00+00:00,9.0,A,14181500,730.0,A,775.0,A,1270.0,A,35.0,A,11.6,A
2019-06-03 00:00:00+00:00,9.6,A,14181500,734.0,A,788.0,A,1280.0,A,35.0,A,11.6,A
2019-06-04 00:00:00+00:00,9.8,A,14181500,735.0,A,793.0,A,1280.0,A,35.0,A,11.6,A
2019-06-05 00:00:00+00:00,9.7,A,14181500,733.0,A,789.0,A,1270.0,A,35.0,A,11.5,A
2019-06-06 00:00:00+00:00,9.7,A,14181500,733.0,A,790.0,A,1260.0,A,35.0,A,11.5,A
2019-06-07 00:00:00+00:00,9.5,A,14181500,737.0,A,788.0,A,1260.0,A,35.0,A,11.6,A
2019-06-08 00:00:00+00:00,9.6,A,14181500,740.0,A,788.0,A,1250.0,A,35.0,A,11.6,A
2019-06-09 00:00:00+00:00,10.2,A,14181500,738.0,A,794.0,A,1240.0,A,35.0,A,11.5,A
2019-06-10 00:00:00+00:00,10.2,A,14181500,737.0,A,791.0,A,1250.0,A,35.0,A,11.5,A
2019-06-11 00:00:00+00:00,10.4,A,14181500,734.0,A,792.0,A,1240.0,A,35.0,A,11.4,A
2019-06-12 00:00:00+00:00,10.6,A,14181500,730.0,A,794.0,A,1250.0,A,35.0,A,11.4,A
2019-06-13 00:00:00+00:00,10.9,A,14181500,731.0,A,789.0,A,1270.0,A,35.0,A,11.2,A
2019-06-14 00:00:00+00:00,10.8,A,14181500,733.0,A,791.0,A,1270.0,A,35.0,A,11.3,A
2019-06-15 00:00:00+00:00,10.7,A,14181500,732.0,A,790.0,A,1270.0,A,35.0,A,11.3,A
2019-06-16 00:00:00+00:00,10.6,A,14181500,732.0,A,791.0,A,1270.0,A,35.0,A,11.3,A
2019-06-17 00:00:00+00:00,10.7,A,14181500,735.0,A,793.0,A,1270.0,A,35.0,A,11.3,A
2019-06-18 00:00:00+00:00,10.8,A,14181500,737.0,A,793.0,A,1250.0,A,35.0,A,11.3,A
2019-06-19 00:00:00+00:00,10.9,A,14181500,737.0,A,793.0,A,1240.0,A,35.0,A,11.3,A
2019-06-20 00:00:00+00:00,10.7,A,14181500,736.0,A,787.0,A,1240.0,A,35.0,A,11.2,A
2019-06-21 00:00:00+00:00,10.6,A,14181500,736.0,A,789.0,A,1240.0,A,35.0,A,11.2,A
2019-06-22 00:00:00+00:00,10.7,A,14181500,737.0,A,791.0,A,1240.0,A,35.0,A,11.3,A
