datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2019-11-24 00:00:00+00:00,7.6,A,09406000,120.0,A,,,10.4,A,18.3,A
2019-11-25 00:00:00+00:00,6.8,A,09406000,118.0,A,,,10.6,A,11.5,A
2019-11-26 00:00:00+00:00,5.5,A,09406000,114.0,A,782.0,A,10.8,A,7.9,A
2019-11-27 00:00:00+00:00,5.7,A,09406000,111.0,A,785.0,A,10.8,A,6.2,A
2019-11-28 00:00:00+00:00,6.6,A,09406000,127.0,A,783.0,A,10.5,A,36.1,A
2019-11-29 00:00:00+00:00,5.8,A,09406000,244.0,A,691.0,A,10.6,A,,
2019-11-30 00:00:00+00:00,4.5,A,09406000,152.0,A,723.0,A,11.0,A,313.0,A
2019-12-01 00:00:00+00:00,4.5,A,09406000,135.0,A,780.0,A,11.1,A,161.0,A
2019-12-02 00:00:00+00:00,5.5,A,09406000,139.0,A,795.0,A,10.8,A,80.7,A
2019-12-03 00:00:00+00:00,6.6,A,09406000,149.0,A,736.0,A,10.6,A,109.0,A
2019-12-04 00:00:00+00:00,7.4,A,09406000,358.0,A,684.0,A,10.3,A,,
2019-12-05 00:00:00+00:00,5.8,A,09406000,915.0,A,257.0,A,10.7,A,,
2019-12-06 00:00:00+00:00,7.1,A,09406000,250.0,A,529.0,A,10.5,A,138.0,A
2019-12-07 00:00:00+00:00,7.9,A,09406000,179.0,A,626.0,A,10.3,A,42.5,A
2019-12-08 00:00:00+00:00,7.8,A,09406000,696.0,A,493.0,A,10.2,A,,
2019-12-09 00:00:00+00:00,6.6,A,09406000,341.0,A,490.0,A,10.6,A,471.0,A
2019-12-10 00:00:00+00:00,6.0,A,09406000,173.0,A,684.0,A,10.8,A,100.0,A
2019-12-11 00:00:00+00:00,6.0,A,09406000,157.0,A,691.0,A,10.8,A,24.0,A
2019-12-12 00:00:00+00:00,6.2,A,09406000,154.0,A,718.0,A,10.8,A,15.4,A
2019-12-13 00:00:00+00:00,7.0,A,09406000,158.0,A,742.0,A,10.5,A,12.0,A
2019-12-14 00:00:00+00:00,7.6,A,09406000,157.0,A,734.0,A,10.3,A,12.0,A
2019-12-15 00:00:00+00:00,6.8,A,09406000,169.0,A,721.0,"A, [4]",10.5,A,48.1,A
2019-12-16 00:00:00+00:00,4.3,A,09406000,154.0,A,,,11.2,A,59.1,A
2019-12-17 00:00:00+00:00,3.1,A,09406000,138.0,A,,,11.6,A,13.7,A
2019-12-18 00:00:00+00:00,,,09406000,141.0,A,,,,,10.4,"A, [4]"
2019-12-19 00:00:00+00:00,4.3,A,09406000,148.0,A,734.0,A,11.6,A,15.5,A
2019-12-20 00:00:00+00:00,4.2,A,09406000,165.0,A,706.0,A,11.6,A,37.6,A
2019-12-21 00:00:00+00:00,5.0,A,09406000,143.0,A,718.0,A,11.4,A,13.0,A
2019-12-22 00:00:00+00:00,5.5,A,09406000,145.0,A,716.0,A,11.2,A,9.4,A
2019-12-23 00:00:00+00:00,6.0,A,09406000,145.0,A,715.0,A,11.0,A,8.9,A
2019-12-24 00:00:00+00:00,7.0,A,09406000,190.0,A,678.0,A,10.7,A,36.3,A
2019-12-25 00:00:00+00:00,6.6,A,09406000,199.0,A,626.0,A,10.8,A,260.0,A
2019-12-26 00:00:00+00:00,5.9,A,09406000,164.0,A,692.0,A,11.1,A,105.0,A
2019-12-27 00:00:00+00:00,5.8,A,09406000,155.0,A,718.0,A,11.1,A,21.8,A
2019-12-28 00:00:00+00:00,4.4,A,09406000,148.0,A,721.0,A,11.5,A,31.3,A
2019-12-29 00:00:00+00:00,3.1,A,09406000,133.0,A,736.0,A,11.9,A,7.7,A
2019-12-30 00:00:00+00:00,4.3,A,09406000,145.0,A,742.0,A,11.6,A,11.9,A
2019-12-31 00:00:00+00:00,4.2,A,09406000,135.0,A,728.0,A,11.6,A,7.5,A
2020-01-01 00:00:00+00:00,3.9,A,09406000,128.0,A,767.0,A,11.7,A,5.5,A
2020-01-02 00:00:00+00:00,4.4,A,09406000,133.0,A,764.0,A,11.6,A,5.3,A
2020-01-03 00:00:00+00:00,4.3,A,09406000,127.0,A,760.0,A,11.7,A,3.5,A
2020-01-04 00:00:00+00:00,5.2,A,09406000,127.0,A,762.0,A,11.6,A,3.5,A
2020-01-05 00:00:00+00:00,5.5,A,09406000,127.0,A,760.0,A,11.5,A,3.0,A
2020-01-06 00:00:00+00:00,4.8,A,09406000,125.0,A,765.0,A,11.7,A,2.6,A
2020-01-07 00:00:00+00:00,4.7,A,09406000,124.0,A,775.0,A,11.7,A,2.9,A
2020-01-08 00:00:00+00:00,5.4,A,09406000,128.0,A,771.0,A,11.4,A,3.7,A
2020-01-09 00:00:00+00:00,5.3,A,09406000,127.0,A,759.0,A,11.5,A,2.8,A
2020-01-10 00:00:00+00:00,4.5,A,09406000,124.0,A,761.0,A,11.8,A,2.5,A
2020-01-11 00:00:00+00:00,3.7,A,09406000,120.0,A,778.0,A,12.0,A,2.9,A
2020-01-12 00:00:00+00:00,3.7,A,09406000,122.0,A,784.0,A,12.0,A,2.9,A
2020-01-13 00:00:00+00:00,4.7,A,09406000,125.0,A,774.0,A,11.8,A,2.7,A
2020-01-14 00:00:00+00:00,4.6,A,09406000,123.0,A,770.0,A,11.9,A,3.1,A
2020-01-15 00:00:00+00:00,4.7,A,09406000,122.0,A,778.0,A,11.9,A,4.1,A
2020-01-16 00:00:00+00:00,5.4,A,09406000,121.0,A,771.0,A,11.4,A,5.4,A
2020-01-17 00:00:00+00:00,6.4,A,09406000,127.0,A,759.0,A,11.1,A,3.4,A
2020-01-18 00:00:00+00:00,5.2,A,09406000,122.0,A,744.0,A,11.6,A,2.4,A
2020-01-19 00:00:00+00:00,5.7,A,09406000,121.0,A,754.0,A,11.5,A,2.6,A
2020-01-20 00:00:00+00:00,6.2,A,09406000,125.0,A,751.0,A,11.3,A,2.5,A
2020-01-21 00:00:00+00:00,7.1,A,09406000,131.0,A,737.0,A,11.0,A,2.7,A
2020-01-22 00:00:00+00:00,7.7,A,09406000,129.0,A,725.0,A,11.1,A,2.6,A
2020-01-23 00:00:00+00:00,7.3,A,09406000,125.0,A,733.0,A,11.1,A,3.1,A
2020-01-24 00:00:00+00:00,7.1,A,09406000,125.0,A,737.0,A,11.2,A,3.9,A
2020-01-25 00:00:00+00:00,7.2,A,09406000,124.0,A,738.0,A,11.2,A,5.4,A
2020-01-26 00:00:00+00:00,7.6,A,09406000,124.0,A,735.0,A,11.2,A,9.6,A
2020-01-27 00:00:00+00:00,8.4,A,09406000,130.0,A,732.0,A,10.9,A,14.1,A
2020-01-28 00:00:00+00:00,6.8,A,09406000,125.0,A,722.0,A,11.3,A,28.3,A
2020-01-29 00:00:00+00:00,6.4,A,09406000,122.0,A,739.0,A,11.4,A,38.8,A
2020-01-30 00:00:00+00:00,6.4,A,09406000,118.0,A,739.0,A,11.4,A,67.2,A
2020-01-31 00:00:00+00:00,6.2,A,09406000,119.0,A,736.0,A,11.5,A,119.0,A
2020-02-01 00:00:00+00:00,6.6,A,09406000,118.0,A,735.0,A,11.4,A,110.0,A
2020-02-02 00:00:00+00:00,7.5,A,09406000,118.0,A,731.0,A,11.1,A,110.0,A
2020-02-03 00:00:00+00:00,6.1,A,09406000,121.0,A,733.0,A,11.2,A,126.0,A
2020-02-04 00:00:00+00:00,3.3,A,09406000,112.0,A,736.0,A,12.2,A,139.0,A
2020-02-05 00:00:00+00:00,3.0,A,09406000,97.8,A,785.0,A,12.3,A,131.0,A
2020-02-06 00:00:00+00:00,4.1,A,09406000,114.0,A,792.0,A,12.0,A,142.0,A
2020-02-07 00:00:00+00:00,5.9,A,09406000,128.0,A,720.0,A,11.5,A,157.0,A
2020-02-08 00:00:00+00:00,7.0,A,09406000,124.0,A,716.0,A,11.2,A,152.0,A
2020-02-09 00:00:00+00:00,7.0,A,09406000,123.0,A,714.0,A,11.2,A,156.0,A
2020-02-10 00:00:00+00:00,7.2,A,09406000,120.0,A,719.0,A,11.2,A,160.0,A
2020-02-11 00:00:00+00:00,6.2,A,09406000,118.0,A,721.0,A,11.5,A,178.0,A
2020-02-12 00:00:00+00:00,5.8,A,09406000,117.0,A,733.0,A,11.6,A,159.0,A
2020-02-13 00:00:00+00:00,6.3,A,09406000,118.0,A,725.0,A,11.5,A,152.0,A
2020-02-14 00:00:00+00:00,6.6,A,09406000,117.0,A,722.0,A,11.5,A,141.0,A
2020-02-15 00:00:00+00:00,6.7,A,09406000,120.0,A,720.0,A,11.5,A,130.0,A
2020-02-16 00:00:00+00:00,7.3,A,09406000,121.0,A,718.0,A,11.4,A,127.0,A
2020-02-17 00:00:00+00:00,8.5,A,09406000,124.0,A,714.0,A,11.0,A,94.8,A
2020-02-18 00:00:00+00:00,7.9,A,09406000,124.0,A,711.0,A,11.2,A,80.2,A
2020-02-19 00:00:00+00:00,7.5,A,09406000,125.0,A,710.0,A,11.3,A,66.8,A
2020-02-20 00:00:00+00:00,7.0,A,09406000,124.0,A,715.0,A,11.5,A,55.3,A
2020-02-21 00:00:00+00:00,7.8,A,09406000,142.0,A,706.0,A,11.2,A,60.2,A
2020-02-22 00:00:00+00:00,8.0,A,09406000,144.0,A,724.0,A,10.8,A,,
2020-02-23 00:00:00+00:00,8.5,A,09406000,211.0,A,637.0,A,10.4,A,,
2020-02-24 00:00:00+00:00,8.6,A,09406000,147.0,A,696.0,A,10.9,A,88.4,A
2020-02-25 00:00:00+00:00,7.7,A,09406000,132.0,A,739.0,A,11.3,A,87.7,A
2020-02-26 00:00:00+00:00,7.3,A,09406000,127.0,A,742.0,A,11.4,A,84.2,A
2020-02-27 00:00:00+00:00,8.1,A,09406000,128.0,A,740.0,A,11.2,A,79.1,A
2020-02-28 00:00:00+00:00,8.8,A,09406000,130.0,A,725.0,A,11.1,A,72.2,A
2020-02-29 00:00:00+00:00,8.8,A,09406000,127.0,A,722.0,A,11.0,A,60.5,A
2020-03-01 00:00:00+00:00,8.6,A,09406000,126.0,A,725.0,A,10.9,A,65.4,A
2020-03-02 00:00:00+00:00,9.2,A,09406000,126.0,A,723.0,A,10.9,A,68.0,A
2020-03-03 00:00:00+00:00,9.3,A,09406000,124.0,A,722.0,A,10.9,A,69.1,A
2020-03-04 00:00:00+00:00,9.7,A,09406000,165.0,A,697.0,A,10.6,A,78.2,A
2020-03-05 00:00:00+00:00,9.6,A,09406000,179.0,A,644.0,A,10.8,A,69.3,A
2020-03-06 00:00:00+00:00,11.0,A,09406000,124.0,A,715.0,A,10.4,A,86.8,A
2020-03-07 00:00:00+00:00,11.4,A,09406000,126.0,A,703.0,A,10.2,A,76.7,A
2020-03-08 00:00:00+00:00,11.6,A,09406000,130.0,A,693.0,A,10.1,A,72.4,A
2020-03-09 00:00:00+00:00,11.2,A,09406000,130.0,A,678.0,A,10.3,A,77.1,A
2020-03-10 00:00:00+00:00,11.4,A,09406000,125.0,A,691.0,A,10.3,A,85.5,A
2020-03-11 00:00:00+00:00,12.3,A,09406000,168.0,A,650.0,A,9.8,A,119.0,A
2020-03-12 00:00:00+00:00,12.4,A,09406000,154.0,A,642.0,A,9.9,A,126.0,A
2020-03-13 00:00:00+00:00,8.7,A,09406000,1050.0,A,403.0,A,10.6,A,185.0,A
2020-03-14 00:00:00+00:00,8.0,A,09406000,568.0,A,324.0,A,11.0,A,64.9,A
2020-03-15 00:00:00+00:00,10.1,A,09406000,278.0,A,527.0,A,10.3,A,46.7,A
2020-03-16 00:00:00+00:00,10.9,A,09406000,226.0,A,585.0,A,10.2,A,38.6,A
2020-03-17 00:00:00+00:00,11.0,A,09406000,198.0,A,625.0,A,10.1,A,35.3,A
2020-03-18 00:00:00+00:00,9.4,A,09406000,389.0,A,564.0,A,10.5,A,,
2020-03-19 00:00:00+00:00,7.7,A,09406000,436.0,A,401.0,A,11.0,A,,
2020-03-20 00:00:00+00:00,7.5,A,09406000,355.0,A,515.0,A,11.2,A,,
2020-03-21 00:00:00+00:00,8.6,A,09406000,249.0,A,605.0,A,10.8,A,,
2020-03-22 00:00:00+00:00,9.9,A,09406000,212.0,A,672.0,A,10.6,A,,
2020-03-23 00:00:00+00:00,8.8,A,09406000,444.0,A,576.0,A,10.8,A,,
2020-03-24 00:00:00+00:00,9.5,A,09406000,273.0,A,522.0,A,10.8,A,,
2020-03-25 00:00:00+00:00,11.1,A,09406000,217.0,A,645.0,A,10.3,A,169.0,A
2020-03-26 00:00:00+00:00,11.1,A,09406000,211.0,A,646.0,A,10.3,A,122.0,A
2020-03-27 00:00:00+00:00,9.7,A,09406000,174.0,A,677.0,A,10.7,A,47.2,A
2020-03-28 00:00:00+00:00,9.8,A,09406000,160.0,A,720.0,A,10.8,A,38.4,A
2020-03-29 00:00:00+00:00,10.4,A,09406000,156.0,A,750.0,A,10.6,A,64.9,A
2020-03-30 00:00:00+00:00,11.4,A,09406000,154.0,A,756.0,A,10.5,A,30.7,A
2020-03-31 00:00:00+00:00,12.6,A,09406000,153.0,A,758.0,A,10.2,A,25.8,A
2020-04-01 00:00:00+00:00,13.1,A,09406000,183.0,A,726.0,A,10.0,A,54.6,A
2020-04-02 00:00:00+00:00,12.7,A,09406000,180.0,A,707.0,A,10.1,A,130.0,A
2020-04-03 00:00:00+00:00,11.6,A,09406000,167.0,A,715.0,A,10.5,A,,
2020-04-04 00:00:00+00:00,12.2,A,09406000,164.0,A,733.0,A,10.3,A,,
2020-04-05 00:00:00+00:00,12.5,A,09406000,174.0,A,727.0,A,10.2,A,,
2020-04-06 00:00:00+00:00,12.3,A,09406000,176.0,A,712.0,A,10.3,A,,
2020-04-07 00:00:00+00:00,12.8,A,09406000,175.0,A,705.0,A,9.9,A,,
2020-04-08 00:00:00+00:00,12.3,A,09406000,193.0,A,692.0,A,9.6,A,,
2020-04-09 00:00:00+00:00,11.5,A,09406000,387.0,A,532.0,A,9.7,A,580.0,A
2020-04-10 00:00:00+00:00,11.9,A,09406000,216.0,A,641.0,A,9.8,A,78.5,A
2020-04-11 00:00:00+00:00,13.1,A,09406000,199.0,A,668.0,A,9.5,A,14.4,A
2020-04-12 00:00:00+00:00,13.0,A,09406000,232.0,A,623.0,A,9.4,A,67.7,A
2020-04-13 00:00:00+00:00,11.1,A,09406000,230.0,A,592.0,A,9.9,A,48.4,A
2020-04-14 00:00:00+00:00,10.6,A,09406000,206.0,A,617.0,A,10.2,A,,
2020-04-15 00:00:00+00:00,11.2,A,09406000,197.0,A,625.0,A,10.0,A,,
2020-04-16 00:00:00+00:00,12.0,A,09406000,214.0,A,622.0,A,9.8,A,,
2020-04-17 00:00:00+00:00,12.7,A,09406000,239.0,A,582.0,A,9.6,A,47.2,A
2020-04-18 00:00:00+00:00,13.2,A,09406000,256.0,A,553.0,A,9.4,A,66.8,A
2020-04-19 00:00:00+00:00,12.9,A,09406000,240.0,A,561.0,A,9.6,A,24.1,A
2020-04-20 00:00:00+00:00,13.5,A,09406000,256.0,A,553.0,A,9.5,A,33.8,A
2020-04-21 00:00:00+00:00,13.1,A,09406000,343.0,A,512.0,A,9.5,A,116.0,A
2020-04-22 00:00:00+00:00,13.5,A,09406000,330.0,A,486.0,A,9.5,A,96.2,A
2020-04-23 00:00:00+00:00,13.9,A,09406000,368.0,A,464.0,A,9.4,A,190.0,A
2020-04-24 00:00:00+00:00,13.5,A,09406000,419.0,A,430.0,A,9.5,A,253.0,A
2020-04-25 00:00:00+00:00,13.7,A,09406000,372.0,A,451.0,A,9.5,A,127.0,A
2020-04-26 00:00:00+00:00,14.0,A,09406000,387.0,A,453.0,A,9.4,A,129.0,A
2020-04-27 00:00:00+00:00,14.4,A,09406000,391.0,A,456.0,A,9.3,A,130.0,A
2020-04-28 00:00:00+00:00,14.4,A,09406000,412.0,A,441.0,A,9.4,A,151.0,A
2020-04-29 00:00:00+00:00,15.0,A,09406000,457.0,A,424.0,A,9.3,A,232.0,A
2020-04-30 00:00:00+00:00,15.0,A,09406000,481.0,A,,,9.2,A,209.0,A
2020-05-01 00:00:00+00:00,14.6,A,09406000,480.0,A,,,9.3,A,153.0,A
2020-05-02 00:00:00+00:00,14.5,A,09406000,449.0,A,427.0,A,9.4,A,157.0,A
2020-05-03 00:00:00+00:00,14.2,A,09406000,395.0,A,445.0,A,9.5,A,92.8,A
2020-05-04 00:00:00+00:00,14.2,A,09406000,377.0,A,458.0,A,9.5,A,71.9,A
2020-05-05 00:00:00+00:00,14.3,A,09406000,334.0,A,473.0,A,9.6,A,44.2,A
2020-05-06 00:00:00+00:00,14.3,A,09406000,321.0,A,480.0,A,9.5,A,36.7,A
2020-05-07 00:00:00+00:00,14.5,A,09406000,319.0,A,478.0,A,9.5,A,38.5,A
2020-05-08 00:00:00+00:00,14.2,A,09406000,323.0,A,470.0,A,9.6,A,43.2,A
2020-05-09 00:00:00+00:00,14.8,A,09406000,311.0,A,477.0,A,9.5,A,25.9,A
2020-05-10 00:00:00+00:00,15.2,A,09406000,304.0,A,474.0,A,9.4,A,20.4,A
2020-05-11 00:00:00+00:00,16.0,A,09406000,314.0,A,470.0,A,9.2,A,28.6,A
2020-05-12 00:00:00+00:00,14.9,A,09406000,302.0,A,469.0,A,9.4,A,23.2,"A, [4]"
2020-05-13 00:00:00+00:00,15.2,A,09406000,254.0,A,509.0,A,9.4,A,,
2020-05-14 00:00:00+00:00,15.8,A,09406000,227.0,A,528.0,A,9.3,A,,
2020-05-15 00:00:00+00:00,16.3,A,09406000,206.0,A,544.0,A,9.2,A,,
2020-05-16 00:00:00+00:00,17.1,A,09406000,184.0,A,563.0,A,9.0,A,,
2020-05-17 00:00:00+00:00,17.8,A,09406000,169.0,A,578.0,A,8.9,A,,
2020-05-18 00:00:00+00:00,18.1,A,09406000,164.0,A,586.0,A,8.8,A,,
2020-05-19 00:00:00+00:00,16.0,A,09406000,156.0,A,594.0,A,9.2,A,,
2020-05-20 00:00:00+00:00,15.1,A,09406000,149.0,A,624.0,A,9.5,A,,
2020-05-21 00:00:00+00:00,16.0,A,09406000,135.0,A,642.0,A,9.0,A,,
2020-05-22 00:00:00+00:00,16.2,A,09406000,132.0,A,643.0,A,8.7,A,,
2020-05-23 00:00:00+00:00,16.5,A,09406000,130.0,A,640.0,A,8.7,A,3.9,A
2020-05-24 00:00:00+00:00,16.4,A,09406000,129.0,A,639.0,A,8.7,A,3.5,A
2020-05-25 00:00:00+00:00,17.1,A,09406000,123.0,A,652.0,A,8.6,A,2.7,A
2020-05-26 00:00:00+00:00,18.6,A,09406000,116.0,A,666.0,A,8.4,A,3.2,A
2020-05-27 00:00:00+00:00,20.4,A,09406000,112.0,A,667.0,A,8.1,A,3.6,A
2020-05-28 00:00:00+00:00,21.8,A,09406000,111.0,A,667.0,A,7.9,A,4.3,A
2020-05-29 00:00:00+00:00,22.4,A,09406000,108.0,A,665.0,A,7.8,A,5.1,A
2020-05-30 00:00:00+00:00,21.2,A,09406000,104.0,A,667.0,A,7.9,A,6.1,A
2020-05-31 00:00:00+00:00,20.2,A,09406000,106.0,A,671.0,A,8.1,A,6.0,A
2020-06-01 00:00:00+00:00,20.8,A,09406000,103.0,A,676.0,A,8.0,A,6.0,A
2020-06-02 00:00:00+00:00,20.8,A,09406000,101.0,A,682.0,A,8.1,A,6.8,A
2020-06-03 00:00:00+00:00,21.0,A,09406000,97.0,A,682.0,A,8.1,A,7.2,A
2020-06-04 00:00:00+00:00,22.0,A,09406000,97.2,A,692.0,A,8.0,A,7.9,A
2020-06-05 00:00:00+00:00,21.3,A,09406000,92.6,A,701.0,A,7.9,A,9.6,A
2020-06-06 00:00:00+00:00,20.4,A,09406000,93.6,A,701.0,A,8.3,A,,
2020-06-07 00:00:00+00:00,20.1,A,09406000,92.4,A,700.0,A,8.3,A,,
2020-06-08 00:00:00+00:00,17.4,A,09406000,92.4,A,712.0,A,8.7,A,,
2020-06-09 00:00:00+00:00,17.8,A,09406000,94.2,A,712.0,A,8.8,A,,
2020-06-10 00:00:00+00:00,19.9,A,09406000,89.4,A,714.0,A,8.5,A,,
2020-06-11 00:00:00+00:00,21.3,A,09406000,87.5,A,719.0,A,8.4,A,,
2020-06-12 00:00:00+00:00,21.6,A,09406000,82.0,A,718.0,A,8.4,A,,
2020-06-13 00:00:00+00:00,20.1,A,09406000,82.4,A,722.0,A,8.5,A,,
2020-06-14 00:00:00+00:00,19.8,A,09406000,82.8,A,732.0,A,8.4,A,,
2020-06-15 00:00:00+00:00,21.0,A,09406000,80.7,A,730.0,A,8.2,A,,
2020-06-16 00:00:00+00:00,21.6,A,09406000,82.1,A,730.0,A,8.0,A,,
2020-06-17 00:00:00+00:00,21.8,A,09406000,80.4,A,739.0,A,7.9,A,,
2020-06-18 00:00:00+00:00,21.5,A,09406000,76.0,A,734.0,A,8.0,A,,
2020-06-19 00:00:00+00:00,21.7,A,09406000,78.3,A,725.0,A,7.9,A,6.4,A
2020-06-20 00:00:00+00:00,22.1,A,09406000,77.8,A,733.0,A,7.8,A,6.5,A
2020-06-21 00:00:00+00:00,22.6,A,09406000,72.5,A,727.0,A,7.8,A,5.7,A
2020-06-22 00:00:00+00:00,23.2,A,09406000,72.0,A,740.0,A,7.7,A,5.2,A
2020-06-23 00:00:00+00:00,24.2,A,09406000,67.2,A,749.0,A,7.5,A,6.2,A
2020-06-24 00:00:00+00:00,24.4,A,09406000,66.4,A,740.0,A,7.4,A,13.1,A
2020-06-25 00:00:00+00:00,24.3,A,09406000,66.2,A,735.0,A,7.5,A,7.8,A
2020-06-26 00:00:00+00:00,24.3,A,09406000,64.2,A,746.0,A,7.5,A,7.2,A
2020-06-27 00:00:00+00:00,23.9,A,09406000,66.6,A,746.0,A,7.5,A,11.5,A
2020-06-28 00:00:00+00:00,23.7,A,09406000,68.3,A,753.0,A,7.5,A,12.5,A
2020-06-29 00:00:00+00:00,21.8,A,09406000,67.2,A,760.0,A,7.8,A,,
2020-06-30 00:00:00+00:00,20.6,A,09406000,68.4,A,763.0,A,8.0,A,,
2020-07-01 00:00:00+00:00,21.3,A,09406000,71.7,A,759.0,A,8.0,A,,
