datetime,00010_Mean,00010_Mean_cd,site_no,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,62361_Mean,62361_Mean_cd
2011-02-21 00:00:00+00:00,4.6,A,14181500,,,1300.0,A,,,,,,
2011-02-22 00:00:00+00:00,4.6,A,14181500,,,1300.0,A,,,,,,
2011-02-23 00:00:00+00:00,4.4,A,14181500,,,1300.0,A,,,,,,
2011-02-24 00:00:00+00:00,4.2,A,14181500,,,1210.0,A,,,,,,
2011-02-25 00:00:00+00:00,4.2,A,14181500,,,1260.0,A,,,,,,
2011-02-26 00:00:00+00:00,4.0,A,14181500,,,1260.0,A,,,,,,
2011-02-27 00:00:00+00:00,4.1,A,14181500,,,1260.0,A,,,,,,
2011-02-28 00:00:00+00:00,4.1,A,14181500,,,1260.0,A,,,,,,
2011-03-01 00:00:00+00:00,4.1,A,14181500,,,1290.0,A,,,,,,
2011-03-02 00:00:00+00:00,4.2,A,14181500,,,1320.0,A,,,,,,
2011-03-03 00:00:00+00:00,4.2,A,14181500,,,1330.0,A,,,,,,
2011-03-04 00:00:00+00:00,4.3,A,14181500,,,1330.0,A,,,,,,
2011-03-05 00:00:00+00:00,4.3,A,14181500,,,1320.0,A,,,,,,
2011-03-06 00:00:00+00:00,4.4,A,14181500,,,1300.0,A,,,,,,
2011-03-07 00:00:00+00:00,4.4,A,14181500,,,1300.0,A,,,,,,
2011-03-08 00:00:00+00:00,4.4,A,14181500,,,1290.0,A,,,,,,
2011-03-09 00:00:00+00:00,4.5,A,14181500,,,1320.0,A,,,,,,
2011-03-10 00:00:00+00:00,4.6,A,14181500,,,1500.0,A,,,,,,
2011-03-11 00:00:00+00:00,4.6,A,14181500,,,1420.0,A,,,,,,
2011-03-12 00:00:00+00:00,4.5,A,14181500,,,1330.0,A,,,,,,
2011-03-13 00:00:00+00:00,4.6,A,14181500,,,1320.0,A,,,,,,
2011-03-14 00:00:00+00:00,4.8,A,14181500,,,1300.0,A,,,,,,
2011-03-15 00:00:00+00:00,4.7,A,14181500,,,1360.0,A,,,,,,
2011-03-16 00:00:00+00:00,4.5,A,14181500,,,1420.0,A,,,,,,
2011-03-17 00:00:00+00:00,4.3,A,14181500,,,1360.0,A,,,,,,
2011-03-18 00:00:00+00:00,4.3,A,14181500,,,1320.0,A,,,,,,
2011-03-19 00:00:00+00:00,4.5,A,14181500,,,1320.0,A,,,,,,
2011-03-20 00:00:00+00:00,4.5,A,14181500,,,1350.0,A,,,,,,
2011-03-21 00:00:00+00:00,4.6,A,14181500,,,1330.0,A,,,,,,
2011-03-22 00:00:00+00:00,4.7,A,14181500,,,1240.0,A,,,,,,
2011-03-23 00:00:00+00:00,4.7,A,14181500,,,1210.0,A,31.0,A,12.2,A,1.2,A
2011-03-24 00:00:00+00:00,4.9,A,14181500,,,1510.0,A,32.0,A,12.1,A,1.6,A
2011-03-25 00:00:00+00:00,4.8,A,14181500,,,4290.0,A,32.0,A,13.3,A,1.8,A
2011-03-26 00:00:00+00:00,4.8,A,14181500,,,3480.0,A,33.0,A,12.9,A,1.6,A
2011-03-27 00:00:00+00:00,4.8,A,14181500,,,2170.0,A,32.0,A,12.1,A,1.6,A
2011-03-28 00:00:00+00:00,4.8,A,14181500,,,1610.0,A,33.0,A,12.1,A,1.4,A
2011-03-29 00:00:00+00:00,4.8,A,14181500,,,1590.0,A,32.0,A,12.1,A,1.3,A
2011-03-30 00:00:00+00:00,4.9,A,14181500,,,1720.0,A,31.0,A,12.1,A,3.0,A
2011-03-31 00:00:00+00:00,5.1,A,14181500,,,1720.0,A,30.0,A,12.1,A,,
2011-04-01 00:00:00+00:00,5.2,A,14181500,,,1630.0,A,30.0,A,12.1,A,,
2011-04-02 00:00:00+00:00,5.0,A,14181500,,,1640.0,A,30.0,A,12.1,A,0.8,A
2011-04-03 00:00:00+00:00,4.7,A,14181500,,,1630.0,A,31.0,A,12.2,A,0.8,A
2011-04-04 00:00:00+00:00,4.8,A,14181500,,,1620.0,A,33.0,A,12.1,A,0.8,A
2011-04-05 00:00:00+00:00,5.0,A,14181500,,,1770.0,A,31.0,A,12.1,A,1.4,A
2011-04-06 00:00:00+00:00,5.0,A,14181500,,,1670.0,A,32.0,A,12.1,A,1.4,A
2011-04-07 00:00:00+00:00,4.7,A,14181500,,,1700.0,A,33.0,A,12.1,A,1.6,A
2011-04-08 00:00:00+00:00,4.8,A,14181500,,,1680.0,A,34.0,A,12.2,A,1.7,A
2011-04-09 00:00:00+00:00,5.2,A,14181500,,,1690.0,A,34.0,A,12.2,A,3.2,A
2011-04-10 00:00:00+00:00,5.2,A,14181500,,,1700.0,A,34.0,A,12.2,A,2.7,A
2011-04-11 00:00:00+00:00,5.2,A,14181500,,,1700.0,A,34.0,A,12.1,A,3.0,A
2011-04-12 00:00:00+00:00,4.9,A,14181500,,,1670.0,A,34.0,A,12.1,A,,
2011-04-13 00:00:00+00:00,5.1,A,14181500,,,1680.0,A,34.0,A,12.1,A,,
2011-04-14 00:00:00+00:00,5.0,A,14181500,,,1680.0,A,34.0,A,12.1,A,,
2011-04-15 00:00:00+00:00,5.0,A,14181500,,,1910.0,A,34.0,A,12.1,A,,
2011-04-16 00:00:00+00:00,5.5,A,14181500,,,2360.0,A,32.0,A,12.1,A,,
2011-04-17 00:00:00+00:00,5.1,A,14181500,,,2470.0,A,33.0,A,12.0,A,,
2011-04-18 00:00:00+00:00,4.9,A,14181500,,,2320.0,A,35.0,A,12.0,A,,
2011-04-19 00:00:00+00:00,5.1,A,14181500,,,4130.0,A,34.0,A,13.7,A,1.1,A
2011-04-20 00:00:00+00:00,5.3,A,14181500,,,4240.0,A,30.0,A,13.9,A,0.6,A
2011-04-21 00:00:00+00:00,5.1,A,14181500,,,4210.0,A,31.0,A,14.0,A,0.5,A
2011-04-22 00:00:00+00:00,5.0,A,14181500,,,3580.0,A,35.0,A,13.4,A,0.4,A
2011-04-23 00:00:00+00:00,5.5,A,14181500,,,2800.0,A,35.0,A,12.0,A,0.5,A
2011-04-24 00:00:00+00:00,5.3,A,14181500,,,2840.0,A,35.0,A,12.0,A,0.6,A
2011-04-25 00:00:00+00:00,5.0,A,14181500,,,2930.0,A,35.0,A,11.9,A,0.6,A
2011-04-26 00:00:00+00:00,5.0,A,14181500,,,2940.0,A,34.0,A,12.0,A,0.6,A
2011-04-27 00:00:00+00:00,5.4,A,14181500,,,2940.0,A,34.0,A,12.0,A,0.6,A
2011-04-28 00:00:00+00:00,5.2,A,14181500,,,2880.0,A,35.0,A,11.9,A,0.7,A
2011-04-29 00:00:00+00:00,5.0,A,14181500,,,2300.0,A,35.0,A,12.0,A,0.7,A
2011-04-30 00:00:00+00:00,5.5,A,14181500,,,2140.0,A,34.0,A,12.0,A,0.9,A
2011-05-01 00:00:00+00:00,5.5,A,14181500,,,2130.0,A,35.0,A,11.9,A,0.8,A
2011-05-02 00:00:00+00:00,5.5,A,14181500,,,2130.0,A,35.0,A,11.9,A,0.8,A
2011-05-03 00:00:00+00:00,5.3,A,14181500,,,2130.0,A,35.0,A,11.9,A,0.8,A
2011-05-04 00:00:00+00:00,5.5,A,14181500,,,2130.0,A,35.0,A,11.9,A,0.9,A
2011-05-05 00:00:00+00:00,5.7,A,14181500,,,2140.0,A,35.0,A,11.8,A,1.0,A
2011-05-06 00:00:00+00:00,5.3,A,14181500,,,2830.0,A,35.0,A,11.8,A,1.4,A
2011-05-07 00:00:00+00:00,5.5,A,14181500,,,3130.0,A,34.0,A,11.8,A,2.2,A
2011-05-08 00:00:00+00:00,5.4,A,14181500,,,3160.0,A,34.0,A,11.8,A,3.7,A
2011-05-09 00:00:00+00:00,5.4,A,14181500,,,3110.0,A,35.0,A,11.8,A,1.7,A
2011-05-10 00:00:00+00:00,5.8,A,14181500,,,3070.0,A,35.0,A,11.8,A,3.6,A
2011-05-11 00:00:00+00:00,5.6,A,14181500,,,3110.0,A,35.0,A,11.7,A,1.7,A
2011-05-12 00:00:00+00:00,5.5,A,14181500,,,3180.0,A,35.0,A,11.8,A,1.0,A
2011-05-13 00:00:00+00:00,5.8,A,14181500,,,3880.0,A,35.0,A,13.2,A,1.1,A
2011-05-14 00:00:00+00:00,6.6,A,14181500,,,4270.0,A,34.0,A,13.8,A,1.5,A
2011-05-15 00:00:00+00:00,6.5,A,14181500,,,4290.0,A,34.0,A,13.9,A,2.7,A
2011-05-16 00:00:00+00:00,6.7,A,14181500,,,4340.0,A,33.0,A,13.9,A,1.5,A
2011-05-17 00:00:00+00:00,6.9,A,14181500,,,3870.0,A,34.0,A,13.2,A,2.0,A
2011-05-18 00:00:00+00:00,5.8,A,14181500,,,2930.0,A,35.0,A,11.5,A,1.0,A
2011-05-19 00:00:00+00:00,5.9,A,14181500,,,2600.0,"A, e",34.0,A,11.6,A,1.1,A
2011-05-20 00:00:00+00:00,6.1,A,14181500,,,3000.0,"A, e",34.0,A,11.6,A,2.0,A
2011-05-21 00:00:00+00:00,6.6,A,14181500,,,3200.0,A,34.0,A,12.2,A,1.3,A
2011-05-22 00:00:00+00:00,7.9,A,14181500,,,3650.0,A,33.0,A,13.0,A,5.8,A
2011-05-23 00:00:00+00:00,6.8,A,14181500,,,3650.0,A,34.0,A,12.3,A,4.3,A
2011-05-24 00:00:00+00:00,7.3,A,14181500,,,3670.0,A,34.0,A,12.4,A,5.1,A
2011-05-25 00:00:00+00:00,7.4,A,14181500,,,3670.0,A,34.0,A,12.3,A,3.4,A
2011-05-26 00:00:00+00:00,7.4,A,14181500,,,3630.0,A,34.0,A,12.4,A,,
2011-05-27 00:00:00+00:00,7.3,A,14181500,796.0,A,3350.0,A,34.0,A,12.1,A,1.4,A
2011-05-28 00:00:00+00:00,6.9,A,14181500,825.0,A,2850.0,A,34.0,A,12.7,A,1.1,A
2011-05-29 00:00:00+00:00,7.7,A,14181500,880.0,A,3130.0,A,34.0,A,13.4,A,1.2,A
2011-05-30 00:00:00+00:00,7.5,A,14181500,819.0,A,3440.0,A,35.0,A,12.6,A,1.0,A
2011-05-31 00:00:00+00:00,8.0,A,14181500,875.0,A,3870.0,A,32.0,A,13.3,A,1.4,A
2011-06-01 00:00:00+00:00,7.8,A,14181500,916.0,A,4330.0,A,32.0,A,14.0,A,1.9,A
2011-06-02 00:00:00+00:00,7.8,A,14181500,921.0,A,4580.0,A,28.0,A,14.0,A,2.5,A
2011-06-03 00:00:00+00:00,8.2,A,14181500,,,4270.0,A,24.0,A,13.6,A,1.2,A
2011-06-04 00:00:00+00:00,9.3,A,14181500,,,3910.0,A,34.0,A,13.1,A,1.1,A
2011-06-05 00:00:00+00:00,9.5,A,14181500,,,3860.0,A,33.0,A,13.1,A,0.9,A
2011-06-06 00:00:00+00:00,8.9,A,14181500,,,3870.0,A,34.0,A,13.2,A,0.7,A
2011-06-07 00:00:00+00:00,7.8,A,14181500,,,3980.0,A,34.0,A,13.6,A,0.8,A
2011-06-08 00:00:00+00:00,7.8,A,14181500,,,3870.0,A,35.0,A,13.7,A,0.8,A
2011-06-09 00:00:00+00:00,8.6,A,14181500,,,3910.0,A,35.0,A,13.5,A,0.8,A
2011-06-10 00:00:00+00:00,8.2,A,14181500,,,3850.0,A,35.0,A,13.6,A,1.8,A
2011-06-11 00:00:00+00:00,8.3,A,14181500,,,3670.0,A,34.0,A,13.6,A,0.7,A
2011-06-12 00:00:00+00:00,8.9,A,14181500,,,3640.0,A,35.0,A,13.4,A,,
2011-06-13 00:00:00+00:00,9.1,A,14181500,,,3590.0,A,34.0,A,13.4,A,,
2011-06-14 00:00:00+00:00,8.9,A,14181500,833.0,A,3250.0,A,34.0,A,12.9,A,1.1,A
2011-06-15 00:00:00+00:00,8.4,A,14181500,820.0,A,3160.0,A,34.0,A,12.5,A,1.5,A
2011-06-16 00:00:00+00:00,8.9,A,14181500,821.0,A,3100.0,A,34.0,A,12.4,A,0.8,A
2011-06-17 00:00:00+00:00,9.0,A,14181500,814.0,A,2840.0,A,34.0,A,12.3,A,0.4,A
2011-06-18 00:00:00+00:00,9.5,A,14181500,816.0,A,2800.0,A,34.0,A,12.1,A,2.9,A
2011-06-19 00:00:00+00:00,9.5,A,14181500,817.0,A,2780.0,A,34.0,A,12.1,A,0.6,A
2011-06-20 00:00:00+00:00,9.6,A,14181500,816.0,A,2740.0,A,34.0,A,12.0,A,0.7,A
2011-06-21 00:00:00+00:00,9.7,A,14181500,813.0,A,2540.0,A,34.0,A,12.0,A,1.3,A
2011-06-22 00:00:00+00:00,10.4,A,14181500,815.0,A,2650.0,A,34.0,A,11.8,A,0.6,A
2011-06-23 00:00:00+00:00,9.3,A,14181500,818.0,A,2660.0,A,34.0,A,12.2,A,1.1,A
2011-06-24 00:00:00+00:00,9.5,A,14181500,816.0,A,2690.0,A,35.0,A,12.0,A,7.0,A
2011-06-25 00:00:00+00:00,10.1,A,14181500,817.0,A,2700.0,A,35.0,A,11.9,A,14.7,A
2011-06-26 00:00:00+00:00,10.3,A,14181500,815.0,A,2620.0,A,34.0,A,11.9,A,9.7,A
2011-06-27 00:00:00+00:00,10.6,A,14181500,,,2680.0,A,34.0,A,11.8,A,6.3,A
2011-06-28 00:00:00+00:00,10.6,A,14181500,,,2580.0,A,34.0,A,11.7,A,4.3,A
2011-06-29 00:00:00+00:00,10.2,A,14181500,,,2630.0,A,34.0,A,11.8,A,2.3,A
2011-06-30 00:00:00+00:00,10.0,A,14181500,,,2630.0,A,33.0,A,11.9,A,1.1,A
2011-07-01 00:00:00+00:00,10.4,A,14181500,815.0,A,2270.0,A,33.0,A,11.8,A,0.9,A
2011-07-02 00:00:00+00:00,10.7,A,14181500,801.0,A,1760.0,A,34.0,A,11.5,A,0.9,A
2011-07-03 00:00:00+00:00,9.5,A,14181500,782.0,A,1610.0,A,34.0,A,11.4,A,0.7,A
2011-07-04 00:00:00+00:00,9.6,A,14181500,786.0,A,1570.0,A,34.0,A,11.4,A,0.8,A
2011-07-05 00:00:00+00:00,10.5,A,14181500,841.0,A,1510.0,A,34.0,A,12.1,A,0.9,A
2011-07-06 00:00:00+00:00,13.7,A,14181500,878.0,A,1510.0,A,33.0,A,12.0,A,2.7,A
2011-07-07 00:00:00+00:00,14.4,A,14181500,880.0,A,1520.0,A,33.0,A,11.8,A,1.7,A
2011-07-08 00:00:00+00:00,14.0,A,14181500,881.0,A,1510.0,A,33.0,A,11.9,A,1.6,A
2011-07-09 00:00:00+00:00,14.2,A,14181500,874.0,A,1430.0,A,33.0,A,11.8,A,1.7,A
2011-07-10 00:00:00+00:00,14.2,A,14181500,848.0,A,1380.0,A,33.0,A,11.4,A,1.7,A
2011-07-11 00:00:00+00:00,14.4,A,14181500,835.0,A,1430.0,A,33.0,A,11.2,A,1.7,A
2011-07-12 00:00:00+00:00,12.1,A,14181500,806.0,A,1400.0,A,34.0,A,11.1,A,1.4,A
2011-07-13 00:00:00+00:00,11.1,A,14181500,796.0,A,1410.0,A,34.0,A,11.2,A,0.9,A
2011-07-14 00:00:00+00:00,10.8,A,14181500,795.0,A,1410.0,A,34.0,A,11.2,A,1.1,A
2011-07-15 00:00:00+00:00,11.1,A,14181500,792.0,A,1450.0,A,35.0,A,11.2,A,0.9,A
2011-07-16 00:00:00+00:00,10.9,A,14181500,788.0,A,1440.0,A,35.0,A,11.1,A,1.2,A
2011-07-17 00:00:00+00:00,10.7,A,14181500,788.0,A,1430.0,A,35.0,A,11.2,A,1.4,A
