datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00065_Mean,00065_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63675_Mean,63675_Mean_cd
2006-01-06 00:00:00+00:00,,,09406000,128.0,"A, e",,,,,,,,
2006-01-07 00:00:00+00:00,,,09406000,131.0,"A, e",,,,,,,,
2006-01-08 00:00:00+00:00,,,09406000,126.0,"A, e",,,,,,,,
2006-01-09 00:00:00+00:00,,,09406000,120.0,"A, e",,,,,,,,
2006-01-10 00:00:00+00:00,,,09406000,114.0,"A, e",,,,,,,,
2006-01-11 00:00:00+00:00,,,09406000,124.0,"A, e",,,,,,,,
2006-01-12 00:00:00+00:00,,,09406000,134.0,"A, e",,,,,,,,
2006-01-13 00:00:00+00:00,,,09406000,127.0,"A, e",,,,,,,,
2006-01-14 00:00:00+00:00,,,09406000,129.0,"A, e",,,,,,,,
2006-01-15 00:00:00+00:00,,,09406000,130.0,"A, e",,,,,,,,
2006-01-16 00:00:00+00:00,,,09406000,120.0,"A, e",,,,,,,,
2006-01-17 00:00:00+00:00,,,09406000,118.0,"A, e",,,,,,,,
2006-01-18 00:00:00+00:00,,,09406000,134.0,"A, e",,,,,,,,
2006-01-19 00:00:00+00:00,,,09406000,134.0,"A, e",,,,,,,,
2006-01-20 00:00:00+00:00,,,09406000,115.0,"A, e",,,,,,,,
2006-01-21 00:00:00+00:00,,,09406000,118.0,"A, e",,,,,,,,
2006-01-22 00:00:00+00:00,,,09406000,129.0,"A, e",,,,,,,,
2006-01-23 00:00:00+00:00,,,09406000,119.0,"A, e",,,,,,,,
2006-01-24 00:00:00+00:00,,,09406000,125.0,"A, e",,,,,,,,
2006-01-25 00:00:00+00:00,,,09406000,134.0,"A, e",,,,,,,,
2006-01-26 00:00:00+00:00,,,09406000,137.0,"A, e",,,,,,,,
2006-01-27 00:00:00+00:00,,,09406000,126.0,"A, e",,,,,,,,
2006-01-28 00:00:00+00:00,,,09406000,123.0,"A, e",,,,,,,,
2006-01-29 00:00:00+00:00,,,09406000,134.0,"A, e",,,,,,,,
2006-01-30 00:00:00+00:00,,,09406000,131.0,"A, e",,,,,,,,
2006-01-31 00:00:00+00:00,,,09406000,132.0,"A, e",,,,,,,,
2006-02-01 00:00:00+00:00,,,09406000,134.0,"A, e",,,,,,,,
2006-02-02 00:00:00+00:00,,,09406000,135.0,"A, e",,,,,,,,
2006-02-03 00:00:00+00:00,7.7,A,09406000,153.0,A,8.47,A,767.0,A,10.4,A,103.0,A
2006-02-04 00:00:00+00:00,7.3,A,09406000,149.0,A,8.45,A,780.0,A,,,67.7,A
2006-02-05 00:00:00+00:00,7.2,A,09406000,149.0,A,8.45,A,788.0,A,,,57.2,A
2006-02-06 00:00:00+00:00,6.0,A,09406000,143.0,A,8.42,A,799.0,A,,,55.2,A
2006-02-07 00:00:00+00:00,5.9,A,09406000,139.0,A,8.39,A,824.0,A,,,60.4,A
2006-02-08 00:00:00+00:00,6.4,A,09406000,140.0,A,8.4,A,824.0,A,10.3,A,85.8,A
2006-02-09 00:00:00+00:00,6.9,A,09406000,138.0,A,8.39,A,821.0,A,10.1,A,94.2,A
2006-02-10 00:00:00+00:00,6.6,A,09406000,142.0,A,8.42,A,823.0,A,10.0,A,70.5,A
2006-02-11 00:00:00+00:00,5.9,A,09406000,142.0,A,8.42,A,826.0,A,10.2,A,56.6,A
2006-02-12 00:00:00+00:00,5.8,A,09406000,138.0,A,8.41,A,832.0,A,10.1,A,48.5,A
2006-02-13 00:00:00+00:00,6.3,A,09406000,139.0,A,8.41,A,831.0,A,10.2,A,67.5,A
2006-02-14 00:00:00+00:00,6.0,A,09406000,140.0,A,8.42,A,827.0,A,10.0,A,62.5,A
2006-02-15 00:00:00+00:00,5.7,A,09406000,138.0,A,8.41,A,828.0,A,10.2,A,49.8,A
2006-02-16 00:00:00+00:00,4.8,A,09406000,128.0,A,8.36,A,840.0,A,10.1,A,51.0,A
2006-02-17 00:00:00+00:00,5.3,A,09406000,126.0,A,8.34,A,848.0,A,10.3,A,32.9,A
2006-02-18 00:00:00+00:00,5.0,A,09406000,134.0,A,8.38,A,841.0,A,10.6,A,52.6,A
2006-02-19 00:00:00+00:00,5.2,A,09406000,136.0,A,8.4,A,834.0,A,10.7,A,35.8,A
2006-02-20 00:00:00+00:00,6.1,A,09406000,135.0,A,8.39,A,836.0,A,10.6,A,40.8,A
2006-02-21 00:00:00+00:00,5.4,A,09406000,129.0,A,8.35,A,845.0,A,10.5,A,53.6,A
2006-02-22 00:00:00+00:00,5.4,A,09406000,128.0,A,8.35,A,857.0,A,10.7,A,58.8,A
2006-02-23 00:00:00+00:00,6.4,A,09406000,129.0,A,8.35,A,845.0,A,10.6,A,76.1,A
2006-02-24 00:00:00+00:00,7.0,A,09406000,128.0,A,8.34,A,839.0,A,10.2,A,69.8,A
2006-02-25 00:00:00+00:00,7.3,A,09406000,127.0,A,8.34,A,835.0,A,10.0,A,53.1,A
2006-02-26 00:00:00+00:00,7.5,A,09406000,128.0,A,8.34,A,837.0,A,9.7,A,39.8,A
2006-02-27 00:00:00+00:00,8.3,A,09406000,129.0,A,8.35,A,844.0,A,9.6,A,30.2,A
2006-02-28 00:00:00+00:00,9.2,A,09406000,344.0,A,8.97,A,753.0,A,9.5,A,515.0,A
2006-03-01 00:00:00+00:00,7.2,A,09406000,486.0,A,9.53,A,544.0,A,10.3,A,2650.0,A
2006-03-02 00:00:00+00:00,8.7,A,09406000,176.0,A,8.61,A,726.0,A,10.0,A,535.0,A
2006-03-03 00:00:00+00:00,8.8,A,09406000,149.0,A,8.47,A,803.0,A,9.7,A,132.0,A
2006-03-04 00:00:00+00:00,9.6,A,09406000,136.0,A,8.4,A,830.0,A,8.2,A,70.3,A
2006-03-05 00:00:00+00:00,9.4,A,09406000,129.0,A,8.35,A,856.0,A,8.2,A,45.2,A
2006-03-06 00:00:00+00:00,9.2,A,09406000,123.0,A,8.31,A,857.0,A,8.0,A,74.2,A
2006-03-07 00:00:00+00:00,9.2,A,09406000,121.0,A,8.3,A,854.0,A,8.0,A,55.7,A
2006-03-08 00:00:00+00:00,8.8,A,09406000,129.0,A,8.35,A,851.0,A,8.1,A,51.0,A
2006-03-09 00:00:00+00:00,8.9,A,09406000,122.0,A,8.3,A,852.0,A,8.1,A,48.0,A
2006-03-10 00:00:00+00:00,6.3,A,09406000,131.0,A,8.35,A,854.0,A,8.6,A,43.1,A
2006-03-11 00:00:00+00:00,4.9,A,09406000,131.0,A,8.36,A,849.0,A,9.1,A,35.5,A
2006-03-12 00:00:00+00:00,4.8,A,09406000,138.0,A,8.4,A,854.0,A,9.4,A,58.8,A
2006-03-13 00:00:00+00:00,6.1,A,09406000,135.0,A,8.38,A,874.0,A,9.4,A,185.0,A
2006-03-14 00:00:00+00:00,7.3,A,09406000,136.0,A,8.38,A,858.0,A,8.9,A,388.0,A
2006-03-15 00:00:00+00:00,9.1,A,09406000,149.0,A,8.46,A,808.0,A,9.7,A,279.0,A
2006-03-16 00:00:00+00:00,8.6,A,09406000,136.0,A,8.38,A,835.0,A,9.6,A,85.8,A
2006-03-17 00:00:00+00:00,9.2,A,09406000,133.0,A,8.36,A,856.0,A,8.2,A,63.0,A
2006-03-18 00:00:00+00:00,8.0,A,09406000,135.0,A,8.38,A,868.0,A,8.8,A,209.0,A
2006-03-19 00:00:00+00:00,7.9,A,09406000,152.0,A,8.48,A,822.0,A,10.2,A,233.0,A
2006-03-20 00:00:00+00:00,8.1,A,09406000,144.0,A,8.43,A,810.0,A,9.8,A,158.0,A
2006-03-21 00:00:00+00:00,7.4,A,09406000,152.0,A,8.47,A,866.0,A,9.4,A,506.0,A
2006-03-22 00:00:00+00:00,8.2,A,09406000,162.0,A,8.51,A,789.0,A,10.0,A,377.0,A
2006-03-23 00:00:00+00:00,9.4,A,09406000,166.0,A,8.54,A,737.0,A,9.9,A,234.0,A
2006-03-24 00:00:00+00:00,10.5,A,09406000,155.0,A,8.49,A,813.0,A,9.5,A,141.0,A
2006-03-25 00:00:00+00:00,10.6,A,09406000,156.0,A,8.49,A,811.0,A,9.4,A,103.0,A
2006-03-26 00:00:00+00:00,11.1,A,09406000,159.0,A,8.51,A,797.0,A,9.7,A,107.0,A
2006-03-27 00:00:00+00:00,11.0,A,09406000,152.0,A,8.47,A,814.0,A,9.5,A,95.8,A
2006-03-28 00:00:00+00:00,10.2,A,09406000,472.0,A,9.4,A,594.0,A,9.3,A,731.0,A
2006-03-29 00:00:00+00:00,7.2,A,09406000,1110.0,A,10.76,A,412.0,A,10.4,A,2370.0,A
2006-03-30 00:00:00+00:00,8.0,A,09406000,383.0,A,9.17,A,668.0,A,10.3,A,976.0,A
2006-03-31 00:00:00+00:00,8.9,A,09406000,287.0,A,8.83,A,750.0,A,10.1,A,180.0,A
2006-04-01 00:00:00+00:00,9.7,A,09406000,315.0,A,8.93,A,678.0,A,9.9,A,165.0,A
2006-04-02 00:00:00+00:00,10.8,A,09406000,245.0,A,8.66,A,794.0,A,9.8,A,108.0,A
2006-04-03 00:00:00+00:00,12.4,A,09406000,240.0,A,8.64,A,800.0,A,9.4,A,93.5,A
2006-04-04 00:00:00+00:00,12.9,A,09406000,276.0,A,8.79,A,741.0,A,9.2,A,237.0,A
2006-04-05 00:00:00+00:00,10.2,A,09406000,463.0,A,9.41,A,574.0,A,9.6,A,586.0,A
2006-04-06 00:00:00+00:00,9.5,A,09406000,346.0,A,9.05,A,584.0,A,10.0,A,260.0,A
2006-04-07 00:00:00+00:00,10.4,A,09406000,293.0,A,8.86,A,640.0,A,9.8,A,151.0,A
2006-04-08 00:00:00+00:00,11.9,A,09406000,295.0,A,8.87,A,640.0,A,9.5,A,210.0,A
2006-04-09 00:00:00+00:00,11.9,A,09406000,327.0,A,8.99,A,601.0,A,9.5,A,316.0,A
2006-04-10 00:00:00+00:00,11.6,A,09406000,367.0,A,9.12,A,562.0,A,9.5,A,345.0,A
2006-04-11 00:00:00+00:00,11.4,A,09406000,354.0,A,9.08,A,563.0,A,9.6,A,201.0,A
2006-04-12 00:00:00+00:00,12.2,A,09406000,342.0,A,9.04,A,570.0,A,9.5,A,135.0,A
2006-04-13 00:00:00+00:00,12.1,A,09406000,420.0,A,9.29,A,510.0,A,9.5,A,322.0,A
2006-04-14 00:00:00+00:00,10.0,A,09406000,493.0,A,9.51,A,462.0,A,9.8,A,375.0,A
2006-04-15 00:00:00+00:00,9.6,A,09406000,763.0,A,10.14,A,377.0,A,10.0,A,593.0,A
2006-04-16 00:00:00+00:00,10.7,A,09406000,499.0,A,9.53,A,481.0,A,9.7,A,,
2006-04-17 00:00:00+00:00,10.2,A,09406000,539.0,A,9.64,A,466.0,A,9.8,A,,
2006-04-18 00:00:00+00:00,9.2,A,09406000,376.0,A,9.16,A,552.0,A,10.1,A,,
2006-04-19 00:00:00+00:00,10.1,A,09406000,355.0,A,9.09,A,581.0,A,9.9,A,,
2006-04-20 00:00:00+00:00,11.1,A,09406000,391.0,A,9.21,A,548.0,A,9.7,A,,
2006-04-21 00:00:00+00:00,10.9,A,09406000,439.0,A,9.36,A,504.0,A,9.7,A,,
2006-04-22 00:00:00+00:00,11.2,A,09406000,432.0,A,,,,,9.6,A,,
2006-04-23 00:00:00+00:00,,,09406000,510.0,"A, e",,,482.0,A,9.7,A,,
2006-04-24 00:00:00+00:00,,,09406000,390.0,A,,,532.0,A,9.8,A,,
2006-04-25 00:00:00+00:00,11.4,A,09406000,391.0,A,9.21,A,541.0,A,9.7,A,97.1,A
2006-04-26 00:00:00+00:00,11.8,A,09406000,445.0,A,9.38,A,508.0,A,9.5,A,199.0,A
2006-04-27 00:00:00+00:00,11.7,A,09406000,474.0,A,9.46,A,483.0,A,9.5,A,278.0,A
2006-04-28 00:00:00+00:00,12.0,A,09406000,455.0,A,9.41,A,490.0,A,9.5,A,171.0,A
2006-04-29 00:00:00+00:00,11.8,A,09406000,518.0,A,9.58,A,453.0,A,9.6,A,573.0,A
2006-04-30 00:00:00+00:00,12.1,A,09406000,518.0,A,9.59,A,453.0,A,9.5,A,384.0,A
2006-05-01 00:00:00+00:00,12.9,A,09406000,541.0,A,9.65,A,445.0,A,9.4,A,412.0,A
2006-05-02 00:00:00+00:00,13.2,A,09406000,547.0,A,9.67,A,438.0,A,9.3,A,426.0,A
2006-05-03 00:00:00+00:00,12.7,A,09406000,544.0,A,9.66,A,438.0,A,9.3,A,393.0,A
2006-05-04 00:00:00+00:00,12.0,A,09406000,540.0,A,9.65,A,439.0,A,9.4,A,380.0,A
2006-05-05 00:00:00+00:00,11.2,A,09406000,493.0,A,9.52,A,458.0,A,9.6,A,218.0,A
2006-05-06 00:00:00+00:00,12.1,A,09406000,431.0,A,9.35,A,495.0,A,9.5,A,134.0,A
2006-05-07 00:00:00+00:00,13.2,A,09406000,430.0,A,9.35,A,494.0,A,9.2,A,161.0,A
2006-05-08 00:00:00+00:00,13.7,A,09406000,436.0,A,9.37,A,477.0,A,9.1,A,187.0,A
2006-05-09 00:00:00+00:00,13.9,A,09406000,435.0,A,9.37,A,466.0,A,9.1,A,167.0,A
2006-05-10 00:00:00+00:00,13.3,A,09406000,397.0,A,9.25,A,484.0,A,9.3,A,101.0,A
2006-05-11 00:00:00+00:00,13.7,A,09406000,364.0,A,9.15,A,499.0,A,9.2,A,73.7,A
2006-05-12 00:00:00+00:00,14.5,A,09406000,333.0,A,9.05,A,514.0,A,9.0,A,48.2,A
2006-05-13 00:00:00+00:00,15.7,A,09406000,323.0,A,9.02,A,509.0,A,8.8,A,49.0,A
2006-05-14 00:00:00+00:00,16.7,A,09406000,301.0,A,8.94,A,513.0,A,8.6,A,40.0,A
2006-05-15 00:00:00+00:00,17.5,A,09406000,283.0,A,8.88,A,530.0,A,8.5,A,44.1,A
2006-05-16 00:00:00+00:00,17.5,A,09406000,268.0,A,8.82,A,548.0,A,8.5,A,53.7,A
2006-05-17 00:00:00+00:00,17.6,A,09406000,261.0,A,8.8,A,553.0,A,8.5,A,45.6,A
2006-05-18 00:00:00+00:00,18.3,A,09406000,235.0,A,8.7,A,569.0,A,8.4,A,37.1,A
2006-05-19 00:00:00+00:00,18.3,A,09406000,221.0,A,8.64,A,581.0,A,8.4,A,26.1,A
2006-05-20 00:00:00+00:00,18.3,A,09406000,211.0,A,8.6,A,596.0,A,8.3,A,22.9,A
2006-05-21 00:00:00+00:00,17.9,A,09406000,200.0,A,8.55,A,609.0,A,8.3,A,19.2,A
2006-05-22 00:00:00+00:00,16.3,A,09406000,186.0,A,8.49,A,613.0,A,8.5,A,22.1,A
2006-05-23 00:00:00+00:00,16.6,A,09406000,187.0,A,8.5,A,623.0,A,8.7,A,16.6,A
2006-05-24 00:00:00+00:00,18.0,A,09406000,175.0,A,8.45,A,626.0,A,8.4,A,19.5,A
2006-05-25 00:00:00+00:00,18.7,A,09406000,163.0,A,8.38,A,635.0,A,8.2,A,18.6,A
2006-05-26 00:00:00+00:00,18.9,A,09406000,158.0,A,8.36,A,637.0,A,8.1,A,12.7,A
2006-05-27 00:00:00+00:00,17.5,A,09406000,149.0,A,8.3,A,640.0,A,8.3,A,12.0,A
2006-05-28 00:00:00+00:00,15.9,A,09406000,146.0,A,8.29,A,641.0,A,8.7,A,10.7,A
2006-05-29 00:00:00+00:00,16.1,A,09406000,144.0,A,8.28,A,653.0,A,8.7,A,11.3,A
2006-05-30 00:00:00+00:00,16.8,A,09406000,138.0,A,8.25,A,690.0,A,8.6,A,16.0,A
2006-05-31 00:00:00+00:00,18.3,A,09406000,133.0,A,8.21,A,688.0,A,8.4,A,15.9,A
2006-06-01 00:00:00+00:00,19.6,A,09406000,127.0,A,8.18,A,690.0,A,8.2,A,16.7,A
2006-06-02 00:00:00+00:00,20.1,A,09406000,124.0,A,8.17,A,679.0,A,8.2,A,11.4,A
2006-06-03 00:00:00+00:00,20.3,A,09406000,120.0,A,8.14,A,696.0,A,8.1,A,10.2,A
2006-06-04 00:00:00+00:00,20.7,A,09406000,117.0,A,8.12,A,714.0,A,8.0,A,10.2,A
2006-06-05 00:00:00+00:00,21.6,A,09406000,112.0,A,8.09,A,696.0,A,7.9,A,10.2,A
2006-06-06 00:00:00+00:00,22.0,A,09406000,109.0,A,8.07,A,696.0,A,7.8,A,13.4,A
2006-06-07 00:00:00+00:00,21.6,A,09406000,105.0,A,8.05,A,705.0,A,7.8,A,20.1,A
2006-06-08 00:00:00+00:00,19.4,A,09406000,112.0,A,8.09,A,704.0,A,8.2,A,19.3,A
2006-06-09 00:00:00+00:00,20.5,A,09406000,118.0,A,8.13,A,717.0,A,8.1,A,14.7,A
2006-06-10 00:00:00+00:00,21.5,A,09406000,108.0,A,8.07,A,698.0,A,7.9,A,11.4,A
2006-06-11 00:00:00+00:00,21.2,A,09406000,102.0,A,8.04,A,704.0,A,7.9,A,10.1,A
2006-06-12 00:00:00+00:00,21.6,A,09406000,99.0,A,8.01,A,714.0,A,,,10.0,A
2006-06-13 00:00:00+00:00,20.2,A,09406000,96.3,A,7.99,A,730.0,A,7.7,A,15.1,A
2006-06-14 00:00:00+00:00,19.3,A,09406000,96.9,A,8.0,A,731.0,A,7.8,A,15.7,A
2006-06-15 00:00:00+00:00,18.2,A,09406000,95.0,A,7.98,A,742.0,A,7.9,A,17.5,A
