datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd
2009-12-26 00:00:00+00:00,4.6,A,14181500,2900.0,A,,,,
2009-12-27 00:00:00+00:00,4.6,A,14181500,2150.0,A,,,,
2009-12-28 00:00:00+00:00,4.5,A,14181500,2060.0,A,,,,
2009-12-29 00:00:00+00:00,4.4,A,14181500,2040.0,A,,,,
2009-12-30 00:00:00+00:00,4.4,A,14181500,2030.0,A,,,,
2009-12-31 00:00:00+00:00,4.5,A,14181500,2060.0,A,,,,
2010-01-01 00:00:00+00:00,4.5,A,14181500,2890.0,A,,,,
2010-01-02 00:00:00+00:00,4.6,A,14181500,2910.0,A,,,,
2010-01-03 00:00:00+00:00,4.6,A,14181500,2800.0,A,,,,
2010-01-04 00:00:00+00:00,4.5,A,14181500,2780.0,A,,,,
2010-01-05 00:00:00+00:00,4.6,A,14181500,4860.0,A,,,,
2010-01-06 00:00:00+00:00,4.6,A,14181500,8630.0,A,,,,
2010-01-07 00:00:00+00:00,4.5,A,14181500,8610.0,A,,,,
2010-01-08 00:00:00+00:00,4.5,A,14181500,8380.0,A,,,,
2010-01-09 00:00:00+00:00,4.5,A,14181500,8340.0,A,,,,
2010-01-10 00:00:00+00:00,4.6,A,14181500,8420.0,A,,,,
2010-01-11 00:00:00+00:00,4.7,A,14181500,8420.0,A,,,,
2010-01-12 00:00:00+00:00,4.7,A,14181500,7740.0,A,,,,
2010-01-13 00:00:00+00:00,4.8,A,14181500,6320.0,A,,,,
2010-01-14 00:00:00+00:00,4.8,A,14181500,4390.0,A,,,,
2010-01-15 00:00:00+00:00,4.9,A,14181500,2850.0,A,,,,
2010-01-16 00:00:00+00:00,5.0,A,14181500,1610.0,A,,,,
2010-01-17 00:00:00+00:00,5.2,A,14181500,1440.0,A,,,,
2010-01-18 00:00:00+00:00,5.2,A,14181500,1530.0,A,,,,
2010-01-19 00:00:00+00:00,5.1,A,14181500,1570.0,A,,,,
2010-01-20 00:00:00+00:00,5.1,A,14181500,1580.0,A,,,,
2010-01-21 00:00:00+00:00,5.1,A,14181500,1560.0,A,,,,
2010-01-22 00:00:00+00:00,5.1,A,14181500,1460.0,A,,,,
2010-01-23 00:00:00+00:00,5.0,A,14181500,1550.0,A,,,,
2010-01-24 00:00:00+00:00,5.0,A,14181500,1570.0,A,,,,
2010-01-25 00:00:00+00:00,5.2,A,14181500,1570.0,A,,,,
2010-01-26 00:00:00+00:00,5.2,A,14181500,1560.0,A,,,,
2010-01-27 00:00:00+00:00,5.1,A,14181500,1550.0,A,,,,
2010-01-28 00:00:00+00:00,5.0,A,14181500,1560.0,A,,,,
2010-01-29 00:00:00+00:00,5.1,A,14181500,1560.0,A,,,,
2010-01-30 00:00:00+00:00,5.2,A,14181500,1300.0,A,,,,
2010-01-31 00:00:00+00:00,5.2,A,14181500,1300.0,A,,,,
2010-02-01 00:00:00+00:00,5.1,A,14181500,1300.0,A,,,,
2010-02-02 00:00:00+00:00,5.1,A,14181500,1300.0,A,,,,
2010-02-03 00:00:00+00:00,5.2,A,14181500,1300.0,A,,,,
2010-02-04 00:00:00+00:00,5.3,A,14181500,1300.0,A,,,,
2010-02-05 00:00:00+00:00,5.4,A,14181500,1310.0,A,,,,
2010-02-06 00:00:00+00:00,5.3,A,14181500,1310.0,A,,,,
2010-02-07 00:00:00+00:00,5.4,A,14181500,1300.0,A,,,,
2010-02-08 00:00:00+00:00,5.3,A,14181500,1310.0,A,,,,
2010-02-09 00:00:00+00:00,5.1,A,14181500,1310.0,A,,,,
2010-02-10 00:00:00+00:00,5.1,A,14181500,1310.0,A,,,,
2010-02-11 00:00:00+00:00,5.2,A,14181500,1310.0,A,,,,
2010-02-12 00:00:00+00:00,5.4,A,14181500,1320.0,A,,,,
2010-02-13 00:00:00+00:00,5.4,A,14181500,1330.0,A,,,,
2010-02-14 00:00:00+00:00,5.4,A,14181500,1330.0,A,,,,
2010-02-15 00:00:00+00:00,5.5,A,14181500,1330.0,A,,,,
2010-02-16 00:00:00+00:00,5.5,A,14181500,1320.0,A,,,,
2010-02-17 00:00:00+00:00,5.5,A,14181500,1330.0,A,,,,
2010-02-18 00:00:00+00:00,5.5,A,14181500,1330.0,A,,,,
2010-02-19 00:00:00+00:00,5.8,A,14181500,1320.0,A,,,,
2010-02-20 00:00:00+00:00,5.7,A,14181500,1320.0,A,,,,
2010-02-21 00:00:00+00:00,5.6,A,14181500,1320.0,A,,,,
2010-02-22 00:00:00+00:00,5.5,A,14181500,1300.0,A,,,,
2010-02-23 00:00:00+00:00,5.5,A,14181500,1290.0,A,,,,
2010-02-24 00:00:00+00:00,5.5,A,14181500,1300.0,A,,,,
2010-02-25 00:00:00+00:00,5.5,A,14181500,1310.0,A,,,,
2010-02-26 00:00:00+00:00,5.4,A,14181500,1320.0,A,,,,
2010-02-27 00:00:00+00:00,5.5,A,14181500,1330.0,A,,,,
2010-02-28 00:00:00+00:00,5.6,A,14181500,1330.0,A,,,,
2010-03-01 00:00:00+00:00,5.4,A,14181500,1210.0,A,,,,
2010-03-02 00:00:00+00:00,5.4,A,14181500,1080.0,A,,,,
2010-03-03 00:00:00+00:00,5.2,A,14181500,1090.0,A,,,,
2010-03-04 00:00:00+00:00,5.2,A,14181500,1240.0,A,,,,
2010-03-05 00:00:00+00:00,5.2,A,14181500,1220.0,A,,,,
2010-03-06 00:00:00+00:00,5.4,A,14181500,1140.0,A,,,14.6,A
2010-03-07 00:00:00+00:00,5.8,A,14181500,1150.0,A,,,14.4,A
2010-03-08 00:00:00+00:00,5.8,A,14181500,1120.0,A,,,14.4,A
2010-03-09 00:00:00+00:00,5.3,A,14181500,1100.0,A,,,14.7,A
2010-03-10 00:00:00+00:00,5.0,A,14181500,1100.0,A,,,14.7,A
2010-03-11 00:00:00+00:00,5.1,A,14181500,1090.0,A,,,14.6,A
2010-03-12 00:00:00+00:00,5.2,A,14181500,1130.0,A,,,14.7,A
2010-03-13 00:00:00+00:00,5.4,A,14181500,1170.0,A,,,14.9,A
2010-03-14 00:00:00+00:00,5.2,A,14181500,1180.0,A,,,15.1,A
2010-03-15 00:00:00+00:00,5.5,A,14181500,1140.0,A,,,14.8,A
2010-03-16 00:00:00+00:00,5.8,A,14181500,1190.0,A,,,14.8,A
2010-03-17 00:00:00+00:00,5.9,A,14181500,1300.0,A,,,15.0,A
2010-03-18 00:00:00+00:00,5.5,A,14181500,1300.0,A,,,15.1,A
2010-03-19 00:00:00+00:00,5.6,A,14181500,1290.0,A,,,15.0,A
2010-03-20 00:00:00+00:00,5.9,A,14181500,1230.0,A,,,14.7,A
2010-03-21 00:00:00+00:00,6.3,A,14181500,1220.0,A,,,14.4,A
2010-03-22 00:00:00+00:00,5.7,A,14181500,1220.0,A,,,14.8,A
2010-03-23 00:00:00+00:00,5.6,A,14181500,1220.0,A,,,14.8,A
2010-03-24 00:00:00+00:00,5.7,A,14181500,1220.0,A,,,14.7,A
2010-03-25 00:00:00+00:00,6.4,A,14181500,1230.0,A,,,14.0,A
2010-03-26 00:00:00+00:00,5.8,A,14181500,1260.0,A,,,14.1,A
2010-03-27 00:00:00+00:00,5.6,A,14181500,1260.0,A,,,14.4,A
2010-03-28 00:00:00+00:00,6.2,A,14181500,1240.0,A,,,14.0,A
2010-03-29 00:00:00+00:00,6.2,A,14181500,1350.0,A,,,13.9,A
2010-03-30 00:00:00+00:00,5.6,A,14181500,1230.0,A,,,14.0,A
2010-03-31 00:00:00+00:00,5.4,A,14181500,1230.0,A,,,14.4,A
2010-04-01 00:00:00+00:00,5.8,A,14181500,1220.0,A,,,14.4,A
2010-04-02 00:00:00+00:00,5.8,A,14181500,1320.0,A,,,14.3,A
2010-04-03 00:00:00+00:00,5.6,A,14181500,1420.0,A,,,14.7,A
2010-04-04 00:00:00+00:00,5.6,A,14181500,1270.0,A,,,14.4,A
2010-04-05 00:00:00+00:00,5.7,A,14181500,1230.0,A,,,14.5,A
2010-04-06 00:00:00+00:00,5.9,A,14181500,1250.0,A,,,14.6,A
2010-04-07 00:00:00+00:00,5.7,A,14181500,2270.0,A,,,15.4,A
2010-04-08 00:00:00+00:00,5.5,A,14181500,3390.0,A,,,13.9,A
2010-04-09 00:00:00+00:00,5.4,A,14181500,3430.0,A,,,12.2,A
2010-04-10 00:00:00+00:00,5.7,A,14181500,2440.0,A,,,12.2,A
2010-04-11 00:00:00+00:00,6.4,A,14181500,1510.0,A,,,12.8,A
2010-04-12 00:00:00+00:00,6.5,A,14181500,1250.0,A,,,13.7,A
2010-04-13 00:00:00+00:00,6.1,A,14181500,1250.0,A,,,12.3,A
2010-04-14 00:00:00+00:00,5.9,A,14181500,1250.0,A,,,13.4,A
2010-04-15 00:00:00+00:00,6.2,A,14181500,1340.0,A,,,14.6,A
2010-04-16 00:00:00+00:00,6.2,A,14181500,1560.0,A,,,13.8,A
2010-04-17 00:00:00+00:00,6.2,A,14181500,1240.0,A,,,12.2,A
2010-04-18 00:00:00+00:00,6.2,A,14181500,1270.0,A,,,12.2,A
2010-04-19 00:00:00+00:00,6.4,A,14181500,1270.0,A,,,13.2,A
2010-04-20 00:00:00+00:00,6.2,A,14181500,1250.0,A,,,13.5,A
2010-04-21 00:00:00+00:00,6.0,A,14181500,1240.0,A,,,12.1,A
2010-04-22 00:00:00+00:00,6.0,A,14181500,1250.0,A,,,12.9,A
2010-04-23 00:00:00+00:00,6.2,A,14181500,1230.0,A,,,12.1,A
2010-04-24 00:00:00+00:00,6.2,A,14181500,1220.0,A,,,12.1,A
2010-04-25 00:00:00+00:00,6.1,A,14181500,1220.0,A,,,12.2,A
2010-04-26 00:00:00+00:00,6.4,A,14181500,1220.0,A,,,12.2,A
2010-04-27 00:00:00+00:00,6.1,A,14181500,1230.0,A,,,12.1,A
2010-04-28 00:00:00+00:00,5.8,A,14181500,1250.0,A,,,12.0,A
2010-04-29 00:00:00+00:00,5.8,A,14181500,1250.0,A,,,12.1,A
2010-04-30 00:00:00+00:00,6.0,A,14181500,1240.0,A,,,12.2,A
2010-05-01 00:00:00+00:00,6.1,A,14181500,1230.0,A,,,12.2,A
2010-05-02 00:00:00+00:00,6.1,A,14181500,1220.0,A,,,12.2,A
2010-05-03 00:00:00+00:00,6.1,A,14181500,1850.0,A,,,12.5,A
2010-05-04 00:00:00+00:00,5.7,A,14181500,2430.0,A,,,12.5,A
2010-05-05 00:00:00+00:00,6.1,A,14181500,2370.0,A,,,12.2,A
2010-05-06 00:00:00+00:00,5.9,A,14181500,2290.0,A,,,12.2,A
2010-05-07 00:00:00+00:00,6.1,A,14181500,2650.0,A,,,12.1,A
2010-05-08 00:00:00+00:00,6.1,A,14181500,2700.0,A,,,12.1,A
2010-05-09 00:00:00+00:00,6.1,A,14181500,2670.0,A,,,12.0,A
2010-05-10 00:00:00+00:00,6.3,A,14181500,2030.0,A,,,12.1,A
2010-05-11 00:00:00+00:00,6.2,A,14181500,1980.0,A,,,12.1,A
2010-05-12 00:00:00+00:00,6.3,A,14181500,1980.0,A,,,12.1,A
2010-05-13 00:00:00+00:00,6.4,A,14181500,2280.0,A,,,12.0,A
2010-05-14 00:00:00+00:00,6.5,A,14181500,2290.0,A,,,11.9,A
2010-05-15 00:00:00+00:00,6.5,A,14181500,2300.0,A,,,12.0,A
2010-05-16 00:00:00+00:00,6.6,A,14181500,2290.0,A,,,12.0,A
2010-05-17 00:00:00+00:00,6.6,A,14181500,2940.0,A,,,11.9,A
2010-05-18 00:00:00+00:00,6.3,A,14181500,3340.0,A,,,11.9,A
2010-05-19 00:00:00+00:00,6.5,A,14181500,3080.0,A,,,11.9,A
2010-05-20 00:00:00+00:00,6.2,A,14181500,3090.0,A,,,12.0,A
2010-05-21 00:00:00+00:00,6.5,A,14181500,3180.0,A,,,11.8,A
2010-05-22 00:00:00+00:00,6.4,A,14181500,3160.0,A,,,11.8,A
2010-05-23 00:00:00+00:00,6.5,A,14181500,3170.0,A,,,11.8,A
2010-05-24 00:00:00+00:00,6.6,A,14181500,3160.0,A,,,11.9,A
2010-05-25 00:00:00+00:00,7.6,A,14181500,2960.0,A,,,12.1,A
2010-05-26 00:00:00+00:00,7.6,A,14181500,2580.0,A,,,11.9,A
2010-05-27 00:00:00+00:00,7.4,A,14181500,2540.0,A,,,11.9,A
2010-05-28 00:00:00+00:00,6.7,A,14181500,1940.0,A,,,11.8,A
2010-05-29 00:00:00+00:00,6.6,A,14181500,1670.0,A,,,11.7,A
2010-05-30 00:00:00+00:00,6.9,A,14181500,1620.0,A,,,11.7,A
2010-05-31 00:00:00+00:00,6.9,A,14181500,1710.0,A,,,11.7,A
2010-06-01 00:00:00+00:00,7.0,A,14181500,2890.0,A,,,11.9,A
2010-06-02 00:00:00+00:00,9.1,A,14181500,8650.0,A,,,14.3,A
2010-06-03 00:00:00+00:00,8.7,A,14181500,11400.0,A,,,15.2,A
2010-06-04 00:00:00+00:00,9.2,A,14181500,11100.0,A,,,15.0,A
2010-06-05 00:00:00+00:00,8.8,A,14181500,9570.0,A,,,14.9,A
2010-06-06 00:00:00+00:00,8.4,A,14181500,6760.0,A,,,13.9,A
2010-06-07 00:00:00+00:00,7.8,A,14181500,5050.0,A,,,12.8,A
2010-06-08 00:00:00+00:00,7.5,A,14181500,4310.0,A,,,12.7,A
2010-06-09 00:00:00+00:00,7.9,A,14181500,3710.0,A,,,12.9,A
2010-06-10 00:00:00+00:00,8.3,A,14181500,3480.0,A,,,12.5,A
2010-06-11 00:00:00+00:00,9.4,A,14181500,3420.0,A,,,12.9,A
2010-06-12 00:00:00+00:00,9.7,A,14181500,3470.0,A,,,12.5,A
2010-06-13 00:00:00+00:00,11.5,A,14181500,3460.0,A,,,12.6,A
2010-06-14 00:00:00+00:00,9.7,A,14181500,3450.0,A,,,12.7,A
2010-06-15 00:00:00+00:00,8.3,A,14181500,3320.0,A,,,12.1,A
2010-06-16 00:00:00+00:00,8.8,A,14181500,3080.0,A,,,12.0,A
2010-06-17 00:00:00+00:00,9.7,A,14181500,2700.0,A,,,12.3,A
2010-06-18 00:00:00+00:00,9.9,A,14181500,2480.0,A,,,12.1,A
2010-06-19 00:00:00+00:00,9.6,A,14181500,2190.0,A,,,12.2,A
2010-06-20 00:00:00+00:00,9.5,A,14181500,1990.0,A,,,12.2,A
2010-06-21 00:00:00+00:00,10.1,A,14181500,1960.0,A,,,12.1,A
2010-06-22 00:00:00+00:00,10.0,A,14181500,1640.0,A,,,13.1,A
2010-06-23 00:00:00+00:00,9.9,A,14181500,1470.0,A,,,12.9,A
2010-06-24 00:00:00+00:00,10.5,A,14181500,1540.0,A,,,11.7,A
2010-06-25 00:00:00+00:00,10.9,A,14181500,1510.0,A,,,11.7,A
2010-06-26 00:00:00+00:00,11.0,A,14181500,1510.0,A,,,11.6,A
2010-06-27 00:00:00+00:00,11.3,A,14181500,1530.0,A,,,11.5,A
2010-06-28 00:00:00+00:00,11.2,A,14181500,1600.0,A,,,11.4,A
2010-06-29 00:00:00+00:00,10.8,A,14181500,1530.0,A,,,11.4,A
2010-06-30 00:00:00+00:00,10.5,A,14181500,1560.0,A,,,11.6,A
2010-07-01 00:00:00+00:00,10.9,A,14181500,1560.0,A,,,11.5,A
2010-07-02 00:00:00+00:00,10.9,A,14181500,1500.0,A,,,11.4,A
2010-07-03 00:00:00+00:00,11.2,A,14181500,1470.0,A,,,11.4,A
2010-07-04 00:00:00+00:00,11.4,A,14181500,1490.0,A,,,11.4,A
2010-07-05 00:00:00+00:00,11.5,A,14181500,1450.0,A,,,11.4,A
2010-07-06 00:00:00+00:00,11.8,A,14181500,1440.0,A,,,11.3,A
2010-07-07 00:00:00+00:00,13.0,A,14181500,1400.0,A,,,10.8,A
2010-07-08 00:00:00+00:00,14.0,A,14181500,1350.0,A,,,10.5,A
2010-07-09 00:00:00+00:00,13.5,A,14181500,1240.0,A,,,10.7,A
2010-07-10 00:00:00+00:00,13.0,A,14181500,1220.0,A,,,10.8,A
2010-07-11 00:00:00+00:00,13.0,A,14181500,1190.0,A,,,10.8,A
2010-07-12 00:00:00+00:00,12.9,A,14181500,1200.0,A,,,10.8,A
2010-07-13 00:00:00+00:00,12.2,A,14181500,1190.0,A,,,11.0,A
2010-07-14 00:00:00+00:00,12.4,A,14181500,1210.0,A,,,10.9,A
2010-07-15 00:00:00+00:00,12.7,A,14181500,1200.0,A,,,10.9,A
2010-07-16 00:00:00+00:00,12.7,A,14181500,1180.0,A,,,10.8,A
2010-07-17 00:00:00+00:00,12.6,A,14181500,1190.0,A,,,10.7,A
2010-07-18 00:00:00+00:00,12.7,A,14181500,1190.0,A,,,10.7,A
2010-07-19 00:00:00+00:00,12.7,A,14181500,1220.0,A,,,10.7,A
2010-07-20 00:00:00+00:00,12.7,A,14181500,1240.0,A,,,10.7,A
2010-07-21 00:00:00+00:00,12.9,A,14181500,1260.0,A,,,10.6,A
